# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
220.0000 M43 5000000 1 5.0000 S3 S1 399 N S3->S1
765.0000 M152 5000000 1 5.0000 S9 S6 399 N S9->S6
1101.1000 M74 5000000 2 731.1000 S22 S58 387 N S22->A_62->S58
1138.0000 M55 5000000 2 863.0000 S24 S9 385 N S24->C_125->S9
1337.8000 M63 5000000 2 1022.8000 S14 S6 382 N S14->B_94->S6
1374.7000 M80 5000000 2 974.7000 S45 S2 383 N S45->B_93->S2
1621.4000 M192 5000000 2 661.4000 S6 S19 388 N S6->B_93->S19
1672.3000 M116 5000000 2 1092.3000 S58 S55 381 N S58->B_94->S55
1681.6000 M115 5000000 2 1106.6000 S17 S11 381 N S17->C_124->S11
1798.9000 M69 5000000 4 1453.9000 S25 S30 375 N S25->A_62->S13->A_61->S30
1856.2000 M47 5000000 2 1621.2000 S59 S12 372 N S59->C_125->S12
1858.5000 M51 5000000 3 1603.5000 S9 S27 373 N S9->S6->B_93->S27
1860.2000 M65 5000000 2 1535.2000 S31 S16 374 N S31->C_124->S16
1865.2000 M87 5000000 2 1430.2000 S4 S16 376 N S4->C_124->S16
1917.0000 M84 5000000 4 1497.0000 S25 S32 375 N S25->A_62->S22->A_61->S32
1975.0000 M91 5000000 2 1520.0000 S45 S29 374 N S45->B_93->S29
2042.2000 M21 5000000 2 1937.2000 S24 S23 367 N S24->C_125->S23
2156.5000 M54 5000000 2 1886.5000 S26 S24 368 N S26->C_124->S24
2221.6000 M85 5000000 2 1796.6000 S4 S28 370 N S4->C_124->S28
2226.6000 M117 5000000 2 1641.6000 S59 S28 372 N S59->C_124->S28
2278.5000 M59 5000000 2 1983.5000 S47 S45 366 N S47->B_94->S45
2339.4000 M66 5000000 2 2009.4000 S14 S42 366 N S14->B_94->S42
2340.1000 M158 5000000 3 1550.1000 S9 S37 374 N S9->S6->B_93->S37
2457.2000 M391 5000000 2 502.2000 S34 S38 391 N S34->B_93->S38
2457.5000 M195 5000000 2 1482.5000 S9 S40 375 N S9->B_94->S40
2573.1000 M38 5000000 2 2383.1000 S38 S39 360 N S38->B_94->S39
2759.3000 M36 5000000 3 2579.3000 S57 S0 357 N S57->S58->B_94->S0
4800.0000 M959 5000000 1 5.0000 S1 S3 399 N S1->S3
6555.0000 M1310 5000000 1 5.0000 S58 S57 399 N S58->S57
8570.0000 M1713 5000000 1 5.0000 S57 S58 399 N S57->S58
10810.0000 M2161 5000000 1 5.0000 S57 S58 399 N S57->S58
11180.0000 M2235 5000000 1 5.0000 S6 S9 399 N S6->S9
15425.0000 M3084 5000000 1 5.0000 S9 S6 399 N S9->S6
15610.0000 M3121 5000000 1 5.0000 S58 S57 399 N S58->S57
16450.0000 M3289 5000000 1 5.0000 S9 S6 399 N S9->S6
16856.0000 M109 5000000 2 16311.0000 S8 S3 128 N S8->C_126->S3
16856.3000 M71 5000000 2 16501.3000 S24 S20 124 N S24->C_124->S20
16980.0000 M46 5000000 4 16750.0000 S25 S32 120 N S25->A_62->S13->A_61->S32
17098.2000 M164 5000000 2 16278.2000 S11 S60 128 N S11->C_126->S60
17153.0000 M100 5000000 2 16653.0000 S53 S58 122 N S53->A_63->S58
17200.0000 M3439 5000000 1 5.0000 S6 S9 399 N S6->S9
17221.3000 M288 5000000 2 15781.3000 S28 S8 136 N S28->C_124->S8
17277.9000 M45 5000000 2 17052.9000 S51 S55 115 N S51->B_96->S55
17337.7000 M73 5000000 2 16972.7000 S24 S9 117 N S24->C_124->S9
17396.3000 M137 5000000 2 16711.3000 S8 S12 121 N S8->C_126->S12
17454.5000 M187 5000000 2 16519.5000 S16 S5 124 N S16->C_124->S5
17457.3000 M83 5000000 2 17042.3000 S56 S57 115 N S56->B_96->S57
17576.9000 M714 5000000 2 14006.9000 S34 S29 166 N S34->B_93->S29
17632.4000 M10 5000000 2 17582.4000 S3 S59 106 N S3->C_124->S59
17694.6000 M622 5000000 2 14584.6000 S34 S27 156 N S34->B_93->S27
17699.5000 M120 5000000 2 17099.5000 S44 S54 115 N S44->A_62->S54
17760.4000 M173 5000000 2 16895.4000 S23 S4 118 N S23->C_125->S4
17813.5000 M240 5000000 2 16613.5000 S49 S58 123 N S49->A_62->S58
17813.8000 M143 5000000 3 17098.8000 S1 S25 115 N S1->S3->A_63->S25
17818.2000 M294 5000000 2 16348.2000 S34 S21 127 N S34->B_93->S21
17818.5000 M328 5000000 2 16178.5000 S49 S58 130 N S49->A_62->S58
17873.9000 M675 5000000 2 14498.9000 S10 S60 158 N S10->C_125->S60
17937.4000 M239 5000000 2 16742.4000 S36 S19 120 N S36->B_93->S19
17937.9000 M171 5000000 2 17082.9000 S56 S51 115 N S56->B_95->S51
18010.0000 M3601 5000000 1 5.0000 S6 S9 399 N S6->S9
18060.2000 M231 5000000 2 16905.2000 S4 S16 118 N S4->C_128->S16
18065.2000 M298 5000000 2 16575.2000 S11 S16 123 N S11->C_128->S16
18102.7000 M140 5000000 2 17402.7000 S17 S1 109 N S17->C_125->S1
18108.7000 M205 5000000 2 17083.7000 S36 S9 115 N S36->B_93->S9
18115.4000 M40 5000000 3 17915.4000 S58 S13 101 N S58->S57->A_62->S13
18115.8000 M52 5000000 2 17855.8000 S5 S3 102 N S5->C_129->S3
18115.8000 M30 5000000 3 17965.8000 S11 S33 100 N S11->C_126->C_127->S33
18175.2000 M386 5000000 2 16245.2000 S22 S50 129 N S22->A_61->S50
18175.9000 M72 5000000 2 17815.9000 S26 S5 103 N S26->C_125->S5
