/home/service/the-one-normal/reports/freiburg1True_router:EpidemicRouter_bSize:1000G_Ttl:200_Events1.size:1M_endTime:28800_warmup:18000_Events1.interval:1_updateInt:0.1_beta:0.9_gamma:0.999885791_tSpeed:5M_tRange:80_seed:2_MessageStatsReport.txt does not exist. Simulating...
Setting values: {'Group.router': 'EpidemicRouter', 'Group.bufferSize': '1000G', 'Group.msgTtl': '200', 'Events1.size': '1M', 'MovementModel.warmup': '18000', 'Scenario.endTime': '28800', 'Events1.interval': '1', 'Scenario.updateInterval': '0.1', 'ProphetV2Router.beta': '0.9', 'ProphetV2Router.gamma': '0.999885791', 'btInterface.transmitSpeed': '5M', 'btInterface.transmitRange': '80', 'MovementModel.rngSeed': '2'}
['./one.sh', '-b', '1', 'freiburg1True_settings.txt']
Percent: 1/144
Run 1/1
23 in line defined by file data/freiburg1True/1_schedule.csv
24 in line defined by file data/freiburg1True/2_schedule.csv
44 in line defined by file data/freiburg1True/3_schedule.csv
15 in line defined by file data/freiburg1True/4_schedule.csv
11 in line defined by file data/freiburg1True/5_schedule.csv
Running simulation 'freiburg1True_router:EpidemicRouter_bSize:1000G_Ttl:200_Events1.size:1M_endTime:28800_warmup:18000_Events1.interval:1_updateInt:0.1_beta:0.9_gamma:0.999885791_tSpeed:5M_tRange:80_seed:2'
60.0 2507: 41.79 1/s
120.0 3123: 10.26 1/s
180.0 3692: 9.48 1/s
240.0 4104: 6.87 1/s
300.1 4403: 4.98 1/s
360.1 4684: 4.69 1/s
420.1 4963: 4.64 1/s
480.1 5245: 4.71 1/s
540.1 5519: 4.56 1/s
600.1 5792: 4.55 1/s
660.1 6014: 3.71 1/s
720.9 6091: 1.26 1/s
781.0 6274: 3.05 1/s
841.0 6537: 4.39 1/s
901.0 6806: 4.47 1/s
961.0 7075: 4.49 1/s
1021.0 7345: 4.50 1/s
1081.0 7613: 4.46 1/s
1141.0 7881: 4.46 1/s
1201.1 8145: 4.40 1/s
1261.1 8403: 4.31 1/s
1321.1 8660: 4.28 1/s
1381.1 8913: 4.21 1/s
1441.1 9169: 4.26 1/s
1501.1 9425: 4.28 1/s
1561.1 9679: 4.22 1/s
1621.1 9924: 4.08 1/s
1681.1 10170: 4.11 1/s
1741.2 10418: 4.13 1/s
1801.2 10660: 4.03 1/s
1861.2 10900: 4.00 1/s
1921.2 11146: 4.10 1/s
1981.2 11380: 3.90 1/s
2041.2 11623: 4.04 1/s
2101.3 11851: 3.81 1/s
2161.3 12090: 3.98 1/s
2221.3 12353: 4.39 1/s
2281.3 12687: 5.57 1/s
2341.3 13108: 7.01 1/s
2401.3 13813: 11.76 1/s
2461.3 14898: 18.07 1/s
2521.3 16311: 23.55 1/s
2581.3 17725: 23.56 1/s
2641.3 18590: 14.42 1/s
2701.3 19193: 10.05 1/s
2761.3 19476: 4.72 1/s
2821.3 19772: 4.92 1/s
2881.3 20125: 5.89 1/s
2941.4 20354: 3.81 1/s
3001.4 20502: 2.46 1/s
3061.4 20687: 3.09 1/s
3121.5 20900: 3.54 1/s
3181.5 21109: 3.48 1/s
3241.5 21238: 2.15 1/s
3301.5 21355: 1.95 1/s
3361.5 21480: 2.10 1/s
3421.6 21649: 2.80 1/s
3481.6 21817: 2.80 1/s
3541.6 22039: 3.70 1/s
3601.6 22132: 1.54 1/s
3661.7 22209: 1.30 1/s
3721.7 22283: 1.23 1/s
3781.8 22383: 1.66 1/s
3841.8 22481: 1.63 1/s
3901.9 22594: 1.88 1/s
3961.9 22730: 2.26 1/s
4021.9 22858: 2.13 1/s
4082.0 22937: 1.33 1/s
4142.0 23021: 1.40 1/s
4202.0 23093: 1.20 1/s
4262.1 23178: 1.40 1/s
4322.1 23270: 1.54 1/s
4382.2 23357: 1.45 1/s
4442.2 23458: 1.68 1/s
4502.3 23548: 1.49 1/s
4562.3 23645: 1.62 1/s
4622.3 23758: 1.88 1/s
4682.3 23865: 1.79 1/s
4742.4 23942: 1.27 1/s
4802.4 24024: 1.38 1/s
4862.5 24104: 1.33 1/s
4922.5 24176: 1.20 1/s
4982.5 24265: 1.48 1/s
5042.5 24345: 1.33 1/s
5102.5 24434: 1.48 1/s
5162.6 24501: 1.12 1/s
5222.6 24583: 1.36 1/s
5282.7 24666: 1.38 1/s
5342.7 24743: 1.29 1/s
5402.7 24795: 0.86 1/s
5462.7 24857: 1.04 1/s
5522.8 24933: 1.26 1/s
5582.8 25004: 1.19 1/s
5642.8 25091: 1.44 1/s
5702.8 25166: 1.26 1/s
5762.8 25230: 1.07 1/s
5822.8 25291: 1.01 1/s
5882.8 25363: 1.20 1/s
5942.8 25440: 1.29 1/s
6002.9 25502: 1.02 1/s
6062.9 25549: 0.78 1/s
6122.9 25622: 1.21 1/s
6183.0 25673: 0.85 1/s
6243.1 25741: 1.14 1/s
6303.2 25812: 1.19 1/s
6363.2 25872: 1.00 1/s
6423.4 25921: 0.81 1/s
6483.5 25972: 0.85 1/s
6543.5 26032: 1.00 1/s
6603.6 26095: 1.05 1/s
6663.7 26166: 1.19 1/s
6723.8 26229: 1.04 1/s
6783.8 26292: 1.06 1/s
6843.8 26366: 1.23 1/s
6903.8 26416: 0.83 1/s
6963.9 26464: 0.80 1/s
7024.0 26521: 0.96 1/s
7084.1 26576: 0.91 1/s
7144.1 26633: 0.94 1/s
7204.2 26690: 0.96 1/s
7264.2 26752: 1.04 1/s
7324.3 26809: 0.93 1/s
7384.4 26870: 1.03 1/s
7444.5 26930: 0.99 1/s
7504.5 27001: 1.19 1/s
7564.6 27057: 0.92 1/s
7624.7 27106: 0.81 1/s
7684.8 27163: 0.95 1/s
7744.8 27211: 0.81 1/s
7804.9 27281: 1.16 1/s
7864.9 27345: 1.06 1/s
7925.0 27407: 1.03 1/s
7985.1 27454: 0.78 1/s
8045.1 27517: 1.06 1/s
8105.2 27566: 0.82 1/s
8165.3 27623: 0.94 1/s
8225.3 27674: 0.86 1/s
8285.3 27717: 0.71 1/s
8345.4 27761: 0.73 1/s
8405.5 27805: 0.73 1/s
8465.6 27850: 0.76 1/s
8525.7 27895: 0.74 1/s
8585.8 27949: 0.91 1/s
8645.8 28001: 0.86 1/s
8705.9 28061: 1.00 1/s
8765.9 28107: 0.78 1/s
8826.0 28163: 0.92 1/s
8886.0 28219: 0.93 1/s
8946.0 28272: 0.90 1/s
9006.1 28334: 1.02 1/s
9066.1 28377: 0.72 1/s
9126.2 28418: 0.69 1/s
9186.3 28461: 0.72 1/s
9246.3 28509: 0.80 1/s
9306.3 28550: 0.68 1/s
9366.4 28593: 0.71 1/s
9426.5 28638: 0.76 1/s
9486.5 28679: 0.69 1/s
9546.6 28721: 0.69 1/s
9606.7 28771: 0.83 1/s
9645.4 28800: 0.76 1/s
Simulation done in 9645.03s
---
All done in 9646.67s
/home/service/the-one-normal/reports/freiburg1True_router:ProphetV2Router_bSize:1000G_Ttl:600_Events1.size:1M_endTime:39600_warmup:18000_Events1.interval:1_updateInt:0.1_beta:0.6_gamma:1.0_tSpeed:5M_tRange:80_seed:2_MessageStatsReport.txt does not exist. Simulating...
