/home/service/the-one-normal/reports/freiburg1True_router:EpidemicRouter_bSize:1000G_Ttl:400_Events1.size:1M_endTime:39600_warmup:18000_Events1.interval:1_updateInt:0.1_beta:0.9_gamma:0.999885791_tSpeed:5M_tRange:80_seed:3_MessageStatsReport.txt does not exist. Simulating...
Setting values: {'Group.router': 'EpidemicRouter', 'Group.bufferSize': '1000G', 'Group.msgTtl': '400', 'Events1.size': '1M', 'MovementModel.warmup': '18000', 'Scenario.endTime': '39600', 'Events1.interval': '1', 'Scenario.updateInterval': '0.1', 'ProphetV2Router.beta': '0.9', 'ProphetV2Router.gamma': '0.999885791', 'btInterface.transmitSpeed': '5M', 'btInterface.transmitRange': '80', 'MovementModel.rngSeed': '3'}
['./one.sh', '-b', '1', 'freiburg1True_settings.txt']
Percent: 1/144
Run 1/1
23 in line defined by file data/freiburg1True/1_schedule.csv
24 in line defined by file data/freiburg1True/2_schedule.csv
44 in line defined by file data/freiburg1True/3_schedule.csv
15 in line defined by file data/freiburg1True/4_schedule.csv
11 in line defined by file data/freiburg1True/5_schedule.csv
Running simulation 'freiburg1True_router:EpidemicRouter_bSize:1000G_Ttl:400_Events1.size:1M_endTime:39600_warmup:18000_Events1.interval:1_updateInt:0.1_beta:0.9_gamma:0.999885791_tSpeed:5M_tRange:80_seed:3'
60.0 2513: 41.88 1/s
120.0 3130: 10.29 1/s
180.0 3724: 9.90 1/s
240.0 4144: 6.99 1/s
300.0 4445: 5.02 1/s
360.0 4742: 4.95 1/s
420.0 5042: 4.99 1/s
480.0 5336: 4.90 1/s
540.1 5637: 5.02 1/s
600.1 5933: 4.93 1/s
660.1 6152: 3.65 1/s
720.1 6209: 0.95 1/s
780.2 6425: 3.60 1/s
840.2 6696: 4.51 1/s
900.2 6974: 4.64 1/s
960.2 7247: 4.55 1/s
1020.2 7520: 4.55 1/s
1080.2 7795: 4.58 1/s
1140.2 8063: 4.47 1/s
1200.3 8338: 4.57 1/s
1260.3 8608: 4.50 1/s
1320.3 8877: 4.50 1/s
1380.3 9147: 4.49 1/s
1440.3 9413: 4.43 1/s
1500.3 9675: 4.36 1/s
1560.3 9938: 4.38 1/s
1620.3 10200: 4.37 1/s
1680.3 10462: 4.38 1/s
1740.3 10716: 4.23 1/s
1800.4 10971: 4.24 1/s
1860.4 11227: 4.26 1/s
1920.4 11482: 4.25 1/s
1980.4 11731: 4.14 1/s
2040.5 11979: 4.15 1/s
2100.5 12225: 4.09 1/s
2160.5 12465: 4.00 1/s
2220.5 12705: 3.99 1/s
2280.5 12940: 3.92 1/s
2340.5 13178: 3.97 1/s
2400.6 13412: 3.91 1/s
2460.6 13648: 3.92 1/s
2520.6 13883: 3.92 1/s
2580.6 14116: 3.88 1/s
2640.6 14346: 3.84 1/s
2700.6 14575: 3.81 1/s
2760.6 14802: 3.78 1/s
2820.6 15026: 3.73 1/s
2880.7 15247: 3.69 1/s
2940.7 15468: 3.68 1/s
3000.7 15690: 3.70 1/s
3060.7 15910: 3.67 1/s
3120.7 16130: 3.66 1/s
3180.8 16347: 3.61 1/s
3240.8 16559: 3.54 1/s
3300.8 16772: 3.55 1/s
3360.8 16985: 3.55 1/s
3420.8 17203: 3.62 1/s
3480.8 17415: 3.53 1/s
3540.8 17621: 3.44 1/s
3600.8 17869: 4.12 1/s
3660.8 18141: 4.54 1/s
3720.9 18352: 3.51 1/s
3780.9 18510: 2.63 1/s
3840.9 18671: 2.68 1/s
3900.9 18871: 3.34 1/s
3960.9 19070: 3.31 1/s
4020.9 19244: 2.91 1/s
4081.0 19365: 2.01 1/s
4141.0 19485: 2.00 1/s
4201.0 19603: 1.97 1/s
4261.1 19746: 2.37 1/s
4321.1 19900: 2.57 1/s
4381.1 20046: 2.43 1/s
4441.1 20193: 2.45 1/s
4501.2 20289: 1.60 1/s
4561.2 20380: 1.52 1/s
4621.3 20463: 1.38 1/s
4681.3 20557: 1.57 1/s
4741.3 20672: 1.90 1/s
4801.3 20788: 1.94 1/s
4861.3 20913: 2.08 1/s
4921.3 21063: 2.50 1/s
4981.3 21182: 1.99 1/s
5041.5 21257: 1.24 1/s
5101.5 21325: 1.14 1/s
5161.6 21387: 1.04 1/s
5221.6 21473: 1.42 1/s
5281.7 21556: 1.39 1/s
5341.7 21668: 1.87 1/s
5401.7 21761: 1.54 1/s
5461.7 21866: 1.75 1/s
5521.8 21969: 1.72 1/s
5581.8 22035: 1.09 1/s
5641.8 22102: 1.11 1/s
5702.0 22168: 1.10 1/s
5762.0 22215: 0.79 1/s
5822.0 22264: 0.82 1/s
5882.0 22320: 0.92 1/s
5942.1 22387: 1.13 1/s
6002.1 22461: 1.23 1/s
6062.1 22562: 1.68 1/s
6122.2 22642: 1.33 1/s
6182.2 22727: 1.42 1/s
6242.3 22814: 1.45 1/s
6302.3 22902: 1.46 1/s
6362.4 22944: 0.70 1/s
6422.4 22997: 0.89 1/s
6482.5 23058: 1.01 1/s
6542.5 23106: 0.81 1/s
6602.5 23172: 1.09 1/s
6662.6 23219: 0.79 1/s
6722.6 23273: 0.90 1/s
6782.7 23319: 0.76 1/s
6842.7 23373: 0.91 1/s
6902.8 23424: 0.84 1/s
6962.9 23484: 0.99 1/s
7022.9 23567: 1.39 1/s
7082.9 23642: 1.25 1/s
7142.9 23734: 1.54 1/s
7202.9 23809: 1.23 1/s
7263.1 23866: 0.96 1/s
7323.1 23923: 0.94 1/s
7383.2 23994: 1.18 1/s
7443.2 24047: 0.88 1/s
7503.2 24097: 0.83 1/s
7563.3 24135: 0.65 1/s
7623.3 24187: 0.87 1/s
7683.4 24255: 1.13 1/s
7743.5 24340: 1.41 1/s
7803.5 24412: 1.19 1/s
7863.5 24489: 1.29 1/s
7923.6 24558: 1.16 1/s
7983.6 24608: 0.84 1/s
8043.7 24669: 1.01 1/s
8103.8 24746: 1.28 1/s
8163.8 24782: 0.60 1/s
8223.9 24811: 0.48 1/s
8284.0 24850: 0.66 1/s
8344.1 24888: 0.62 1/s
8404.2 24936: 0.81 1/s
8464.3 24974: 0.62 1/s
8524.3 25024: 0.85 1/s
8584.4 25093: 1.15 1/s
8644.6 25153: 1.00 1/s
8704.6 25189: 0.60 1/s
8764.7 25227: 0.64 1/s
8824.8 25278: 0.84 1/s
8884.9 25332: 0.90 1/s
8944.9 25385: 0.88 1/s
9004.9 25435: 0.83 1/s
9065.0 25492: 0.96 1/s
9125.1 25532: 0.66 1/s
9185.1 25585: 0.88 1/s
9245.1 25632: 0.79 1/s
9305.2 25671: 0.65 1/s
9365.5 25722: 0.85 1/s
9425.5 25767: 0.74 1/s
9485.5 25824: 0.95 1/s
9545.6 25863: 0.64 1/s
9605.7 25898: 0.59 1/s
9665.9 25932: 0.57 1/s
9725.9 25978: 0.76 1/s
9785.9 26010: 0.53 1/s
9846.0 26047: 0.62 1/s
9906.1 26084: 0.61 1/s
9966.1 26123: 0.65 1/s
10026.2 26176: 0.88 1/s
10086.3 26223: 0.79 1/s
10146.3 26261: 0.63 1/s
10206.4 26318: 0.95 1/s
10266.4 26361: 0.71 1/s
10326.4 26410: 0.82 1/s
10386.5 26446: 0.60 1/s
10446.5 26476: 0.50 1/s
10506.5 26526: 0.84 1/s
10566.6 26554: 0.46 1/s
10626.6 26594: 0.66 1/s
10686.8 26629: 0.58 1/s
10746.8 26658: 0.48 1/s
10806.9 26702: 0.73 1/s
10867.0 26752: 0.84 1/s
10927.2 26790: 0.63 1/s
