/home/service/the-one-normal/reports/freiburg1True_router:EpidemicRouter_bSize:1000G_Ttl:600_Events1.size:1M_endTime:28800_warmup:18000_Events1.interval:3_updateInt:0.1_beta:0.9_gamma:0.999885791_tSpeed:5M_tRange:80_seed:2_MessageStatsReport.txt does not exist. Simulating...
Setting values: {'Group.router': 'EpidemicRouter', 'Group.bufferSize': '1000G', 'Group.msgTtl': '600', 'Events1.size': '1M', 'MovementModel.warmup': '18000', 'Scenario.endTime': '28800', 'Events1.interval': '3', 'Scenario.updateInterval': '0.1', 'ProphetV2Router.beta': '0.9', 'ProphetV2Router.gamma': '0.999885791', 'btInterface.transmitSpeed': '5M', 'btInterface.transmitRange': '80', 'MovementModel.rngSeed': '2'}
['./one.sh', '-b', '1', 'freiburg1True_settings.txt']
Percent: 1/144
Run 1/1
23 in line defined by file data/freiburg1True/1_schedule.csv
24 in line defined by file data/freiburg1True/2_schedule.csv
44 in line defined by file data/freiburg1True/3_schedule.csv
15 in line defined by file data/freiburg1True/4_schedule.csv
11 in line defined by file data/freiburg1True/5_schedule.csv
Running simulation 'freiburg1True_router:EpidemicRouter_bSize:1000G_Ttl:600_Events1.size:1M_endTime:28800_warmup:18000_Events1.interval:3_updateInt:0.1_beta:0.9_gamma:0.999885791_tSpeed:5M_tRange:80_seed:2'
60.0 3412: 56.87 1/s
120.0 4523: 18.52 1/s
180.0 5458: 15.57 1/s
240.0 6384: 15.43 1/s
300.0 7313: 15.48 1/s
360.0 8206: 14.88 1/s
420.0 9079: 14.56 1/s
480.0 9733: 10.89 1/s
540.4 9895: 2.68 1/s
600.4 10570: 11.25 1/s
660.5 11416: 14.11 1/s
720.5 12246: 13.82 1/s
780.5 13086: 14.01 1/s
840.5 13902: 13.59 1/s
900.5 14692: 13.16 1/s
960.5 15487: 13.25 1/s
1020.5 16267: 13.00 1/s
1080.5 17031: 12.73 1/s
1140.5 17728: 11.62 1/s
1200.5 18354: 10.43 1/s
1260.5 18743: 6.49 1/s
1320.5 19123: 6.33 1/s
1380.5 19428: 5.08 1/s
1440.5 19669: 4.02 1/s
1500.5 19939: 4.50 1/s
1560.5 20194: 4.24 1/s
1620.6 20363: 2.82 1/s
1680.6 20511: 2.46 1/s
1740.6 20674: 2.72 1/s
1800.6 20847: 2.88 1/s
1860.6 21020: 2.88 1/s
1920.6 21172: 2.53 1/s
1980.7 21288: 1.93 1/s
2040.7 21387: 1.66 1/s
2100.7 21500: 1.88 1/s
2160.8 21639: 2.31 1/s
2220.8 21774: 2.26 1/s
2280.8 21904: 2.16 1/s
2340.8 22013: 1.82 1/s
2400.8 22107: 1.57 1/s
2460.9 22191: 1.39 1/s
2520.9 22260: 1.15 1/s
2580.9 22338: 1.31 1/s
2641.0 22423: 1.41 1/s
2701.0 22522: 1.64 1/s
2761.1 22618: 1.61 1/s
2821.1 22705: 1.44 1/s
2881.1 22812: 1.79 1/s
2941.1 22888: 1.27 1/s
3001.2 22951: 1.04 1/s
3061.2 23032: 1.35 1/s
3121.3 23101: 1.15 1/s
3181.3 23175: 1.23 1/s
3241.4 23247: 1.21 1/s
3301.5 23322: 1.24 1/s
3361.5 23401: 1.32 1/s
3421.6 23478: 1.28 1/s
3481.6 23560: 1.37 1/s
3541.6 23642: 1.37 1/s
3601.7 23717: 1.24 1/s
3661.7 23800: 1.38 1/s
3721.8 23872: 1.20 1/s
3781.9 23940: 1.14 1/s
3841.9 23998: 0.96 1/s
3901.9 24054: 0.94 1/s
3962.0 24124: 1.15 1/s
4022.1 24189: 1.08 1/s
4082.1 24261: 1.21 1/s
4142.1 24330: 1.14 1/s
4202.2 24408: 1.31 1/s
4262.2 24470: 1.02 1/s
4322.3 24529: 0.99 1/s
4382.3 24588: 0.99 1/s
4442.4 24650: 1.02 1/s
4502.4 24707: 0.96 1/s
4562.4 24762: 0.91 1/s
4622.6 24810: 0.80 1/s
4682.6 24865: 0.91 1/s
4742.7 24921: 0.93 1/s
4802.7 24976: 0.92 1/s
4862.7 25031: 0.91 1/s
4922.8 25092: 1.01 1/s
4982.8 25152: 1.00 1/s
5042.8 25200: 0.81 1/s
5102.9 25246: 0.76 1/s
5163.0 25296: 0.83 1/s
5223.0 25351: 0.92 1/s
5283.1 25406: 0.92 1/s
5343.1 25463: 0.95 1/s
5403.3 25509: 0.77 1/s
5463.3 25558: 0.81 1/s
5523.3 25609: 0.85 1/s
5583.4 25654: 0.74 1/s
5643.4 25702: 0.81 1/s
5703.6 25750: 0.79 1/s
5763.6 25800: 0.84 1/s
5823.6 25849: 0.81 1/s
5883.7 25896: 0.77 1/s
5943.8 25938: 0.71 1/s
6003.9 25986: 0.80 1/s
6064.0 26029: 0.72 1/s
6124.1 26074: 0.75 1/s
6184.2 26121: 0.78 1/s
6244.2 26170: 0.82 1/s
6304.3 26219: 0.81 1/s
6364.5 26263: 0.72 1/s
6424.6 26315: 0.87 1/s
6484.6 26358: 0.73 1/s
6544.7 26402: 0.73 1/s
6604.7 26440: 0.64 1/s
6664.7 26479: 0.65 1/s
6724.8 26526: 0.77 1/s
6784.8 26569: 0.73 1/s
6844.8 26611: 0.69 1/s
6904.8 26654: 0.72 1/s
6964.9 26700: 0.76 1/s
7024.9 26738: 0.64 1/s
7084.9 26783: 0.74 1/s
7145.0 26828: 0.75 1/s
7205.0 26878: 0.83 1/s
7265.1 26920: 0.70 1/s
7325.1 26956: 0.61 1/s
7385.2 26993: 0.60 1/s
7445.2 27031: 0.64 1/s
7505.3 27067: 0.61 1/s
7565.4 27100: 0.54 1/s
7625.5 27139: 0.65 1/s
7685.6 27174: 0.58 1/s
7745.6 27206: 0.54 1/s
7805.6 27246: 0.67 1/s
7865.7 27287: 0.67 1/s
7925.7 27327: 0.67 1/s
7985.9 27366: 0.65 1/s
8046.0 27403: 0.60 1/s
8106.2 27441: 0.64 1/s
8166.3 27479: 0.63 1/s
8226.5 27506: 0.45 1/s
8286.6 27537: 0.51 1/s
8346.7 27566: 0.48 1/s
8406.7 27596: 0.50 1/s
8466.8 27624: 0.48 1/s
8526.9 27653: 0.47 1/s
8587.1 27672: 0.32 1/s
8647.2 27693: 0.36 1/s
8707.2 27722: 0.47 1/s
8767.4 27751: 0.48 1/s
8827.4 27780: 0.49 1/s
8887.5 27801: 0.35 1/s
8947.7 27829: 0.46 1/s
9007.8 27852: 0.38 1/s
9068.1 27873: 0.35 1/s
9128.1 27899: 0.43 1/s
9188.1 27922: 0.39 1/s
9248.3 27953: 0.51 1/s
9308.4 27982: 0.48 1/s
9368.6 28013: 0.51 1/s
9428.7 28040: 0.45 1/s
9488.8 28077: 0.62 1/s
9548.9 28108: 0.52 1/s
9609.1 28140: 0.53 1/s
9669.3 28167: 0.44 1/s
9729.5 28197: 0.50 1/s
9789.7 28220: 0.38 1/s
9849.8 28244: 0.41 1/s
9910.0 28269: 0.41 1/s
9970.1 28293: 0.40 1/s
10030.3 28325: 0.54 1/s
10090.3 28349: 0.40 1/s
10150.5 28372: 0.38 1/s
10210.6 28394: 0.36 1/s
10270.8 28416: 0.37 1/s
10331.1 28436: 0.34 1/s
10391.4 28454: 0.29 1/s
10451.4 28474: 0.33 1/s
10511.6 28500: 0.43 1/s
10571.7 28518: 0.31 1/s
10631.9 28536: 0.30 1/s
10692.3 28558: 0.36 1/s
10752.3 28574: 0.26 1/s
10812.4 28595: 0.35 1/s
10872.6 28620: 0.41 1/s
10932.8 28636: 0.27 1/s
