# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
3401.6000 M319 5000000 5 2444.6000 S114 S190 359 N S114->S72->2_225->S77->2_226->S190
3402.6000 M175 5000000 4 2877.6000 S201 S190 352 N S201->7_276->S132->2_226->S190
3404.9000 M432 5000000 4 2108.9000 S82 S2 364 N S82->7_277->S161->2_224->S2
3412.4000 M156 5000000 4 2944.4000 S39 S127 350 N S39->7_276->S55->3_236->S127
3413.4000 M514 5000000 2 1871.4000 S21 S127 368 N S21->3_236->S127
3414.9000 M1007 5000000 4 393.9000 S31 S42 393 N S31->2_224->S8->3_237->S42
3430.8000 M727 5000000 2 1249.8000 S168 S96 379 N S168->9_307->S96
3463.8000 M874 5000000 4 841.8000 S31 S93 385 N S31->2_224->S8->3_237->S93
3466.4000 M423 5000000 4 2197.4000 S162 S156 363 N S162->7_276->S161->2_224->S156
3467.4000 M600 5000000 4 1667.4000 S149 S156 372 N S149->7_277->S161->2_224->S156
3469.2000 M420 5000000 4 2209.2000 S83 S98 363 N S83->9_306->S187->2_227->S98
3476.0000 M167 5000000 6 2975.0000 S102 S88 350 N S102->2_224->S113->7_276->S112->9_308->S88
3478.0000 M631 5000000 6 1585.0000 S113 S115 373 N S113->7_276->S206->9_308->S93->3_234->S115
3478.4000 M1091 5000000 3 205.4000 S144 S209 396 N S144->S10->2_224->S209
3496.7000 M563 5000000 4 1807.7000 S88 S1 369 N S88->7_275->S194->9_306->S1
3503.4000 M1018 5000000 2 449.4000 S84 S161 392 N S84->7_279->S161
3504.1000 M271 5000000 4 2691.1000 S204 S168 355 N S204->3_236->S9->7_277->S168
3528.8000 M550 5000000 4 1878.8000 S164 S152 368 N S164->3_236->S206->7_279->S152
3529.8000 M188 5000000 5 2965.8000 S108 S152 350 N S108->S57->4_246->S132->7_279->S152
3555.8000 M279 5000000 4 2718.8000 S162 S101 354 N S162->7_276->S90->3_234->S101
3559.7000 M677 5000000 4 1528.7000 S8 S41 374 N S8->3_236->S100->9_307->S41
3560.7000 M813 5000000 2 1121.7000 S20 S41 381 N S20->9_307->S41
3578.0000 M466 5000000 4 2180.0000 S21 S194 363 N S21->3_236->S9->7_277->S194
3579.0000 M740 5000000 2 1359.0000 S31 S64 377 N S31->2_224->S64
3585.0000 M826 5000000 4 1107.0000 S156 S102 381 N S156->S209->2_226->2_224->S102
3587.8000 M124 5000000 8 3215.8000 S174 S55 346 N S174->S208->4_246->S151->3_235->S210->S21->3_237->S55
3606.2000 M389 5000000 4 2439.2000 S31 S175 359 N S31->2_227->S151->9_308->S175
3607.2000 M661 5000000 3 1624.2000 S142 S175 372 N S142->9_305->9_308->S175
3608.4000 M214 5000000 3 2966.4000 S138 S21 350 N S138->4_247->3_234->S21
3609.4000 M682 5000000 3 1563.4000 S96 S21 373 N S96->9_308->3_234->S21
3610.4000 M728 5000000 4 1426.4000 S168 S67 376 N S168->7_278->S3->7_277->S67
3614.3000 M163 5000000 4 3125.3000 S93 S129 347 N S93->3_236->S100->9_307->S129
3619.1000 M908 5000000 3 895.1000 S33 S161 385 N S33->S100->7_278->S161
3619.4000 M207 5000000 3 2998.4000 S5 S140 350 N S5->S93->3_234->S140
3620.3000 M374 5000000 6 2498.3000 S147 S185 358 N S147->S16->7_276->S154->S9->9_307->S185
3630.0000 M799 5000000 3 1233.0000 S15 S31 379 N S15->S28->4_247->S31
3639.4000 M408 5000000 5 2415.4000 S112 S74 359 N S112->6T_260->S173->S32->2_225->S74
3645.3000 M577 5000000 2 1914.3000 S186 S113 368 N S186->4_246->S113
3646.3000 M759 5000000 2 1369.3000 S44 S113 377 N S44->4_246->S113
3646.3000 M62 5000000 6 3460.3000 S61 S52 342 N S61->S92->4_246->S132->4_245->3_236->S52
3646.4000 M176 5000000 4 3118.4000 S154 S181 348 N S154->6T_260->S32->2_225->S181
3650.3000 M798 5000000 3 1256.3000 S151 S130 379 N S151->4_245->3_236->S130
3651.3000 M369 5000000 5 2544.3000 S63 S130 357 N S63->4_247->S31->4_245->3_236->S130
3652.4000 M790 5000000 3 1282.4000 S32 S1 378 N S32->2_225->9_308->S1
3672.0000 M566 5000000 3 1974.0000 S5 S204 367 N S5->S93->3_234->S204
3673.0000 M440 5000000 3 2353.0000 S138 S11 360 N S138->4_247->3_234->S11
3695.6000 M614 5000000 2 1853.6000 S63 S132 369 N S63->4_246->S132
3699.5000 M426 5000000 6 2421.5000 S123 S136 359 N S123->S127->4_247->S151->S187->2_224->S136
