# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
220.0000 M43 5000000 1 5.0000 S3 S1 399 N S3->S1
765.0000 M152 5000000 1 5.0000 S9 S6 399 N S9->S6
774.8000 M90 5000000 2 324.8000 S26 S12 394 N S26->C_124->S12
1101.1000 M74 5000000 2 731.1000 S22 S58 387 N S22->A_62->S58
1138.0000 M55 5000000 2 863.0000 S24 S9 385 N S24->C_125->S9
1337.8000 M63 5000000 2 1022.8000 S14 S6 382 N S14->B_94->S6
1374.7000 M80 5000000 2 974.7000 S45 S2 383 N S45->B_93->S2
1376.3000 M72 5000000 2 1016.3000 S26 S5 383 N S26->C_124->S5
1621.4000 M17 5000000 4 1536.4000 S44 S19 374 N S44->A_61->S57->B_93->S19
1626.4000 M192 5000000 2 666.4000 S6 S19 388 N S6->B_93->S19
1681.6000 M115 5000000 2 1106.6000 S17 S11 381 N S17->C_124->S11
1798.9000 M69 5000000 4 1453.9000 S25 S30 375 N S25->A_62->S22->A_61->S30
1856.2000 M277 5000000 2 471.2000 S59 S12 392 N S59->C_125->S12
1860.2000 M65 5000000 2 1535.2000 S31 S16 374 N S31->C_124->S16
1861.2000 M47 5000000 2 1626.2000 S59 S12 372 N S59->C_125->S12
1865.2000 M87 5000000 2 1430.2000 S4 S16 376 N S4->C_124->S16
1917.0000 M84 5000000 4 1497.0000 S25 S32 375 N S25->A_62->S13->A_61->S32
1975.0000 M91 5000000 2 1520.0000 S45 S29 374 N S45->B_93->S29
2042.2000 M21 5000000 2 1937.2000 S24 S23 367 N S24->C_125->S23
2156.5000 M54 5000000 2 1886.5000 S26 S24 368 N S26->C_124->S24
2158.8000 M13 5000000 2 2093.8000 S55 S47 365 N S55->B_94->S47
2221.6000 M117 5000000 2 1636.6000 S59 S28 372 N S59->C_124->S28
2226.6000 M85 5000000 2 1801.6000 S4 S28 369 N S4->C_124->S28
2339.4000 M66 5000000 2 2009.4000 S14 S42 366 N S14->B_94->S42
2398.7000 M247 5000000 2 1163.7000 S59 S35 380 N S59->C_125->S35
2457.2000 M379 5000000 2 562.2000 S36 S38 390 N S36->B_93->S38
2457.5000 M195 5000000 2 1482.5000 S9 S40 375 N S9->B_94->S40
2573.1000 M38 5000000 2 2383.1000 S38 S39 360 N S38->B_94->S39
2641.7000 M92 5000000 4 2181.7000 S45 S15 363 N S45->B_93->S55->B_94->S15
4800.0000 M959 5000000 1 5.0000 S1 S3 399 N S1->S3
6555.0000 M1310 5000000 1 5.0000 S58 S57 399 N S58->S57
8570.0000 M1713 5000000 1 5.0000 S57 S58 399 N S57->S58
10810.0000 M2161 5000000 1 5.0000 S57 S58 399 N S57->S58
11180.0000 M2235 5000000 1 5.0000 S6 S9 399 N S6->S9
15425.0000 M3084 5000000 1 5.0000 S9 S6 399 N S9->S6
15610.0000 M3121 5000000 1 5.0000 S58 S57 399 N S58->S57
16450.0000 M3289 5000000 1 5.0000 S9 S6 399 N S9->S6
16856.3000 M71 5000000 2 16501.3000 S24 S20 124 N S24->C_124->S20
16980.0000 M46 5000000 4 16750.0000 S25 S32 120 N S25->A_62->S13->A_61->S32
17096.3000 M2670 5000000 2 3746.3000 S10 S5 337 N S10->C_127->S5
17098.2000 M1017 5000000 2 12013.2000 S8 S60 199 N S8->C_126->S60
17100.0000 M391 5000000 2 15145.0000 S34 S38 147 N S34->B_93->S38
17103.2000 M1094 5000000 3 11633.2000 S1 S60 206 N S1->S3->C_126->S60
17108.2000 M527 5000000 2 14473.2000 S9 S60 158 N S9->C_126->S60
17113.2000 M2182 5000000 2 6203.2000 S8 S60 296 N S8->C_126->S60
17200.0000 M3439 5000000 1 5.0000 S6 S9 399 N S6->S9
17213.9000 M1591 5000000 2 9258.9000 S11 S4 245 N S11->C_126->S4
17215.3000 M2561 5000000 2 4410.3000 S33 S28 326 N S33->C_129->S28
17280.4000 M1429 5000000 2 10135.4000 S3 S10 231 N S3->C_126->S10
17396.3000 M2731 5000000 2 3741.3000 S59 S12 337 N S59->C_126->S12
17455.4000 M2929 5000000 2 2810.4000 S54 S13 353 N S54->A_63->S13
17518.1000 M88 5000000 4 17078.1000 S34 S2 115 N S34->B_94->S27->B_95->S2
17574.7000 M3030 5000000 2 2424.7000 S55 S2 359 N S55->B_96->S2
17579.7000 M1843 5000000 2 8364.7000 S56 S2 260 N S56->B_96->S2
17638.2000 M2122 5000000 3 7028.2000 S58 S6 282 N S58->S57->B_96->S6
17694.6000 M777 5000000 2 13809.6000 S10 S9 169 N S10->C_128->S9
17696.3000 M2205 5000000 2 6671.3000 S12 S10 288 N S12->C_125->S10
17699.6000 M2812 5000000 2 3639.6000 S12 S6 339 N S12->C_128->S6
17813.5000 M240 5000000 2 16613.5000 S49 S58 123 N S49->A_62->S58
17813.8000 M2099 5000000 2 7318.8000 S54 S25 278 N S54->A_63->S25
17818.2000 M294 5000000 2 16348.2000 S34 S21 127 N S34->B_93->S21
17818.5000 M100 5000000 2 17318.5000 S53 S58 111 N S53->A_62->S58
17821.5000 M1513 5000000 2 10256.5000 S43 S46 229 N S43->A_64->S46
17823.5000 M328 5000000 2 16183.5000 S49 S58 130 N S49->A_62->S58
17828.5000 M3315 5000000 2 1253.5000 S44 S57 379 N S44->A_62->S57
17876.2000 M931 5000000 2 13221.2000 S10 S24 179 N S10->C_127->S24
17881.2000 M2536 5000000 2 5201.2000 S11 S24 313 N S11->C_127->S24
17881.5000 M210 5000000 2 16831.5000 S17 S11 119 N S17->C_128->S11
17937.4000 M239 5000000 2 16742.4000 S36 S19 120 N S36->B_93->S19
