# time  ID  size  fromHost  toHost  TTL  isResponse
320.0000 M320 1000000 S187 S108 600 N 
321.0000 M321 1000000 S202 S200 600 N 
322.0000 M322 1000000 S92 S160 600 N 
323.0000 M323 1000000 S149 S193 600 N 
324.0000 M324 1000000 S96 S123 600 N 
325.0000 M325 1000000 S142 S187 600 N 
326.0000 M326 1000000 S2 S46 600 N 
327.0000 M327 1000000 S108 S124 600 N 
328.0000 M328 1000000 S70 S161 600 N 
329.0000 M329 1000000 S134 S9 600 N 
330.0000 M330 1000000 S135 S68 600 N 
331.0000 M331 1000000 S106 S96 600 N 
332.0000 M332 1000000 S125 S87 600 N 
333.0000 M333 1000000 S42 S125 600 N 
334.0000 M334 1000000 S125 S77 600 N 
335.0000 M335 1000000 S56 S43 600 N 
336.0000 M336 1000000 S38 S184 600 N 
337.0000 M337 1000000 S197 S141 600 N 
338.0000 M338 1000000 S187 S93 600 N 
339.0000 M339 1000000 S151 S95 600 N 
340.0000 M340 1000000 S179 S201 600 N 
341.0000 M341 1000000 S128 S9 600 N 
342.0000 M342 1000000 S60 S41 600 N 
343.0000 M343 1000000 S53 S38 600 N 
344.0000 M344 1000000 S78 S171 600 N 
345.0000 M345 1000000 S5 S82 600 N 
346.0000 M346 1000000 S126 S145 600 N 
347.0000 M347 1000000 S119 S201 600 N 
348.0000 M348 1000000 S0 S111 600 N 
349.0000 M349 1000000 S183 S126 600 N 
350.0000 M350 1000000 S94 S1 600 N 
351.0000 M351 1000000 S210 S39 600 N 
352.0000 M352 1000000 S106 S30 600 N 
353.0000 M353 1000000 S201 S38 600 N 
354.0000 M354 1000000 S135 S127 600 N 
355.0000 M355 1000000 S118 S167 600 N 
356.0000 M356 1000000 S151 S118 600 N 
357.0000 M357 1000000 S26 S118 600 N 
358.0000 M358 1000000 S11 S54 600 N 
359.0000 M359 1000000 S165 S166 600 N 
360.0000 M360 1000000 S155 S132 600 N 
361.0000 M361 1000000 S112 S55 600 N 
362.0000 M362 1000000 S44 S198 600 N 
363.0000 M363 1000000 S125 S196 600 N 
364.0000 M364 1000000 S105 S131 600 N 
365.0000 M365 1000000 S114 S196 600 N 
366.0000 M366 1000000 S48 S80 600 N 
367.0000 M367 1000000 S135 S53 600 N 
368.0000 M368 1000000 S210 S153 600 N 
369.0000 M369 1000000 S63 S130 600 N 
370.0000 M370 1000000 S177 S85 600 N 
371.0000 M371 1000000 S69 S19 600 N 
372.0000 M372 1000000 S58 S101 600 N 
373.0000 M373 1000000 S162 S46 600 N 
374.0000 M374 1000000 S147 S185 600 N 
375.0000 M375 1000000 S112 S124 600 N 
376.0000 M376 1000000 S40 S50 600 N 
377.0000 M377 1000000 S154 S144 600 N 
378.0000 M378 1000000 S63 S146 600 N 
379.0000 M379 1000000 S111 S62 600 N 
380.0000 M380 1000000 S89 S141 600 N 
381.0000 M381 1000000 S123 S181 600 N 
382.0000 M382 1000000 S4 S138 600 N 
383.0000 M383 1000000 S45 S140 600 N 
384.0000 M384 1000000 S77 S102 600 N 
385.0000 M385 1000000 S206 S65 600 N 
386.0000 M386 1000000 S102 S63 600 N 
387.0000 M387 1000000 S29 S67 600 N 
388.0000 M388 1000000 S22 S183 600 N 
