# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
44.0000 M43 5000000 1 1.0000 S3 S1 399 N S3->S1
153.0000 M152 5000000 1 1.0000 S9 S6 399 N S9->S6
425.7000 M234 5000000 2 191.7000 S30 S25 396 N S30->A_62->S25
486.2000 M323 5000000 2 163.2000 S40 S45 397 N S40->B_93->S45
536.2000 M426 5000000 2 110.2000 S37 S36 398 N S37->B_94->S36
605.9000 M261 5000000 2 344.9000 S30 S22 394 N S30->A_62->S22
652.6000 M201 5000000 2 451.6000 S33 S20 392 N S33->C_125->S20
653.6000 M71 5000000 2 582.6000 S24 S20 390 N S24->C_125->S20
773.3000 M517 5000000 2 256.3000 S20 S16 395 N S20->C_125->S16
788.4000 M90 5000000 2 698.4000 S26 S12 388 N S26->C_124->S12
890.8000 M622 5000000 2 268.8000 S34 S27 395 N S34->B_94->S27
895.9000 M120 5000000 2 775.9000 S44 S54 387 N S44->A_61->S54
896.9000 M144 5000000 2 752.9000 S43 S54 387 N S43->A_61->S54
905.8000 M196 5000000 2 709.8000 S40 S52 388 N S40->B_93->S52
906.8000 M68 5000000 2 838.8000 S39 S52 386 N S39->B_93->S52
960.0000 M959 5000000 1 1.0000 S1 S3 399 N S1->S3
967.3000 M173 5000000 2 794.3000 S23 S4 386 N S23->C_124->S4
1009.0000 M100 5000000 2 909.0000 S53 S58 384 N S53->A_61->S58
1014.6000 M294 5000000 2 720.6000 S34 S21 387 N S34->B_94->S21
1016.0000 M400 5000000 2 616.0000 S53 S57 389 N S53->A_61->S57
1017.0000 M405 5000000 2 612.0000 S53 S57 389 N S53->A_61->S57
1017.3000 M288 5000000 2 729.3000 S28 S8 387 N S28->C_125->S8
1075.0000 M625 5000000 2 450.0000 S13 S57 392 N S13->A_62->S57
1087.3000 M675 5000000 2 412.3000 S10 S60 393 N S10->C_124->S60
1133.4000 M239 5000000 2 894.4000 S36 S19 385 N S36->B_94->S19
1133.6000 M125 5000000 2 1008.6000 S24 S9 383 N S24->C_125->S9
1134.6000 M55 5000000 2 1079.6000 S24 S9 382 N S24->C_125->S9
1135.6000 M73 5000000 2 1062.6000 S24 S9 382 N S24->C_125->S9
1156.0000 M516 5000000 2 640.0000 S53 S1 389 N S53->A_61->S1
1197.4000 M395 5000000 2 802.4000 S37 S14 386 N S37->B_94->S14
1209.1000 M147 5000000 2 1062.1000 S30 S54 382 N S30->A_62->S54
1250.5000 M393 5000000 2 857.5000 S24 S5 385 N S24->C_125->S5
1291.1000 M454 5000000 2 837.1000 S55 S58 386 N S55->B_93->S58
1304.3000 M205 5000000 2 1099.3000 S36 S9 381 N S36->B_94->S9
1311.0000 M1310 5000000 1 1.0000 S58 S57 399 N S58->S57
1311.4000 M203 5000000 3 1108.4000 S1 S13 381 N S1->S3->A_61->S13
1311.9000 M267 5000000 2 1044.9000 S24 S3 382 N S24->C_125->S3
1312.9000 M52 5000000 2 1260.9000 S5 S3 378 N S5->C_125->S3
1336.9000 M177 5000000 3 1159.9000 S5 S1 380 N S5->C_125->S3->S1
1374.0000 M332 5000000 2 1042.0000 S27 S2 382 N S27->B_94->S2
1375.0000 M88 5000000 2 1287.0000 S34 S2 378 N S34->B_94->S2
1376.6000 M34 5000000 2 1342.6000 S41 S18 377 N S41->A_61->S18
1388.9000 M72 5000000 2 1316.9000 S26 S5 378 N S26->C_124->S5
1389.3000 M439 5000000 2 950.3000 S25 S50 384 N S25->A_62->S50
1389.9000 M490 5000000 2 899.9000 S23 S5 385 N S23->C_124->S5
1390.3000 M265 5000000 3 1125.3000 S3 S50 381 N S3->S1->A_62->S50
