# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
591.0000 M35 5000000 2 486.0000 S157 S164 391 N S157->3_234->S164
845.3000 M88 5000000 2 581.3000 S32 S114 390 N S32->2_224->S114
912.1000 M189 5000000 2 345.1000 S195 S187 394 N S195->3_234->S187
930.9000 M144 5000000 2 498.9000 S19 S174 391 N S19->4_246->S174
1009.6000 M39 5000000 2 892.6000 S144 S2 385 N S144->2_225->S2
1105.8000 M245 5000000 2 370.8000 S19 S132 393 N S19->4_246->S132
1140.4000 M228 5000000 2 456.4000 S148 S151 392 N S148->6T_260->S151
1155.6000 M325 5000000 2 180.6000 S142 S187 396 N S142->6T_260->S187
1156.5000 M152 5000000 2 700.5000 S28 S113 388 N S28->4_246->S113
1244.3000 M275 5000000 2 419.3000 S14 S134 393 N S14->4_245->S134
1249.7000 M143 5000000 2 820.7000 S207 S181 386 N S207->2_224->S181
1254.7000 M263 5000000 2 465.7000 S20 S181 392 N S20->2_224->S181
1295.1000 M238 5000000 2 581.1000 S152 S5 390 N S152->7_275->S5
1306.4000 M250 5000000 2 556.4000 S30 S161 390 N S30->4_245->S161
1348.6000 M338 5000000 2 334.6000 S187 S93 394 N S187->6T_260->S93
1356.9000 M5 5000000 2 1341.9000 S194 S56 377 N S194->7_276->S56
1371.9000 M320 5000000 2 411.9000 S187 S108 393 N S187->4_245->S108
1373.3000 M132 5000000 2 977.3000 S32 S136 383 N S32->2_224->S136
1378.0000 M337 5000000 2 367.0000 S197 S141 393 N S197->2_225->S141
1383.0000 M34 5000000 2 1281.0000 S187 S141 378 N S187->2_225->S141
1424.1000 M174 5000000 2 902.1000 S97 S55 384 N S97->7_275->S55
1430.1000 M286 5000000 2 572.1000 S96 S149 390 N S96->9_306->S149
1433.4000 M53 5000000 2 1274.4000 S59 S119 378 N S59->3_234->S119
1465.4000 M153 5000000 2 1006.4000 S51 S124 383 N S51->3_235->S124
1474.9000 M329 5000000 2 487.9000 S134 S9 391 N S134->7_275->S9
1497.6000 M99 5000000 2 1200.6000 S7 S64 379 N S7->2_224->S64
1524.6000 M361 5000000 2 441.6000 S112 S55 392 N S112->6T_260->S55
1587.0000 M356 5000000 2 519.0000 S151 S118 391 N S151->4_245->S118
1604.6000 M165 5000000 2 1109.6000 S88 S104 381 N S88->9_305->S104
1638.2000 M25 5000000 2 1563.2000 S187 S26 373 N S187->4_245->S26
1654.4000 M185 5000000 2 1099.4000 S115 S52 381 N S115->3_234->S52
1656.6000 M392 5000000 2 480.6000 S170 S94 391 N S170->7_275->S94
1685.0000 M24 5000000 2 1613.0000 S136 S20 373 N S136->2_225->S20
1733.2000 M460 5000000 2 353.2000 S103 S199 394 N S103->4_246->S199
1738.2000 M202 5000000 2 1132.2000 S133 S199 381 N S133->4_246->S199
1765.6000 M258 5000000 2 991.6000 S124 S144 383 N S124->2_224->S144
1792.5000 M113 5000000 2 1453.5000 S20 S93 375 N S20->9_305->S93
1816.3000 M229 5000000 2 1129.3000 S7 S5 381 N S7->3_235->S5
1818.3000 M150 5000000 2 1368.3000 S81 S47 377 N S81->7_276->S47
1826.2000 M375 5000000 2 701.2000 S112 S124 388 N S112->6T_260->S124
1903.2000 M128 5000000 2 1519.2000 S202 S151 374 N S202->2_224->S151
1908.3000 M504 5000000 2 396.3000 S126 S184 393 N S126->3_234->S184
1945.6000 M429 5000000 2 658.6000 S47 S117 389 N S47->3_235->S117
1955.5000 M64 5000000 2 1763.5000 S94 S189 370 N S94->3_234->S189
1969.9000 M385 5000000 2 814.9000 S206 S65 386 N S206->6T_260->S65
1972.9000 M555 5000000 2 307.9000 S7 S147 394 N S7->7_275->S147
1984.7000 M410 5000000 2 754.7000 S93 S187 387 N S93->9_305->S187
2006.2000 M443 5000000 2 677.2000 S189 S23 388 N S189->3_234->S23
2015.6000 M140 5000000 2 1595.6000 S65 S3 373 N S65->7_275->S3
2019.5000 M222 5000000 2 1353.5000 S144 S14 377 N S144->2_224->S14
2023.8000 M14 5000000 2 1981.8000 S192 S38 366 N S192->2_225->S38
2024.4000 M357 5000000 2 953.4000 S26 S118 384 N S26->4_245->S118
2037.5000 M554 5000000 2 375.5000 S127 S49 393 N S127->4_246->S49
2053.3000 M219 5000000 2 1396.3000 S65 S104 376 N S65->7_276->S104
2065.3000 M461 5000000 2 682.3000 S93 S100 388 N S93->9_306->S100
2068.1000 M560 5000000 2 388.1000 S104 S8 393 N S104->3_235->S8
2083.4000 M70 5000000 2 1873.4000 S2 S134 368 N S2->2_224->S134
2090.9000 M454 5000000 2 728.9000 S148 S117 387 N S148->7_277->S117
2097.3000 M446 5000000 2 759.3000 S180 S25 387 N S180->4_246->S25
2099.0000 M698 5000000 1 5.0000 S48 S120 399 N S48->S120
2102.8000 M27 5000000 2 2021.8000 S71 S81 366 N S71->7_275->S81
2151.5000 M277 5000000 2 1320.5000 S154 S56 377 N S154->7_275->S56
2156.5000 M21 5000000 2 2093.5000 S83 S56 365 N S83->7_275->S56
2174.8000 M183 5000000 2 1625.8000 S5 S20 372 N S5->9_306->S20
2176.0000 M556 5000000 2 508.0000 S61 S28 391 N S61->4_245->S28
2214.9000 M178 5000000 2 1680.9000 S199 S44 371 N S199->4_246->S44
2218.8000 M522 5000000 2 652.8000 S113 S2 389 N S113->2_227->S2
2218.8000 M438 5000000 2 904.8000 S150 S42 384 N S150->3_236->S42
2234.6000 M33 5000000 2 2135.6000 S67 S170 364 N S67->7_276->S170
2243.2000 M379 5000000 2 1106.2000 S111 S62 381 N S111->4_246->S62
2248.2000 M260 5000000 2 1468.2000 S180 S62 375 N S180->4_246->S62
2272.0000 M448 5000000 2 928.0000 S161 S156 384 N S161->2_227->S156
2307.7000 M196 5000000 2 1719.7000 S40 S168 371 N S40->7_275->S168
2308.4000 M558 5000000 2 634.4000 S124 S29 389 N S124->6T_260->S29
2312.7000 M68 5000000 2 2108.7000 S96 S168 364 N S96->7_275->S168
2313.0000 M311 5000000 2 1380.0000 S1 S97 377 N S1->9_305->S97
2318.0000 M589 5000000 2 551.0000 S117 S97 390 N S117->9_305->S97
2333.4000 M390 5000000 2 1163.4000 S41 S158 380 N S41->9_306->S158
2360.3000 M372 5000000 2 1244.3000 S58 S101 379 N S58->3_235->S101
2366.4000 M592 5000000 2 590.4000 S135 S4 390 N S135->6T_260->S4
2371.4000 M330 5000000 2 1381.4000 S135 S68 376 N S135->6T_260->S68
2383.5000 M294 5000000 2 1501.5000 S163 S175 374 N S163->9_306->S175
2412.1000 M50 5000000 2 2262.1000 S164 S21 362 N S164->3_235->S21
2422.2000 M67 5000000 2 2221.2000 S183 S161 362 N S183->7_276->S161
2449.2000 M577 5000000 2 718.2000 S186 S113 388 N S186->4_247->S113
2456.5000 M563 5000000 2 767.5000 S88 S1 387 N S88->9_306->S1
2496.8000 M566 5000000 2 798.8000 S5 S204 386 N S5->3_235->S204
2501.0000 M254 5000000 2 1739.0000 S123 S132 371 N S123->4_247->S132
2501.8000 M293 5000000 2 1622.8000 S107 S204 372 N S107->3_235->S204
2506.8000 M56 5000000 2 2338.8000 S33 S204 361 N S33->3_235->S204
2512.9000 M786 5000000 2 154.9000 S148 S83 397 N S148->9_308->S83
2518.3000 M435 5000000 2 1213.3000 S176 S100 379 N S176->3_236->S100
2518.4000 M690 5000000 2 448.4000 S23 S85 392 N S23->3_234->S85
2528.7000 M578 5000000 2 794.7000 S102 S197 386 N S102->2_227->S197
2534.9000 M488 5000000 2 1070.9000 S22 S18 382 N S22->3_235->S18
2554.1000 M415 5000000 2 1309.1000 S127 S126 378 N S127->3_234->S126
2594.4000 M479 5000000 2 1157.4000 S85 S51 380 N S85->3_234->S51
2602.5000 M468 5000000 2 1198.5000 S47 S176 380 N S47->3_235->S176
2606.5000 M32 5000000 2 2510.5000 S81 S117 358 N S81->7_276->S117
2607.5000 M81 5000000 2 2364.5000 S107 S150 360 N S107->3_235->S150
2612.5000 M297 5000000 2 1721.5000 S89 S150 371 N S89->3_235->S150
2623.5000 M30 5000000 2 2533.5000 S101 S211 357 N S101->3_236->S211
2624.3000 M669 5000000 2 617.3000 S183 S55 389 N S183->7_277->S55
2629.4000 M417 5000000 2 1378.4000 S158 S47 377 N S158->9_307->S47
2640.1000 M553 5000000 2 981.1000 S33 S151 383 N S33->7_276->S151
2643.8000 M628 5000000 2 759.8000 S136 S74 387 N S136->2_227->S74
2645.0000 M880 5000000 1 5.0000 S108 S57 399 N S108->S57
2664.6000 M676 5000000 2 636.6000 S206 S155 389 N S206->7_276->S155
2665.2000 M663 5000000 2 676.2000 S210 S17 388 N S210->3_235->S17
2670.2000 M751 5000000 2 417.2000 S101 S17 393 N S101->3_235->S17
2677.7000 M384 5000000 2 1525.7000 S77 S102 374 N S77->2_226->S102
2682.7000 M289 5000000 2 1815.7000 S192 S102 369 N S192->2_226->S102
2703.1000 M220 5000000 2 2043.1000 S127 S211 365 N S127->3_234->S211
2723.4000 M267 5000000 2 1922.4000 S17 S51 367 N S17->3_236->S51
2725.7000 M470 5000000 2 1315.7000 S57 S103 378 N S57->4_245->S103
2782.7000 M430 5000000 2 1492.7000 S186 S92 375 N S186->4_247->S92
2787.7000 M215 5000000 2 2142.7000 S62 S118 364 N S62->4_247->S118
2800.0000 M582 5000000 2 1054.0000 S206 S100 382 N S206->7_277->S100
2803.8000 M793 5000000 2 424.8000 S88 S55 392 N S88->9_307->S55
2842.2000 M503 5000000 2 1333.2000 S189 S154 377 N S189->3_234->S154
2844.5000 M571 5000000 2 1131.5000 S74 S119 381 N S74->2_227->S119
2863.6000 M576 5000000 2 1135.6000 S124 S52 381 N S124->3_236->S52
2866.8000 M539 5000000 2 1249.8000 S156 S47 379 N S156->2_227->S47
2903.7000 M659 5000000 2 926.7000 S117 S107 384 N S117->3_236->S107
2908.5000 M481 5000000 2 1465.5000 S155 S119 375 N S155->7_277->S119
2910.2000 M186 5000000 2 2352.2000 S65 S83 360 N S65->7_276->S83
2912.0000 M969 5000000 1 5.0000 S102 S64 399 N S102->S64
2964.3000 M603 5000000 2 1155.3000 S133 S109 380 N S133->4_245->S109
3027.9000 M843 5000000 2 498.9000 S5 S42 391 N S5->9_307->S42
3030.0000 M445 5000000 2 1695.0000 S183 S88 371 N S183->7_277->S88
3051.1000 M804 5000000 2 639.1000 S62 S109 389 N S62->4_246->S109
3076.1000 M105 5000000 2 2761.1000 S124 S59 353 N S124->3_234->S59
3086.8000 M891 5000000 2 413.8000 S90 S33 393 N S90->7_278->S33
3089.0000 M514 5000000 2 1547.0000 S21 S127 374 N S21->3_236->S127
3095.6000 M635 5000000 2 1190.6000 S209 S187 380 N S209->2_226->S187
3099.0000 M775 5000000 2 774.0000 S180 S127 387 N S180->4_245->S127
3100.6000 M307 5000000 2 2179.6000 S192 S187 363 N S192->2_226->S187
3141.1000 M376 5000000 2 2013.1000 S40 S50 366 N S40->7_276->S50
3157.6000 M660 5000000 2 1177.6000 S155 S16 380 N S155->7_277->S16
3159.0000 M716 5000000 2 1011.0000 S143 S202 383 N S143->2_225->S202
3195.3000 M749 5000000 2 948.3000 S148 S154 384 N S148->9_308->S154
3197.0000 M1064 5000000 1 5.0000 S121 S51 399 N S121->S51
3211.5000 M963 5000000 2 322.5000 S93 S187 394 N S93->3_234->S187
3228.6000 M528 5000000 2 1644.6000 S142 S200 372 N S142->7_277->S200
3251.0000 M1082 5000000 1 5.0000 S96 S83 399 N S96->S83
3269.5000 M755 5000000 2 1004.5000 S149 S100 383 N S149->9_308->S100
3282.4000 M200 5000000 2 2682.4000 S171 S40 355 N S171->7_277->S40
3284.6000 M942 5000000 2 458.6000 S19 S61 392 N S19->4_247->S61
3294.5000 M949 5000000 2 447.5000 S186 S133 392 N S186->4_246->S133
3297.5000 M650 5000000 2 1347.5000 S132 S81 377 N S132->7_277->S81
3311.1000 M1080 5000000 2 71.1000 S38 S165 398 N S38->2_227->S165
3313.1000 M636 5000000 2 1405.1000 S80 S187 376 N S80->3_237->S187
3351.9000 M784 5000000 2 999.9000 S40 S56 383 N S40->7_277->S56
3379.0000 M618 5000000 2 1525.0000 S51 S89 374 N S51->3_234->S89
3384.0000 M256 5000000 2 2616.0000 S154 S89 356 N S154->3_234->S89
3389.0000 M266 5000000 2 2591.0000 S206 S22 356 N S206->3_234->S22
3398.9000 M1038 5000000 2 284.9000 S151 S27 395 N S151->2_224->S27
3403.6000 M825 5000000 2 928.6000 S27 S137 384 N S27->2_226->S137
3434.8000 M727 5000000 2 1253.8000 S168 S96 379 N S168->9_307->S96
3442.4000 M900 5000000 2 742.4000 S116 S62 387 N S116->4_245->S62
3465.4000 M953 5000000 2 606.4000 S133 S187 389 N S133->4_246->S187
3470.4000 M856 5000000 2 902.4000 S111 S187 384 N S111->4_246->S187
3480.9000 M1018 5000000 2 426.9000 S84 S161 392 N S84->7_279->S161
3482.1000 M1091 5000000 2 209.1000 S144 S209 396 N S144->2_224->S209
3503.3000 M774 5000000 2 1181.3000 S59 S75 380 N S59->9_307->S75
3508.3000 M1151 5000000 2 55.3000 S96 S148 399 N S96->9_307->S148
3563.7000 M813 5000000 2 1124.7000 S20 S41 381 N S20->9_307->S41
3583.0000 M740 5000000 2 1363.0000 S31 S64 377 N S31->2_224->S64
3608.0000 M826 5000000 2 1130.0000 S156 S102 381 N S156->2_224->S102
3614.4000 M728 5000000 2 1430.4000 S168 S67 376 N S168->7_277->S67
3623.1000 M908 5000000 2 899.1000 S33 S161 385 N S33->7_278->S161
3625.0000 M799 5000000 2 1228.0000 S15 S31 379 N S15->4_247->S31
3649.0000 M759 5000000 2 1372.0000 S44 S113 377 N S44->4_246->S113
3681.0000 M106 5000000 2 3363.0000 S55 S11 343 N S55->3_234->S11
3699.6000 M614 5000000 2 1857.6000 S63 S132 369 N S63->4_246->S132
3710.5000 M839 5000000 2 1193.5000 S77 S141 380 N S77->2_225->S141
3735.7000 M1044 5000000 2 603.7000 S8 S18 389 N S8->3_234->S18
3740.7000 M287 5000000 2 2879.7000 S206 S86 352 N S206->3_234->S86
3749.8000 M597 5000000 2 1958.8000 S58 S196 367 N S58->3_236->S196
3813.6000 M847 5000000 2 1272.6000 S198 S121 378 N S198->3_236->S121
3815.4000 M729 5000000 2 1628.4000 S176 S7 372 N S176->3_237->S7
3817.9000 M978 5000000 2 883.9000 S24 S150 385 N S24->3_234->S150
3822.9000 M192 5000000 2 3246.9000 S123 S150 345 N S123->3_234->S150
3827.9000 M1040 5000000 2 707.9000 S80 S150 388 N S80->3_234->S150
3828.2000 M1055 5000000 2 663.2000 S145 S47 388 N S145->9_306->S47
3849.7000 M1145 5000000 2 414.7000 S31 S28 393 N S31->4_246->S28
3854.6000 M938 5000000 2 1040.6000 S198 S90 382 N S198->3_236->S90
3864.4000 M1037 5000000 2 753.4000 S33 S194 387 N S33->9_308->S194
3871.5000 M643 5000000 2 1942.5000 S137 S74 367 N S137->2_224->S74
3926.0000 M1138 5000000 2 512.0000 S161 S103 391 N S161->4_247->S103
3977.1000 M916 5000000 2 1229.1000 S63 S92 379 N S63->4_246->S92
3984.8000 M1214 5000000 2 342.8000 S8 S30 394 N S8->4_247->S30
3985.7000 M562 5000000 2 2299.7000 S147 S84 361 N S147->7_278->S84
3987.1000 M965 5000000 2 1092.1000 S103 S19 381 N S103->4_246->S19
