# time  ID  size  fromHost  toHost  TTL  isResponse
153.0000 M51 5000000 S77 S4 200 N 
156.0000 M52 5000000 S125 S165 200 N 
159.0000 M53 5000000 S59 S119 200 N 
162.0000 M54 5000000 S8 S183 200 N 
165.0000 M55 5000000 S117 S26 200 N 
168.0000 M56 5000000 S33 S204 200 N 
171.0000 M57 5000000 S15 S82 200 N 
174.0000 M58 5000000 S145 S39 200 N 
177.0000 M59 5000000 S65 S93 200 N 
180.0000 M60 5000000 S66 S70 200 N 
183.0000 M61 5000000 S61 S128 200 N 
186.0000 M62 5000000 S61 S52 200 N 
189.0000 M63 5000000 S86 S66 200 N 
192.0000 M64 5000000 S94 S189 200 N 
195.0000 M65 5000000 S206 S34 200 N 
198.0000 M66 5000000 S75 S43 200 N 
201.0000 M67 5000000 S183 S161 200 N 
204.0000 M68 5000000 S96 S168 200 N 
207.0000 M69 5000000 S190 S93 200 N 
210.0000 M70 5000000 S2 S134 200 N 
213.0000 M71 5000000 S45 S2 200 N 
216.0000 M72 5000000 S52 S201 200 N 
219.0000 M73 5000000 S46 S196 200 N 
222.0000 M74 5000000 S87 S105 200 N 
225.0000 M75 5000000 S105 S72 200 N 
228.0000 M76 5000000 S58 S173 200 N 
231.0000 M77 5000000 S178 S66 200 N 
234.0000 M78 5000000 S149 S180 200 N 
237.0000 M79 5000000 S129 S182 200 N 
240.0000 M80 5000000 S184 S110 200 N 
243.0000 M81 5000000 S107 S150 200 N 
246.0000 M82 5000000 S64 S29 200 N 
249.0000 M83 5000000 S156 S111 200 N 
252.0000 M84 5000000 S159 S11 200 N 
255.0000 M85 5000000 S13 S141 200 N 
258.0000 M86 5000000 S163 S137 200 N 
261.0000 M87 5000000 S191 S159 200 N 
264.0000 M88 5000000 S32 S114 200 N 
267.0000 M89 5000000 S140 S165 200 N 
270.0000 M90 5000000 S14 S0 200 N 
273.0000 M91 5000000 S58 S136 200 N 
276.0000 M92 5000000 S184 S133 200 N 
279.0000 M93 5000000 S42 S152 200 N 
282.0000 M94 5000000 S188 S177 200 N 
285.0000 M95 5000000 S137 S185 200 N 
288.0000 M96 5000000 S203 S133 200 N 
291.0000 M97 5000000 S62 S29 200 N 
294.0000 M98 5000000 S113 S1 200 N 
297.0000 M99 5000000 S7 S64 200 N 
300.0000 M100 5000000 S57 S38 200 N 
303.0000 M101 5000000 S98 S146 200 N 
306.0000 M102 5000000 S127 S160 200 N 
309.0000 M103 5000000 S103 S131 200 N 
312.0000 M104 5000000 S0 S169 200 N 
315.0000 M105 5000000 S124 S59 200 N 
318.0000 M106 5000000 S55 S11 200 N 
321.0000 M107 5000000 S0 S133 200 N 
324.0000 M108 5000000 S135 S96 200 N 
327.0000 M109 5000000 S12 S13 200 N 
330.0000 M110 5000000 S47 S61 200 N 
333.0000 M111 5000000 S18 S72 200 N 
336.0000 M112 5000000 S73 S120 200 N 
339.0000 M113 5000000 S20 S93 200 N 
342.0000 M114 5000000 S192 S46 200 N 
345.0000 M115 5000000 S16 S187 200 N 
348.0000 M116 5000000 S123 S160 200 N 
351.0000 M117 5000000 S59 S92 200 N 
354.0000 M118 5000000 S200 S1 200 N 
357.0000 M119 5000000 S155 S17 200 N 
360.0000 M120 5000000 S29 S28 200 N 
363.0000 M121 5000000 S58 S153 200 N 
366.0000 M122 5000000 S117 S6 200 N 
369.0000 M123 5000000 S53 S161 200 N 
372.0000 M124 5000000 S174 S55 200 N 
375.0000 M125 5000000 S48 S179 200 N 
378.0000 M126 5000000 S136 S175 200 N 
381.0000 M127 5000000 S169 S138 200 N 
384.0000 M128 5000000 S202 S151 200 N 
387.0000 M129 5000000 S123 S142 200 N 
390.0000 M130 5000000 S18 S14 200 N 
393.0000 M131 5000000 S178 S16 200 N 
396.0000 M132 5000000 S32 S136 200 N 
399.0000 M133 5000000 S210 S77 200 N 
402.0000 M134 5000000 S173 S179 200 N 
405.0000 M135 5000000 S16 S191 200 N 
408.0000 M136 5000000 S151 S189 200 N 
411.0000 M137 5000000 S62 S191 200 N 
414.0000 M138 5000000 S208 S47 200 N 
417.0000 M139 5000000 S174 S163 200 N 
420.0000 M140 5000000 S65 S3 200 N 
423.0000 M141 5000000 S178 S141 200 N 
426.0000 M142 5000000 S65 S120 200 N 
429.0000 M143 5000000 S207 S181 200 N 
432.0000 M144 5000000 S19 S174 200 N 
435.0000 M145 5000000 S150 S76 200 N 
438.0000 M146 5000000 S27 S128 200 N 
441.0000 M147 5000000 S109 S131 200 N 
444.0000 M148 5000000 S83 S131 200 N 
447.0000 M149 5000000 S17 S51 200 N 
450.0000 M150 5000000 S81 S47 200 N 
453.0000 M151 5000000 S205 S209 200 N 
456.0000 M152 5000000 S28 S113 200 N 
459.0000 M153 5000000 S51 S124 200 N 
462.0000 M154 5000000 S204 S76 200 N 
465.0000 M155 5000000 S46 S17 200 N 
468.0000 M156 5000000 S39 S127 200 N 
471.0000 M157 5000000 S11 S75 200 N 
474.0000 M158 5000000 S34 S144 200 N 
477.0000 M159 5000000 S80 S205 200 N 
480.0000 M160 5000000 S48 S206 200 N 
483.0000 M161 5000000 S166 S105 200 N 
486.0000 M162 5000000 S168 S24 200 N 
489.0000 M163 5000000 S93 S129 200 N 
492.0000 M164 5000000 S6 S47 200 N 
495.0000 M165 5000000 S88 S104 200 N 
498.0000 M166 5000000 S51 S188 200 N 
501.0000 M167 5000000 S102 S88 200 N 
504.0000 M168 5000000 S127 S197 200 N 
507.0000 M169 5000000 S39 S52 200 N 
510.0000 M170 5000000 S61 S23 200 N 
513.0000 M171 5000000 S35 S60 200 N 
516.0000 M172 5000000 S72 S173 200 N 
519.0000 M173 5000000 S2 S90 200 N 
522.0000 M174 5000000 S97 S55 200 N 
525.0000 M175 5000000 S201 S190 200 N 
528.0000 M176 5000000 S154 S181 200 N 
531.0000 M177 5000000 S138 S142 200 N 
534.0000 M178 5000000 S199 S44 200 N 
537.0000 M179 5000000 S112 S75 200 N 
540.0000 M180 5000000 S191 S116 200 N 
543.0000 M181 5000000 S169 S82 200 N 
546.0000 M182 5000000 S31 S89 200 N 
549.0000 M183 5000000 S5 S20 200 N 
552.0000 M184 5000000 S8 S83 200 N 
555.0000 M185 5000000 S115 S52 200 N 
558.0000 M186 5000000 S65 S83 200 N 
561.0000 M187 5000000 S207 S68 200 N 
564.0000 M188 5000000 S108 S152 200 N 
567.0000 M189 5000000 S195 S187 200 N 
570.0000 M190 5000000 S106 S204 200 N 
573.0000 M191 5000000 S202 S86 200 N 
576.0000 M192 5000000 S123 S150 200 N 
579.0000 M193 5000000 S166 S126 200 N 
582.0000 M194 5000000 S138 S168 200 N 
585.0000 M195 5000000 S75 S186 200 N 
588.0000 M196 5000000 S40 S168 200 N 
591.0000 M197 5000000 S198 S125 200 N 
594.0000 M198 5000000 S22 S1 200 N 
597.0000 M199 5000000 S102 S153 200 N 
600.0000 M200 5000000 S171 S40 200 N 
603.0000 M201 5000000 S36 S162 200 N 
606.0000 M202 5000000 S133 S199 200 N 
609.0000 M203 5000000 S149 S22 200 N 
612.0000 M204 5000000 S97 S170 200 N 
615.0000 M205 5000000 S32 S15 200 N 
618.0000 M206 5000000 S101 S82 200 N 
621.0000 M207 5000000 S5 S140 200 N 
624.0000 M208 5000000 S85 S200 200 N 
627.0000 M209 5000000 S79 S107 200 N 
630.0000 M210 5000000 S6 S25 200 N 
633.0000 M211 5000000 S43 S117 200 N 
636.0000 M212 5000000 S11 S74 200 N 
639.0000 M213 5000000 S34 S46 200 N 
642.0000 M214 5000000 S138 S21 200 N 
645.0000 M215 5000000 S62 S118 200 N 
648.0000 M216 5000000 S13 S32 200 N 
651.0000 M217 5000000 S186 S146 200 N 
654.0000 M218 5000000 S147 S128 200 N 
657.0000 M219 5000000 S65 S104 200 N 
660.0000 M220 5000000 S127 S211 200 N 
663.0000 M221 5000000 S10 S103 200 N 
666.0000 M222 5000000 S144 S14 200 N 
669.0000 M223 5000000 S104 S43 200 N 
672.0000 M224 5000000 S130 S69 200 N 
675.0000 M225 5000000 S164 S68 200 N 
678.0000 M226 5000000 S27 S177 200 N 
681.0000 M227 5000000 S182 S87 200 N 
684.0000 M228 5000000 S148 S151 200 N 
687.0000 M229 5000000 S7 S5 200 N 
690.0000 M230 5000000 S200 S184 200 N 
693.0000 M231 5000000 S40 S44 200 N 
696.0000 M232 5000000 S102 S59 200 N 
699.0000 M233 5000000 S32 S58 200 N 
702.0000 M234 5000000 S23 S76 200 N 
705.0000 M235 5000000 S54 S155 200 N 
708.0000 M236 5000000 S112 S36 200 N 
711.0000 M237 5000000 S99 S198 200 N 
714.0000 M238 5000000 S152 S5 200 N 
717.0000 M239 5000000 S98 S28 200 N 
720.0000 M240 5000000 S29 S59 200 N 
723.0000 M241 5000000 S123 S40 200 N 
726.0000 M242 5000000 S46 S136 200 N 
729.0000 M243 5000000 S186 S185 200 N 
732.0000 M244 5000000 S177 S87 200 N 
735.0000 M245 5000000 S19 S132 200 N 
738.0000 M246 5000000 S172 S65 200 N 
741.0000 M247 5000000 S100 S76 200 N 
744.0000 M248 5000000 S111 S5 200 N 
747.0000 M249 5000000 S168 S15 200 N 
750.0000 M250 5000000 S30 S161 200 N 
753.0000 M251 5000000 S121 S76 200 N 
756.0000 M252 5000000 S37 S17 200 N 
759.0000 M253 5000000 S19 S22 200 N 
762.0000 M254 5000000 S123 S132 200 N 
765.0000 M255 5000000 S75 S73 200 N 
768.0000 M256 5000000 S154 S89 200 N 
771.0000 M257 5000000 S212 S39 200 N 
774.0000 M258 5000000 S124 S144 200 N 
777.0000 M259 5000000 S47 S108 200 N 
780.0000 M260 5000000 S180 S62 200 N 
783.0000 M261 5000000 S7 S175 200 N 
786.0000 M262 5000000 S6 S206 200 N 
789.0000 M263 5000000 S20 S181 200 N 
792.0000 M264 5000000 S128 S21 200 N 
795.0000 M265 5000000 S208 S205 200 N 
798.0000 M266 5000000 S206 S22 200 N 
801.0000 M267 5000000 S17 S51 200 N 
804.0000 M268 5000000 S58 S82 200 N 
807.0000 M269 5000000 S89 S186 200 N 
810.0000 M270 5000000 S157 S199 200 N 
813.0000 M271 5000000 S204 S168 200 N 
816.0000 M272 5000000 S163 S96 200 N 
819.0000 M273 5000000 S130 S45 200 N 
822.0000 M274 5000000 S106 S134 200 N 
825.0000 M275 5000000 S14 S134 200 N 
828.0000 M276 5000000 S17 S107 200 N 
831.0000 M277 5000000 S154 S56 200 N 
834.0000 M278 5000000 S22 S82 200 N 
837.0000 M279 5000000 S162 S101 200 N 
840.0000 M280 5000000 S18 S81 200 N 
843.0000 M281 5000000 S80 S171 200 N 
846.0000 M282 5000000 S16 S89 200 N 
849.0000 M283 5000000 S169 S171 200 N 
852.0000 M284 5000000 S17 S51 200 N 
855.0000 M285 5000000 S104 S149 200 N 
858.0000 M286 5000000 S96 S149 200 N 
861.0000 M287 5000000 S206 S86 200 N 
864.0000 M288 5000000 S11 S67 200 N 
867.0000 M289 5000000 S192 S102 200 N 
870.0000 M290 5000000 S45 S114 200 N 
873.0000 M291 5000000 S70 S120 200 N 
876.0000 M292 5000000 S203 S72 200 N 
879.0000 M293 5000000 S107 S204 200 N 
882.0000 M294 5000000 S163 S175 200 N 
885.0000 M295 5000000 S71 S12 200 N 
888.0000 M296 5000000 S20 S46 200 N 
891.0000 M297 5000000 S89 S150 200 N 
894.0000 M298 5000000 S15 S105 200 N 
897.0000 M299 5000000 S93 S31 200 N 
900.0000 M300 5000000 S36 S49 200 N 
903.0000 M301 5000000 S3 S158 200 N 
906.0000 M302 5000000 S71 S138 200 N 
909.0000 M303 5000000 S177 S124 200 N 
912.0000 M304 5000000 S71 S157 200 N 
915.0000 M305 5000000 S38 S11 200 N 
918.0000 M306 5000000 S89 S201 200 N 
921.0000 M307 5000000 S192 S187 200 N 
924.0000 M308 5000000 S166 S189 200 N 
927.0000 M309 5000000 S159 S104 200 N 
930.0000 M310 5000000 S24 S63 200 N 
933.0000 M311 5000000 S1 S97 200 N 
936.0000 M312 5000000 S132 S190 200 N 
939.0000 M313 5000000 S55 S83 200 N 
942.0000 M314 5000000 S61 S37 200 N 
945.0000 M315 5000000 S17 S194 200 N 
948.0000 M316 5000000 S123 S78 200 N 
951.0000 M317 5000000 S158 S30 200 N 
954.0000 M318 5000000 S122 S181 200 N 
957.0000 M319 5000000 S114 S190 200 N 
960.0000 M320 5000000 S187 S108 200 N 
963.0000 M321 5000000 S202 S200 200 N 
966.0000 M322 5000000 S92 S160 200 N 
969.0000 M323 5000000 S149 S193 200 N 
972.0000 M324 5000000 S96 S123 200 N 
975.0000 M325 5000000 S142 S187 200 N 
978.0000 M326 5000000 S2 S46 200 N 
981.0000 M327 5000000 S108 S124 200 N 
984.0000 M328 5000000 S70 S161 200 N 
987.0000 M329 5000000 S134 S9 200 N 
990.0000 M330 5000000 S135 S68 200 N 
993.0000 M331 5000000 S106 S96 200 N 
996.0000 M332 5000000 S125 S87 200 N 
999.0000 M333 5000000 S42 S125 200 N 
1002.0000 M334 5000000 S125 S77 200 N 
1005.0000 M335 5000000 S56 S43 200 N 
1008.0000 M336 5000000 S38 S184 200 N 
1011.0000 M337 5000000 S197 S141 200 N 
1014.0000 M338 5000000 S187 S93 200 N 
1017.0000 M339 5000000 S151 S95 200 N 
1020.0000 M340 5000000 S179 S201 200 N 
1023.0000 M341 5000000 S128 S9 200 N 
1026.0000 M342 5000000 S60 S41 200 N 
1029.0000 M343 5000000 S53 S38 200 N 
1032.0000 M344 5000000 S78 S171 200 N 
1035.0000 M345 5000000 S5 S82 200 N 
1038.0000 M346 5000000 S126 S145 200 N 
1041.0000 M347 5000000 S119 S201 200 N 
1044.0000 M348 5000000 S0 S111 200 N 
1047.0000 M349 5000000 S183 S126 200 N 
1050.0000 M350 5000000 S94 S1 200 N 
1053.0000 M351 5000000 S210 S39 200 N 
1056.0000 M352 5000000 S106 S30 200 N 
1059.0000 M353 5000000 S201 S38 200 N 
1062.0000 M354 5000000 S135 S127 200 N 
1065.0000 M355 5000000 S118 S167 200 N 
1068.0000 M356 5000000 S151 S118 200 N 
1071.0000 M357 5000000 S26 S118 200 N 
1074.0000 M358 5000000 S11 S54 200 N 
1077.0000 M359 5000000 S165 S166 200 N 
1080.0000 M360 5000000 S155 S132 200 N 
1083.0000 M361 5000000 S112 S55 200 N 
1086.0000 M362 5000000 S44 S198 200 N 
1089.0000 M363 5000000 S125 S196 200 N 
1092.0000 M364 5000000 S105 S131 200 N 
1095.0000 M365 5000000 S114 S196 200 N 
1098.0000 M366 5000000 S48 S80 200 N 
1101.0000 M367 5000000 S135 S53 200 N 
1104.0000 M368 5000000 S210 S153 200 N 
1107.0000 M369 5000000 S63 S130 200 N 
1110.0000 M370 5000000 S177 S85 200 N 
1113.0000 M371 5000000 S69 S19 200 N 
1116.0000 M372 5000000 S58 S101 200 N 
1119.0000 M373 5000000 S162 S46 200 N 
1122.0000 M374 5000000 S147 S185 200 N 
1125.0000 M375 5000000 S112 S124 200 N 
1128.0000 M376 5000000 S40 S50 200 N 
1131.0000 M377 5000000 S154 S144 200 N 
1134.0000 M378 5000000 S63 S146 200 N 
1137.0000 M379 5000000 S111 S62 200 N 
1140.0000 M380 5000000 S89 S141 200 N 
1143.0000 M381 5000000 S123 S181 200 N 
1146.0000 M382 5000000 S4 S138 200 N 
1149.0000 M383 5000000 S45 S140 200 N 
1152.0000 M384 5000000 S77 S102 200 N 
1155.0000 M385 5000000 S206 S65 200 N 
1158.0000 M386 5000000 S102 S63 200 N 
1161.0000 M387 5000000 S29 S67 200 N 
1164.0000 M388 5000000 S22 S183 200 N 
1167.0000 M389 5000000 S31 S175 200 N 
1170.0000 M390 5000000 S41 S158 200 N 
1173.0000 M391 5000000 S183 S98 200 N 
1176.0000 M392 5000000 S170 S94 200 N 
1179.0000 M393 5000000 S38 S184 200 N 
1182.0000 M394 5000000 S207 S67 200 N 
1185.0000 M395 5000000 S82 S24 200 N 
1188.0000 M396 5000000 S185 S176 200 N 
1191.0000 M397 5000000 S20 S14 200 N 
1194.0000 M398 5000000 S6 S130 200 N 
1197.0000 M399 5000000 S141 S87 200 N 
1200.0000 M400 5000000 S62 S95 200 N 
1203.0000 M401 5000000 S53 S154 200 N 
1206.0000 M402 5000000 S138 S171 200 N 
1209.0000 M403 5000000 S189 S57 200 N 
1212.0000 M404 5000000 S135 S55 200 N 
1215.0000 M405 5000000 S42 S136 200 N 
1218.0000 M406 5000000 S201 S130 200 N 
1221.0000 M407 5000000 S69 S103 200 N 
1224.0000 M408 5000000 S112 S74 200 N 
1227.0000 M409 5000000 S37 S98 200 N 
1230.0000 M410 5000000 S93 S187 200 N 
1233.0000 M411 5000000 S211 S54 200 N 
1236.0000 M412 5000000 S105 S111 200 N 
1239.0000 M413 5000000 S201 S72 200 N 
1242.0000 M414 5000000 S152 S178 200 N 
1245.0000 M415 5000000 S127 S126 200 N 
1248.0000 M416 5000000 S13 S109 200 N 
1251.0000 M417 5000000 S158 S47 200 N 
1254.0000 M418 5000000 S210 S113 200 N 
1257.0000 M419 5000000 S133 S96 200 N 
1260.0000 M420 5000000 S83 S98 200 N 
1263.0000 M421 5000000 S29 S181 200 N 
1266.0000 M422 5000000 S211 S201 200 N 
1269.0000 M423 5000000 S162 S156 200 N 
1272.0000 M424 5000000 S156 S49 200 N 
1275.0000 M425 5000000 S168 S114 200 N 
1278.0000 M426 5000000 S123 S136 200 N 
1281.0000 M427 5000000 S96 S140 200 N 
1284.0000 M428 5000000 S201 S43 200 N 
1287.0000 M429 5000000 S47 S117 200 N 
1290.0000 M430 5000000 S186 S92 200 N 
1293.0000 M431 5000000 S4 S7 200 N 
1296.0000 M432 5000000 S82 S2 200 N 
1299.0000 M433 5000000 S145 S136 200 N 
1302.0000 M434 5000000 S177 S125 200 N 
1305.0000 M435 5000000 S176 S100 200 N 
1308.0000 M436 5000000 S95 S131 200 N 
1311.0000 M437 5000000 S143 S159 200 N 
1314.0000 M438 5000000 S150 S42 200 N 
1317.0000 M439 5000000 S175 S128 200 N 
1320.0000 M440 5000000 S138 S11 200 N 
1323.0000 M441 5000000 S208 S55 200 N 
1326.0000 M442 5000000 S114 S78 200 N 
1329.0000 M443 5000000 S189 S23 200 N 
1332.0000 M444 5000000 S149 S18 200 N 
1335.0000 M445 5000000 S183 S88 200 N 
1338.0000 M446 5000000 S180 S25 200 N 
1341.0000 M447 5000000 S84 S66 200 N 
1344.0000 M448 5000000 S161 S156 200 N 
1347.0000 M449 5000000 S56 S52 200 N 
1350.0000 M450 5000000 S140 S105 200 N 
1353.0000 M451 5000000 S185 S205 200 N 
1356.0000 M452 5000000 S17 S134 200 N 
1359.0000 M453 5000000 S195 S12 200 N 
1362.0000 M454 5000000 S148 S117 200 N 
1365.0000 M455 5000000 S156 S57 200 N 
1368.0000 M456 5000000 S30 S3 200 N 
1371.0000 M457 5000000 S74 S66 200 N 
1374.0000 M458 5000000 S12 S127 200 N 
1377.0000 M459 5000000 S183 S24 200 N 
1380.0000 M460 5000000 S103 S199 200 N 
1383.0000 M461 5000000 S93 S100 200 N 
1386.0000 M462 5000000 S191 S8 200 N 
1389.0000 M463 5000000 S135 S159 200 N 
1392.0000 M464 5000000 S177 S64 200 N 
1395.0000 M465 5000000 S58 S38 200 N 
1398.0000 M466 5000000 S21 S194 200 N 
1401.0000 M467 5000000 S116 S50 200 N 
1404.0000 M468 5000000 S47 S176 200 N 
1407.0000 M469 5000000 S192 S180 200 N 
1410.0000 M470 5000000 S57 S103 200 N 
1413.0000 M471 5000000 S13 S73 200 N 
1416.0000 M472 5000000 S7 S66 200 N 
1419.0000 M473 5000000 S61 S189 200 N 
1422.0000 M474 5000000 S32 S22 200 N 
1425.0000 M475 5000000 S6 S193 200 N 
1428.0000 M476 5000000 S108 S188 200 N 
1431.0000 M477 5000000 S73 S204 200 N 
1434.0000 M478 5000000 S75 S180 200 N 
1437.0000 M479 5000000 S85 S51 200 N 
1440.0000 M480 5000000 S6 S157 200 N 
1443.0000 M481 5000000 S155 S119 200 N 
1446.0000 M482 5000000 S92 S105 200 N 
1449.0000 M483 5000000 S160 S117 200 N 
1452.0000 M484 5000000 S48 S186 200 N 
1455.0000 M485 5000000 S70 S121 200 N 
1458.0000 M486 5000000 S108 S121 200 N 
1461.0000 M487 5000000 S150 S153 200 N 
1464.0000 M488 5000000 S22 S18 200 N 
1467.0000 M489 5000000 S10 S172 200 N 
1470.0000 M490 5000000 S69 S48 200 N 
1473.0000 M491 5000000 S59 S118 200 N 
1476.0000 M492 5000000 S129 S40 200 N 
1479.0000 M493 5000000 S14 S179 200 N 
1482.0000 M494 5000000 S167 S1 200 N 
1485.0000 M495 5000000 S184 S129 200 N 
1488.0000 M496 5000000 S197 S174 200 N 
1491.0000 M497 5000000 S17 S70 200 N 
1494.0000 M498 5000000 S202 S155 200 N 
1497.0000 M499 5000000 S53 S140 200 N 
1500.0000 M500 5000000 S70 S210 200 N 
1503.0000 M501 5000000 S87 S86 200 N 
1506.0000 M502 5000000 S170 S109 200 N 
1509.0000 M503 5000000 S189 S154 200 N 
1512.0000 M504 5000000 S126 S184 200 N 
1515.0000 M505 5000000 S29 S135 200 N 
1518.0000 M506 5000000 S97 S14 200 N 
1521.0000 M507 5000000 S62 S91 200 N 
1524.0000 M508 5000000 S123 S6 200 N 
1527.0000 M509 5000000 S202 S110 200 N 
1530.0000 M510 5000000 S155 S165 200 N 
1533.0000 M511 5000000 S36 S7 200 N 
1536.0000 M512 5000000 S60 S92 200 N 
1539.0000 M513 5000000 S69 S84 200 N 
1542.0000 M514 5000000 S21 S127 200 N 
1545.0000 M515 5000000 S192 S108 200 N 
1548.0000 M516 5000000 S79 S117 200 N 
1551.0000 M517 5000000 S18 S64 200 N 
1554.0000 M518 5000000 S180 S59 200 N 
1557.0000 M519 5000000 S177 S124 200 N 
1560.0000 M520 5000000 S66 S104 200 N 
1563.0000 M521 5000000 S136 S60 200 N 
1566.0000 M522 5000000 S113 S2 200 N 
1569.0000 M523 5000000 S74 S90 200 N 
1572.0000 M524 5000000 S101 S14 200 N 
1575.0000 M525 5000000 S66 S181 200 N 
1578.0000 M526 5000000 S82 S54 200 N 
1581.0000 M527 5000000 S111 S206 200 N 
1584.0000 M528 5000000 S142 S200 200 N 
1587.0000 M529 5000000 S18 S130 200 N 
1590.0000 M530 5000000 S37 S95 200 N 
1593.0000 M531 5000000 S74 S206 200 N 
1596.0000 M532 5000000 S0 S57 200 N 
1599.0000 M533 5000000 S185 S69 200 N 
1602.0000 M534 5000000 S170 S59 200 N 
1605.0000 M535 5000000 S181 S57 200 N 
1608.0000 M536 5000000 S205 S139 200 N 
1611.0000 M537 5000000 S3 S48 200 N 
1614.0000 M538 5000000 S147 S24 200 N 
1617.0000 M539 5000000 S156 S47 200 N 
1620.0000 M540 5000000 S46 S112 200 N 
1623.0000 M541 5000000 S62 S162 200 N 
1626.0000 M542 5000000 S145 S146 200 N 
1629.0000 M543 5000000 S188 S44 200 N 
1632.0000 M544 5000000 S135 S134 200 N 
1635.0000 M545 5000000 S63 S73 200 N 
1638.0000 M546 5000000 S109 S145 200 N 
1641.0000 M547 5000000 S165 S155 200 N 
1644.0000 M548 5000000 S13 S168 200 N 
1647.0000 M549 5000000 S172 S88 200 N 
1650.0000 M550 5000000 S164 S152 200 N 
1653.0000 M551 5000000 S79 S95 200 N 
1656.0000 M552 5000000 S179 S84 200 N 
1659.0000 M553 5000000 S33 S151 200 N 
1662.0000 M554 5000000 S127 S49 200 N 
1665.0000 M555 5000000 S7 S147 200 N 
1668.0000 M556 5000000 S61 S28 200 N 
1671.0000 M557 5000000 S177 S171 200 N 
1674.0000 M558 5000000 S124 S29 200 N 
1677.0000 M559 5000000 S39 S146 200 N 
1680.0000 M560 5000000 S104 S8 200 N 
1683.0000 M561 5000000 S72 S162 200 N 
1686.0000 M562 5000000 S147 S84 200 N 
1689.0000 M563 5000000 S88 S1 200 N 
1692.0000 M564 5000000 S77 S107 200 N 
1695.0000 M565 5000000 S137 S189 200 N 
1698.0000 M566 5000000 S5 S204 200 N 
1701.0000 M567 5000000 S121 S81 200 N 
1704.0000 M568 5000000 S58 S61 200 N 
1707.0000 M569 5000000 S168 S146 200 N 
1710.0000 M570 5000000 S27 S184 200 N 
1713.0000 M571 5000000 S74 S119 200 N 
1716.0000 M572 5000000 S67 S64 200 N 
1719.0000 M573 5000000 S107 S74 200 N 
1722.0000 M574 5000000 S169 S208 200 N 
1725.0000 M575 5000000 S141 S23 200 N 
1728.0000 M576 5000000 S124 S52 200 N 
1731.0000 M577 5000000 S186 S113 200 N 
1734.0000 M578 5000000 S102 S197 200 N 
1737.0000 M579 5000000 S206 S165 200 N 
1740.0000 M580 5000000 S13 S32 200 N 
1743.0000 M581 5000000 S40 S198 200 N 
1746.0000 M582 5000000 S206 S100 200 N 
1749.0000 M583 5000000 S14 S149 200 N 
1752.0000 M584 5000000 S126 S133 200 N 
1755.0000 M585 5000000 S25 S90 200 N 
1758.0000 M586 5000000 S203 S45 200 N 
1761.0000 M587 5000000 S149 S212 200 N 
1764.0000 M588 5000000 S200 S167 200 N 
1767.0000 M589 5000000 S117 S97 200 N 
1770.0000 M590 5000000 S94 S62 200 N 
1773.0000 M591 5000000 S103 S204 200 N 
1776.0000 M592 5000000 S135 S4 200 N 
1779.0000 M593 5000000 S87 S57 200 N 
1782.0000 M594 5000000 S82 S98 200 N 
1785.0000 M595 5000000 S39 S59 200 N 
