# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
587.0000 M35 5000000 2 412.0000 S157 S164 193 N S157->3_234->S164
832.9000 M88 5000000 2 392.9000 S32 S114 193 N S32->2_224->S114
917.9000 M144 5000000 2 197.9000 S19 S174 196 N S19->4_246->S174
1004.7000 M39 5000000 2 809.7000 S144 S2 186 N S144->2_225->S2
1152.5000 M152 5000000 2 392.5000 S28 S113 193 N S28->4_246->S113
1335.4000 M5 5000000 2 1310.4000 S194 S56 178 N S194->7_276->S56
1419.5000 M30 5000000 2 1269.5000 S101 S211 178 N S101->3_234->S211
1425.2000 M53 5000000 2 1160.2000 S59 S119 180 N S59->3_234->S119
1461.3000 M153 5000000 2 696.3000 S51 S124 188 N S51->3_235->S124
1600.6000 M165 5000000 2 775.6000 S88 S104 187 N S88->9_305->S104
1680.2000 M24 5000000 2 1560.2000 S136 S20 173 N S136->2_225->S20
1729.2000 M202 5000000 2 719.2000 S133 S199 188 N S133->4_246->S199
1814.3000 M150 5000000 2 1064.3000 S81 S47 182 N S81->7_276->S47
1899.3000 M128 5000000 2 1259.3000 S202 S151 179 N S202->2_224->S151
1901.4000 M286 5000000 2 471.4000 S96 S149 192 N S96->7_277->S149
1941.5000 M64 5000000 2 1621.5000 S94 S189 172 N S94->3_234->S189
2011.7000 M140 5000000 2 1311.7000 S65 S3 178 N S65->7_275->S3
2016.3000 M222 5000000 2 906.3000 S144 S14 184 N S144->2_224->S14
2020.4000 M357 5000000 2 235.4000 S26 S118 196 N S26->4_245->S118
2049.3000 M219 5000000 2 954.3000 S65 S104 184 N S65->7_276->S104
2085.8000 M27 5000000 2 1950.8000 S71 S81 167 N S71->7_275->S81
2108.8000 M189 5000000 2 1163.8000 S195 S187 180 N S195->3_236->S187
2147.2000 M277 5000000 2 762.2000 S154 S56 187 N S154->7_275->S56
2148.2000 M21 5000000 2 2043.2000 S83 S56 165 N S83->7_275->S56
2211.0000 M178 5000000 2 1321.0000 S199 S44 177 N S199->4_246->S44
2230.6000 M33 5000000 2 2065.6000 S67 S170 165 N S67->7_276->S170
2236.6000 M260 5000000 2 936.6000 S180 S62 184 N S180->4_246->S62
2301.8000 M245 5000000 2 1076.8000 S19 S132 182 N S19->4_245->S132
2303.8000 M68 5000000 2 1963.8000 S96 S168 167 N S96->7_275->S168
2355.7000 M372 5000000 2 495.7000 S58 S101 191 N S58->3_235->S101
2379.5000 M294 5000000 2 909.5000 S163 S175 184 N S163->9_306->S175
2418.2000 M67 5000000 2 2083.2000 S183 S161 165 N S183->7_276->S161
2491.2000 M238 5000000 2 1301.2000 S152 S5 178 N S152->7_277->S5
2497.0000 M254 5000000 2 1227.0000 S123 S132 179 N S123->4_247->S132
2546.4000 M415 5000000 2 471.4000 S127 S126 192 N S127->3_234->S126
2570.2000 M132 5000000 2 1910.2000 S32 S136 168 N S32->2_226->S136
2573.2000 M337 5000000 2 888.2000 S197 S141 185 N S197->2_227->S141
2590.4000 M479 5000000 2 195.4000 S85 S51 196 N S85->3_234->S51
2599.6000 M81 5000000 2 2194.6000 S107 S150 163 N S107->3_235->S150
2600.6000 M192 5000000 2 1640.6000 S123 S150 172 N S123->3_235->S150
2602.5000 M32 5000000 2 2442.5000 S81 S117 159 N S81->7_276->S117
2625.4000 M417 5000000 2 540.4000 S158 S47 190 N S158->9_307->S47
2641.4000 M115 5000000 2 2066.4000 S16 S187 165 N S16->7_276->S187
2697.9000 M284 5000000 2 1277.9000 S17 S51 178 N S17->3_236->S51
2698.9000 M149 5000000 2 1953.9000 S17 S51 167 N S17->3_236->S51
2699.9000 M267 5000000 2 1364.9000 S17 S51 177 N S17->3_236->S51
2783.3000 M215 5000000 2 1708.3000 S62 S118 171 N S62->4_247->S118
2843.1000 M185 5000000 2 1918.1000 S115 S52 168 N S115->3_236->S52
2853.2000 M392 5000000 2 893.2000 S170 S94 185 N S170->7_277->S94
2891.2000 M186 5000000 2 1961.2000 S65 S83 167 N S65->7_276->S83
2899.7000 M276 5000000 2 1519.7000 S17 S107 174 N S17->3_236->S107
2930.6000 M460 5000000 2 630.6000 S103 S199 189 N S103->4_245->S199
3026.0000 M445 5000000 2 801.0000 S183 S88 186 N S183->7_277->S88
3072.1000 M105 5000000 2 2547.1000 S124 S59 157 N S124->3_234->S59
3194.4000 M553 5000000 2 429.4000 S33 S151 192 N S33->3_234->S151
3197.7000 M443 5000000 2 982.7000 S189 S23 183 N S189->3_236->S23
3259.8000 M461 5000000 2 954.8000 S93 S100 184 N S93->9_308->S100
3278.4000 M200 5000000 2 2278.4000 S171 S40 162 N S171->7_277->S40
3293.6000 M446 5000000 2 1063.6000 S180 S25 182 N S180->4_245->S25
3367.3000 M556 5000000 2 587.3000 S61 S28 190 N S61->4_247->S28
3375.0000 M256 5000000 2 2095.0000 S154 S89 165 N S154->3_234->S89
3404.2000 M522 5000000 2 794.2000 S113 S2 186 N S113->2_224->S2
3438.4000 M379 5000000 2 1543.4000 S111 S62 174 N S111->4_245->S62
3491.0000 M698 5000000 1 1.0000 S48 S120 199 N S48->S120
3502.4000 M311 5000000 2 1947.4000 S1 S97 167 N S1->9_307->S97
3503.4000 M589 5000000 2 558.4000 S117 S97 190 N S117->9_307->S97
3530.2000 M390 5000000 2 1580.2000 S41 S158 173 N S41->9_308->S158
3608.4000 M50 5000000 2 3358.4000 S164 S21 144 N S164->3_234->S21
3619.3000 M207 5000000 2 2584.3000 S5 S140 156 N S5->3_234->S140
3645.0000 M577 5000000 2 760.0000 S186 S113 187 N S186->4_246->S113
3672.0000 M56 5000000 2 3392.0000 S33 S204 143 N S33->3_234->S204
3673.0000 M293 5000000 2 2208.0000 S107 S204 163 N S107->3_234->S204
3674.0000 M106 5000000 2 3144.0000 S55 S11 147 N S55->3_234->S11
3701.6000 M578 5000000 2 811.6000 S102 S197 186 N S102->2_224->S197
3820.7000 M669 5000000 2 475.7000 S183 S55 192 N S183->7_279->S55
3834.4000 M628 5000000 2 694.4000 S136 S74 188 N S136->2_224->S74
3853.4000 M663 5000000 2 538.4000 S210 S17 191 N S210->3_234->S17
3874.3000 M384 5000000 2 1954.3000 S77 S102 167 N S77->2_225->S102
3922.0000 M470 5000000 2 1572.0000 S57 S103 173 N S57->4_247->S103
3947.0000 M430 5000000 2 1797.0000 S186 S92 170 N S186->4_246->S92
3951.2000 M597 5000000 2 966.2000 S58 S196 183 N S58->3_237->S196
3997.3000 M325 5000000 2 2372.3000 S142 S187 160 N S142->9_305->S187
4038.1000 M503 5000000 2 1523.1000 S189 S154 174 N S189->3_236->S154
4040.3000 M529 5000000 2 1395.3000 S18 S130 176 N S18->3_237->S130
4223.7000 M843 5000000 2 8.7000 S5 S42 199 N S5->9_306->S42
4277.0000 M775 5000000 2 402.0000 S180 S127 193 N S180->4_247->S127
4285.1000 M514 5000000 2 1715.1000 S21 S127 171 N S21->3_237->S127
4329.8000 M361 5000000 2 2524.8000 S112 S55 157 N S112->9_305->S55
4338.9000 M429 5000000 2 2193.9000 S47 S117 163 N S47->9_306->S117
4352.8000 M716 5000000 2 772.8000 S143 S202 187 N S143->2_227->S202
4401.0000 M880 5000000 1 1.0000 S108 S57 199 N S108->S57
4407.4000 M410 5000000 2 2357.4000 S93 S187 160 N S93->3_236->S187
4408.4000 M680 5000000 2 1008.4000 S178 S187 183 N S178->3_236->S187
4450.7000 M793 5000000 2 485.7000 S88 S55 191 N S88->7_275->S55
4459.9000 M755 5000000 2 684.9000 S149 S100 188 N S149->9_305->S100
4461.3000 M345 5000000 2 2736.3000 S5 S82 154 N S5->9_306->S82
4480.7000 M70 5000000 2 4130.7000 S2 S134 131 N S2->2_225->S134
