# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
587.0000 M35 1000000 2 412.0000 S157 S164 593 N S157->3_234->S164
832.9000 M88 1000000 2 392.9000 S32 S114 593 N S32->2_224->S114
920.0000 M144 1000000 3 200.0000 S19 S174 596 N S19->S118->4_246->S174
1004.7000 M39 1000000 3 809.7000 S144 S2 586 N S144->S10->2_225->S2
1152.5000 M152 1000000 2 392.5000 S28 S113 593 N S28->4_246->S113
1245.8000 M143 1000000 2 530.8000 S207 S181 591 N S207->2_224->S181
1335.4000 M5 1000000 2 1310.4000 S194 S56 578 N S194->7_276->S56
1373.3000 M34 1000000 2 1203.3000 S187 S141 579 N S187->2_225->S141
1419.5000 M30 1000000 2 1269.5000 S101 S211 578 N S101->3_234->S211
1425.2000 M53 1000000 2 1160.2000 S59 S119 580 N S59->3_234->S119
1461.3000 M153 1000000 2 696.3000 S51 S124 588 N S51->3_235->S124
1479.3000 M99 1000000 3 984.3000 S7 S64 583 N S7->S207->2_224->S64
1592.7000 M228 1000000 2 452.7000 S148 S151 592 N S148->9_306->S151
1600.6000 M165 1000000 2 775.6000 S88 S104 587 N S88->9_305->S104
1680.2000 M24 1000000 2 1560.2000 S136 S20 573 N S136->2_225->S20
1729.2000 M202 1000000 3 719.2000 S133 S199 588 N S133->S103->4_246->S199
1779.6000 M229 1000000 3 634.6000 S7 S5 589 N S7->S207->9_305->S5
1788.5000 M113 1000000 2 1223.5000 S20 S93 579 N S20->9_305->S93
1814.3000 M150 1000000 2 1064.3000 S81 S47 582 N S81->7_276->S47
1873.3000 M105 1000000 2 1348.3000 S124 S59 577 N S124->3_235->S59
1899.3000 M128 1000000 2 1259.3000 S202 S151 579 N S202->2_224->S151
1901.4000 M286 1000000 3 471.4000 S96 S149 592 N S96->S83->7_277->S149
1929.4000 M174 1000000 3 1059.4000 S97 S55 582 N S97->S148->9_306->S55
1941.5000 M136 1000000 3 1261.5000 S151 S189 578 N S151->S187->3_234->S189
1942.5000 M64 1000000 2 1622.5000 S94 S189 572 N S94->3_234->S189
