# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
587.0000 M35 1000000 2 412.0000 S157 S164 393 N S157->3_234->S164
832.9000 M88 1000000 2 392.9000 S32 S114 393 N S32->2_224->S114
917.9000 M144 1000000 2 197.9000 S19 S174 396 N S19->4_246->S174
999.7000 M39 1000000 4 804.7000 S144 S2 386 N S144->S10->2_225->S27->S2
1128.5000 M188 1000000 4 188.5000 S108 S152 396 N S108->S57->4_246->7_275->S152
1152.5000 M152 1000000 3 392.5000 S28 S113 393 N S28->S15->4_246->S113
1245.8000 M143 1000000 2 530.8000 S207 S181 391 N S207->2_224->S181
1335.4000 M5 1000000 2 1310.4000 S194 S56 378 N S194->7_276->S56
1373.3000 M34 1000000 3 1203.3000 S187 S141 379 N S187->S151->2_225->S141
1423.8000 M30 1000000 2 1273.8000 S101 S211 378 N S101->3_234->S211
1428.9000 M53 1000000 2 1163.9000 S59 S119 380 N S59->3_234->S119
1461.3000 M153 1000000 2 696.3000 S51 S124 388 N S51->3_235->S124
1479.3000 M99 1000000 3 984.3000 S7 S64 383 N S7->S207->2_224->S64
1551.5000 M7 1000000 3 1516.5000 S207 S196 374 N S207->S7->3_234->S196
1592.7000 M228 1000000 2 452.7000 S148 S151 392 N S148->9_306->S151
1600.6000 M165 1000000 2 775.6000 S88 S104 387 N S88->9_305->S104
1634.2000 M25 1000000 2 1509.2000 S187 S26 374 N S187->4_245->S26
1680.2000 M24 1000000 2 1560.2000 S136 S20 373 N S136->2_225->S20
1729.2000 M202 1000000 3 719.2000 S133 S199 388 N S133->S103->4_246->S199
1779.6000 M229 1000000 3 634.6000 S7 S5 389 N S7->S207->9_305->S5
1788.5000 M113 1000000 2 1223.5000 S20 S93 379 N S20->9_305->S93
1814.3000 M150 1000000 2 1064.3000 S81 S47 382 N S81->7_276->S47
1873.3000 M105 1000000 2 1348.3000 S124 S59 377 N S124->3_235->S59
1899.3000 M128 1000000 2 1259.3000 S202 S151 379 N S202->2_224->S151
1901.4000 M286 1000000 3 471.4000 S96 S149 392 N S96->S83->7_277->S149
1929.4000 M174 1000000 3 1059.4000 S97 S55 382 N S97->S148->9_306->S55
1941.5000 M136 1000000 2 1261.5000 S151 S189 378 N S151->3_234->S189
1942.5000 M64 1000000 2 1622.5000 S94 S189 372 N S94->3_234->S189
2011.7000 M140 1000000 2 1311.7000 S65 S3 378 N S65->7_275->S3
2017.3000 M222 1000000 2 907.3000 S144 S14 384 N S144->2_224->S14
2019.8000 M14 1000000 3 1949.8000 S192 S38 367 N S192->S114->2_225->S38
2020.4000 M357 1000000 2 235.4000 S26 S118 396 N S26->4_245->S118
2049.3000 M219 1000000 2 954.3000 S65 S104 384 N S65->7_276->S104
2063.6000 M345 1000000 2 338.6000 S5 S82 394 N S5->9_305->S82
