# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
587.0000 M35 5000000 2 412.0000 S157 S164 593 N S157->3_234->S164
832.9000 M88 5000000 2 392.9000 S32 S114 593 N S32->2_224->S114
920.0000 M144 5000000 2 200.0000 S19 S174 596 N S19->4_246->S174
1004.7000 M39 5000000 3 809.7000 S144 S2 586 N S144->S10->2_225->S2
1152.5000 M152 5000000 3 392.5000 S28 S113 593 N S28->S15->4_246->S113
1245.8000 M143 5000000 2 530.8000 S207 S181 591 N S207->2_224->S181
1335.4000 M5 5000000 2 1310.4000 S194 S56 578 N S194->7_276->S56
1373.3000 M34 5000000 3 1203.3000 S187 S141 579 N S187->S151->2_225->S141
1423.8000 M30 5000000 2 1273.8000 S101 S211 578 N S101->3_234->S211
1425.2000 M53 5000000 2 1160.2000 S59 S119 580 N S59->3_234->S119
1461.3000 M153 5000000 2 696.3000 S51 S124 588 N S51->3_235->S124
1479.3000 M99 5000000 3 984.3000 S7 S64 583 N S7->S207->2_224->S64
1551.4000 M7 5000000 3 1516.4000 S207 S196 574 N S207->S7->3_234->S196
1592.7000 M228 5000000 2 452.7000 S148 S151 592 N S148->9_306->S151
1600.6000 M165 5000000 2 775.6000 S88 S104 587 N S88->9_305->S104
1634.2000 M25 5000000 2 1509.2000 S187 S26 574 N S187->4_245->S26
1680.2000 M24 5000000 2 1560.2000 S136 S20 573 N S136->2_225->S20
1729.2000 M202 5000000 3 719.2000 S133 S199 588 N S133->S103->4_246->S199
1779.6000 M229 5000000 3 634.6000 S7 S5 589 N S7->S207->9_305->S5
1788.5000 M113 5000000 2 1223.5000 S20 S93 579 N S20->9_305->S93
1814.3000 M150 5000000 2 1064.3000 S81 S47 582 N S81->7_276->S47
1873.3000 M105 5000000 3 1348.3000 S124 S59 577 N S124->3_234->3_235->S59
1899.3000 M128 5000000 2 1259.3000 S202 S151 579 N S202->2_224->S151
1901.4000 M286 5000000 3 471.4000 S96 S149 592 N S96->S83->7_277->S149
1929.4000 M174 5000000 3 1059.4000 S97 S55 582 N S97->S148->9_306->S55
1941.5000 M136 5000000 3 1261.5000 S151 S189 578 N S151->S187->3_234->S189
1942.5000 M64 5000000 2 1622.5000 S94 S189 572 N S94->3_234->S189
2011.7000 M140 5000000 2 1311.7000 S65 S3 578 N S65->7_275->S3
2017.3000 M222 5000000 2 907.3000 S144 S14 584 N S144->2_224->S14
2019.8000 M14 5000000 3 1949.8000 S192 S38 567 N S192->S114->2_225->S38
2020.4000 M357 5000000 2 235.4000 S26 S118 596 N S26->4_245->S118
2037.6000 M141 5000000 3 1332.6000 S178 S141 577 N S178->3_234->4_247->S141
2049.3000 M219 5000000 2 954.3000 S65 S104 584 N S65->7_276->S104
2061.6000 M345 5000000 2 336.6000 S5 S82 594 N S5->9_305->S82
2077.6000 M325 5000000 2 452.6000 S142 S187 592 N S142->7_277->S187
2079.5000 M275 5000000 3 704.5000 S14 S134 588 N S14->S31->2_224->S134
2080.5000 M70 5000000 2 1730.5000 S2 S134 571 N S2->2_224->S134
2085.8000 M27 5000000 2 1950.8000 S71 S81 567 N S71->7_275->S81
2108.8000 M189 5000000 3 1163.8000 S195 S187 580 N S195->S115->3_236->S187
2123.4000 M285 5000000 2 698.4000 S104 S149 588 N S104->9_305->S149
2141.1000 M250 5000000 3 891.1000 S30 S161 585 N S30->S141->2_224->S161
2147.2000 M277 5000000 3 762.2000 S154 S56 587 N S154->S9->7_275->S56
2148.2000 M21 5000000 2 2043.2000 S83 S56 565 N S83->7_275->S56
2170.8000 M183 5000000 2 1255.8000 S5 S20 579 N S5->9_306->S20
2175.3000 M266 5000000 3 845.3000 S206 S22 585 N S206->9_305->3_235->S22
2188.5000 M172 5000000 3 1328.5000 S72 S173 577 N S72->S114->2_225->S173
2202.1000 M312 5000000 3 642.1000 S132 S190 589 N S132->2_224->S137->S190
2211.0000 M178 5000000 2 1321.0000 S199 S44 577 N S199->4_246->S44
2230.6000 M33 5000000 2 2065.6000 S67 S170 565 N S67->7_276->S170
2230.7000 M272 5000000 2 870.7000 S163 S96 585 N S163->9_305->S96
2231.7000 M313 5000000 3 666.7000 S55 S83 588 N S55->S104->9_305->S83
2236.6000 M260 5000000 3 936.6000 S180 S62 584 N S180->S110->4_246->S62
2255.1000 M360 5000000 3 455.1000 S155 S132 592 N S155->S142->7_277->S132
2301.8000 M245 5000000 3 1076.8000 S19 S132 582 N S19->S118->4_245->S132
2303.8000 M196 5000000 2 1323.8000 S40 S168 577 N S40->7_275->S168
2304.8000 M68 5000000 3 1964.8000 S96 S168 567 N S96->S83->7_275->S168
2355.7000 M372 5000000 2 495.7000 S58 S101 591 N S58->3_235->S101
2363.4000 M330 5000000 2 713.4000 S135 S68 588 N S135->6T_260->S68
2383.5000 M294 5000000 3 913.5000 S163 S175 584 N S163->S82->9_306->S175
2408.1000 M50 5000000 3 2158.1000 S164 S21 564 N S164->S80->3_235->S21
2418.2000 M67 5000000 2 2083.2000 S183 S161 565 N S183->7_276->S161
2418.3000 M339 5000000 3 723.3000 S151 S95 587 N S151->2_227->9_305->S95
2442.4000 M204 5000000 2 1422.4000 S97 S170 576 N S97->7_277->S170
2452.5000 M350 5000000 2 702.5000 S94 S1 588 N S94->9_306->S1
2478.8000 M56 5000000 3 2198.8000 S33 S204 563 N S33->S100->3_235->S204
2491.2000 M238 5000000 2 1301.2000 S152 S5 578 N S152->7_277->S5
2497.0000 M254 5000000 3 1227.0000 S123 S132 579 N S123->S127->4_247->S132
2514.3000 M461 5000000 3 209.3000 S93 S100 596 N S93->S5->3_236->S100
2536.0000 M287 5000000 3 1101.0000 S206 S86 581 N S206->9_305->3_235->S86
2547.2000 M415 5000000 2 472.2000 S127 S126 592 N S127->3_234->S126
2570.2000 M132 5000000 3 1910.2000 S32 S136 568 N S32->S173->2_226->S136
2573.2000 M337 5000000 3 888.2000 S197 S141 585 N S197->S136->2_227->S141
2590.4000 M479 5000000 3 195.4000 S85 S51 596 N S85->S198->3_234->S51
2602.5000 M81 5000000 2 2197.5000 S107 S150 563 N S107->3_235->S150
2602.5000 M32 5000000 2 2442.5000 S81 S117 559 N S81->7_276->S117
2603.5000 M297 5000000 2 1118.5000 S89 S150 581 N S89->3_235->S150
2604.5000 M192 5000000 3 1644.5000 S123 S150 572 N S123->S127->3_235->S150
2620.3000 M361 5000000 2 815.3000 S112 S55 586 N S112->7_277->S55
2625.4000 M417 5000000 3 540.4000 S158 S47 590 N S158->9_306->9_307->S47
2641.4000 M410 5000000 3 591.4000 S93 S187 590 N S93->S5->7_276->S187
2642.4000 M115 5000000 3 2067.4000 S16 S187 565 N S16->S147->7_276->S187
2672.0000 M329 5000000 2 1027.0000 S134 S9 582 N S134->7_277->S9
2673.7000 M384 5000000 3 753.7000 S77 S102 587 N S77->2_225->2_226->S102
2674.7000 M289 5000000 3 1229.7000 S192 S102 579 N S192->S72->2_226->S102
2698.4000 M267 5000000 2 1363.4000 S17 S51 577 N S17->3_236->S51
2699.1000 M220 5000000 3 1599.1000 S127 S211 573 N S127->4_247->3_234->S211
2699.4000 M284 5000000 2 1279.4000 S17 S51 578 N S17->3_236->S51
2700.4000 M149 5000000 2 1955.4000 S17 S51 567 N S17->3_236->S51
2783.3000 M215 5000000 2 1708.3000 S62 S118 571 N S62->4_247->S118
2807.4000 M454 5000000 2 537.4000 S148 S117 591 N S148->9_308->S117
2843.1000 M185 5000000 2 1918.1000 S115 S52 568 N S115->3_236->S52
2853.2000 M392 5000000 3 893.2000 S170 S94 585 N S170->7_276->7_277->S94
2895.1000 M186 5000000 2 1965.1000 S65 S83 567 N S65->7_276->S83
