# time  ID  size  fromHost  toHost  TTL  isResponse
166.0000 M166 1000000 S51 S188 400 N 
167.0000 M167 1000000 S102 S88 400 N 
168.0000 M168 1000000 S127 S197 400 N 
169.0000 M169 1000000 S39 S52 400 N 
170.0000 M170 1000000 S61 S23 400 N 
171.0000 M171 1000000 S35 S60 400 N 
172.0000 M172 1000000 S72 S173 400 N 
173.0000 M173 1000000 S2 S90 400 N 
174.0000 M174 1000000 S97 S55 400 N 
175.0000 M175 1000000 S201 S190 400 N 
176.0000 M176 1000000 S154 S181 400 N 
177.0000 M177 1000000 S138 S142 400 N 
178.0000 M178 1000000 S199 S44 400 N 
179.0000 M179 1000000 S112 S75 400 N 
180.0000 M180 1000000 S191 S116 400 N 
181.0000 M181 1000000 S169 S82 400 N 
182.0000 M182 1000000 S31 S89 400 N 
183.0000 M183 1000000 S5 S20 400 N 
184.0000 M184 1000000 S8 S83 400 N 
185.0000 M185 1000000 S115 S52 400 N 
186.0000 M186 1000000 S65 S83 400 N 
187.0000 M187 1000000 S207 S68 400 N 
188.0000 M188 1000000 S108 S152 400 N 
189.0000 M189 1000000 S195 S187 400 N 
190.0000 M190 1000000 S106 S204 400 N 
191.0000 M191 1000000 S202 S86 400 N 
192.0000 M192 1000000 S123 S150 400 N 
193.0000 M193 1000000 S166 S126 400 N 
194.0000 M194 1000000 S138 S168 400 N 
195.0000 M195 1000000 S75 S186 400 N 
196.0000 M196 1000000 S40 S168 400 N 
197.0000 M197 1000000 S198 S125 400 N 
198.0000 M198 1000000 S22 S1 400 N 
199.0000 M199 1000000 S102 S153 400 N 
200.0000 M200 1000000 S171 S40 400 N 
201.0000 M201 1000000 S36 S162 400 N 
202.0000 M202 1000000 S133 S199 400 N 
203.0000 M203 1000000 S149 S22 400 N 
204.0000 M204 1000000 S97 S170 400 N 
205.0000 M205 1000000 S32 S15 400 N 
206.0000 M206 1000000 S101 S82 400 N 
207.0000 M207 1000000 S5 S140 400 N 
208.0000 M208 1000000 S85 S200 400 N 
209.0000 M209 1000000 S79 S107 400 N 
210.0000 M210 1000000 S6 S25 400 N 
211.0000 M211 1000000 S43 S117 400 N 
212.0000 M212 1000000 S11 S74 400 N 
213.0000 M213 1000000 S34 S46 400 N 
214.0000 M214 1000000 S138 S21 400 N 
215.0000 M215 1000000 S62 S118 400 N 
216.0000 M216 1000000 S13 S32 400 N 
217.0000 M217 1000000 S186 S146 400 N 
218.0000 M218 1000000 S147 S128 400 N 
219.0000 M219 1000000 S65 S104 400 N 
220.0000 M220 1000000 S127 S211 400 N 
221.0000 M221 1000000 S10 S103 400 N 
222.0000 M222 1000000 S144 S14 400 N 
223.0000 M223 1000000 S104 S43 400 N 
224.0000 M224 1000000 S130 S69 400 N 
225.0000 M225 1000000 S164 S68 400 N 
226.0000 M226 1000000 S27 S177 400 N 
227.0000 M227 1000000 S182 S87 400 N 
228.0000 M228 1000000 S148 S151 400 N 
229.0000 M229 1000000 S7 S5 400 N 
230.0000 M230 1000000 S200 S184 400 N 
231.0000 M231 1000000 S40 S44 400 N 
232.0000 M232 1000000 S102 S59 400 N 
233.0000 M233 1000000 S32 S58 400 N 
234.0000 M234 1000000 S23 S76 400 N 
235.0000 M235 1000000 S54 S155 400 N 
236.0000 M236 1000000 S112 S36 400 N 
237.0000 M237 1000000 S99 S198 400 N 
238.0000 M238 1000000 S152 S5 400 N 
239.0000 M239 1000000 S98 S28 400 N 
240.0000 M240 1000000 S29 S59 400 N 
241.0000 M241 1000000 S123 S40 400 N 
242.0000 M242 1000000 S46 S136 400 N 
243.0000 M243 1000000 S186 S185 400 N 
244.0000 M244 1000000 S177 S87 400 N 
245.0000 M245 1000000 S19 S132 400 N 
246.0000 M246 1000000 S172 S65 400 N 
247.0000 M247 1000000 S100 S76 400 N 
248.0000 M248 1000000 S111 S5 400 N 
249.0000 M249 1000000 S168 S15 400 N 
250.0000 M250 1000000 S30 S161 400 N 
251.0000 M251 1000000 S121 S76 400 N 
252.0000 M252 1000000 S37 S17 400 N 
253.0000 M253 1000000 S19 S22 400 N 
254.0000 M254 1000000 S123 S132 400 N 
255.0000 M255 1000000 S75 S73 400 N 
256.0000 M256 1000000 S154 S89 400 N 
257.0000 M257 1000000 S212 S39 400 N 
258.0000 M258 1000000 S124 S144 400 N 
259.0000 M259 1000000 S47 S108 400 N 
260.0000 M260 1000000 S180 S62 400 N 
261.0000 M261 1000000 S7 S175 400 N 
262.0000 M262 1000000 S6 S206 400 N 
263.0000 M263 1000000 S20 S181 400 N 
264.0000 M264 1000000 S128 S21 400 N 
265.0000 M265 1000000 S208 S205 400 N 
266.0000 M266 1000000 S206 S22 400 N 
267.0000 M267 1000000 S17 S51 400 N 
268.0000 M268 1000000 S58 S82 400 N 
269.0000 M269 1000000 S89 S186 400 N 
270.0000 M270 1000000 S157 S199 400 N 
271.0000 M271 1000000 S204 S168 400 N 
272.0000 M272 1000000 S163 S96 400 N 
273.0000 M273 1000000 S130 S45 400 N 
274.0000 M274 1000000 S106 S134 400 N 
275.0000 M275 1000000 S14 S134 400 N 
276.0000 M276 1000000 S17 S107 400 N 
277.0000 M277 1000000 S154 S56 400 N 
278.0000 M278 1000000 S22 S82 400 N 
279.0000 M279 1000000 S162 S101 400 N 
280.0000 M280 1000000 S18 S81 400 N 
281.0000 M281 1000000 S80 S171 400 N 
282.0000 M282 1000000 S16 S89 400 N 
283.0000 M283 1000000 S169 S171 400 N 
284.0000 M284 1000000 S17 S51 400 N 
285.0000 M285 1000000 S104 S149 400 N 
286.0000 M286 1000000 S96 S149 400 N 
287.0000 M287 1000000 S206 S86 400 N 
288.0000 M288 1000000 S11 S67 400 N 
289.0000 M289 1000000 S192 S102 400 N 
290.0000 M290 1000000 S45 S114 400 N 
291.0000 M291 1000000 S70 S120 400 N 
292.0000 M292 1000000 S203 S72 400 N 
293.0000 M293 1000000 S107 S204 400 N 
294.0000 M294 1000000 S163 S175 400 N 
295.0000 M295 1000000 S71 S12 400 N 
296.0000 M296 1000000 S20 S46 400 N 
297.0000 M297 1000000 S89 S150 400 N 
298.0000 M298 1000000 S15 S105 400 N 
299.0000 M299 1000000 S93 S31 400 N 
300.0000 M300 1000000 S36 S49 400 N 
301.0000 M301 1000000 S3 S158 400 N 
302.0000 M302 1000000 S71 S138 400 N 
303.0000 M303 1000000 S177 S124 400 N 
304.0000 M304 1000000 S71 S157 400 N 
305.0000 M305 1000000 S38 S11 400 N 
306.0000 M306 1000000 S89 S201 400 N 
307.0000 M307 1000000 S192 S187 400 N 
308.0000 M308 1000000 S166 S189 400 N 
309.0000 M309 1000000 S159 S104 400 N 
310.0000 M310 1000000 S24 S63 400 N 
311.0000 M311 1000000 S1 S97 400 N 
312.0000 M312 1000000 S132 S190 400 N 
313.0000 M313 1000000 S55 S83 400 N 
314.0000 M314 1000000 S61 S37 400 N 
315.0000 M315 1000000 S17 S194 400 N 
316.0000 M316 1000000 S123 S78 400 N 
317.0000 M317 1000000 S158 S30 400 N 
318.0000 M318 1000000 S122 S181 400 N 
319.0000 M319 1000000 S114 S190 400 N 
320.0000 M320 1000000 S187 S108 400 N 
321.0000 M321 1000000 S202 S200 400 N 
322.0000 M322 1000000 S92 S160 400 N 
323.0000 M323 1000000 S149 S193 400 N 
324.0000 M324 1000000 S96 S123 400 N 
325.0000 M325 1000000 S142 S187 400 N 
326.0000 M326 1000000 S2 S46 400 N 
327.0000 M327 1000000 S108 S124 400 N 
328.0000 M328 1000000 S70 S161 400 N 
329.0000 M329 1000000 S134 S9 400 N 
330.0000 M330 1000000 S135 S68 400 N 
331.0000 M331 1000000 S106 S96 400 N 
332.0000 M332 1000000 S125 S87 400 N 
333.0000 M333 1000000 S42 S125 400 N 
334.0000 M334 1000000 S125 S77 400 N 
335.0000 M335 1000000 S56 S43 400 N 
336.0000 M336 1000000 S38 S184 400 N 
337.0000 M337 1000000 S197 S141 400 N 
338.0000 M338 1000000 S187 S93 400 N 
339.0000 M339 1000000 S151 S95 400 N 
340.0000 M340 1000000 S179 S201 400 N 
341.0000 M341 1000000 S128 S9 400 N 
342.0000 M342 1000000 S60 S41 400 N 
343.0000 M343 1000000 S53 S38 400 N 
344.0000 M344 1000000 S78 S171 400 N 
345.0000 M345 1000000 S5 S82 400 N 
346.0000 M346 1000000 S126 S145 400 N 
347.0000 M347 1000000 S119 S201 400 N 
348.0000 M348 1000000 S0 S111 400 N 
349.0000 M349 1000000 S183 S126 400 N 
350.0000 M350 1000000 S94 S1 400 N 
351.0000 M351 1000000 S210 S39 400 N 
352.0000 M352 1000000 S106 S30 400 N 
353.0000 M353 1000000 S201 S38 400 N 
354.0000 M354 1000000 S135 S127 400 N 
355.0000 M355 1000000 S118 S167 400 N 
356.0000 M356 1000000 S151 S118 400 N 
357.0000 M357 1000000 S26 S118 400 N 
358.0000 M358 1000000 S11 S54 400 N 
359.0000 M359 1000000 S165 S166 400 N 
360.0000 M360 1000000 S155 S132 400 N 
361.0000 M361 1000000 S112 S55 400 N 
362.0000 M362 1000000 S44 S198 400 N 
363.0000 M363 1000000 S125 S196 400 N 
364.0000 M364 1000000 S105 S131 400 N 
365.0000 M365 1000000 S114 S196 400 N 
366.0000 M366 1000000 S48 S80 400 N 
367.0000 M367 1000000 S135 S53 400 N 
368.0000 M368 1000000 S210 S153 400 N 
369.0000 M369 1000000 S63 S130 400 N 
370.0000 M370 1000000 S177 S85 400 N 
371.0000 M371 1000000 S69 S19 400 N 
372.0000 M372 1000000 S58 S101 400 N 
373.0000 M373 1000000 S162 S46 400 N 
374.0000 M374 1000000 S147 S185 400 N 
375.0000 M375 1000000 S112 S124 400 N 
376.0000 M376 1000000 S40 S50 400 N 
377.0000 M377 1000000 S154 S144 400 N 
378.0000 M378 1000000 S63 S146 400 N 
379.0000 M379 1000000 S111 S62 400 N 
380.0000 M380 1000000 S89 S141 400 N 
381.0000 M381 1000000 S123 S181 400 N 
382.0000 M382 1000000 S4 S138 400 N 
383.0000 M383 1000000 S45 S140 400 N 
384.0000 M384 1000000 S77 S102 400 N 
385.0000 M385 1000000 S206 S65 400 N 
386.0000 M386 1000000 S102 S63 400 N 
387.0000 M387 1000000 S29 S67 400 N 
388.0000 M388 1000000 S22 S183 400 N 
389.0000 M389 1000000 S31 S175 400 N 
390.0000 M390 1000000 S41 S158 400 N 
391.0000 M391 1000000 S183 S98 400 N 
392.0000 M392 1000000 S170 S94 400 N 
393.0000 M393 1000000 S38 S184 400 N 
394.0000 M394 1000000 S207 S67 400 N 
395.0000 M395 1000000 S82 S24 400 N 
396.0000 M396 1000000 S185 S176 400 N 
397.0000 M397 1000000 S20 S14 400 N 
398.0000 M398 1000000 S6 S130 400 N 
399.0000 M399 1000000 S141 S87 400 N 
400.0000 M400 1000000 S62 S95 400 N 
401.0000 M401 1000000 S53 S154 400 N 
402.0000 M402 1000000 S138 S171 400 N 
403.0000 M403 1000000 S189 S57 400 N 
404.0000 M404 1000000 S135 S55 400 N 
405.0000 M405 1000000 S42 S136 400 N 
406.0000 M406 1000000 S201 S130 400 N 
407.0000 M407 1000000 S69 S103 400 N 
408.0000 M408 1000000 S112 S74 400 N 
409.0000 M409 1000000 S37 S98 400 N 
410.0000 M410 1000000 S93 S187 400 N 
411.0000 M411 1000000 S211 S54 400 N 
412.0000 M412 1000000 S105 S111 400 N 
413.0000 M413 1000000 S201 S72 400 N 
414.0000 M414 1000000 S152 S178 400 N 
415.0000 M415 1000000 S127 S126 400 N 
416.0000 M416 1000000 S13 S109 400 N 
417.0000 M417 1000000 S158 S47 400 N 
418.0000 M418 1000000 S210 S113 400 N 
419.0000 M419 1000000 S133 S96 400 N 
420.0000 M420 1000000 S83 S98 400 N 
421.0000 M421 1000000 S29 S181 400 N 
422.0000 M422 1000000 S211 S201 400 N 
423.0000 M423 1000000 S162 S156 400 N 
424.0000 M424 1000000 S156 S49 400 N 
425.0000 M425 1000000 S168 S114 400 N 
426.0000 M426 1000000 S123 S136 400 N 
427.0000 M427 1000000 S96 S140 400 N 
428.0000 M428 1000000 S201 S43 400 N 
429.0000 M429 1000000 S47 S117 400 N 
430.0000 M430 1000000 S186 S92 400 N 
431.0000 M431 1000000 S4 S7 400 N 
432.0000 M432 1000000 S82 S2 400 N 
433.0000 M433 1000000 S145 S136 400 N 
434.0000 M434 1000000 S177 S125 400 N 
435.0000 M435 1000000 S176 S100 400 N 
436.0000 M436 1000000 S95 S131 400 N 
437.0000 M437 1000000 S143 S159 400 N 
438.0000 M438 1000000 S150 S42 400 N 
439.0000 M439 1000000 S175 S128 400 N 
440.0000 M440 1000000 S138 S11 400 N 
441.0000 M441 1000000 S208 S55 400 N 
442.0000 M442 1000000 S114 S78 400 N 
443.0000 M443 1000000 S189 S23 400 N 
444.0000 M444 1000000 S149 S18 400 N 
445.0000 M445 1000000 S183 S88 400 N 
446.0000 M446 1000000 S180 S25 400 N 
447.0000 M447 1000000 S84 S66 400 N 
448.0000 M448 1000000 S161 S156 400 N 
449.0000 M449 1000000 S56 S52 400 N 
450.0000 M450 1000000 S140 S105 400 N 
451.0000 M451 1000000 S185 S205 400 N 
452.0000 M452 1000000 S17 S134 400 N 
453.0000 M453 1000000 S195 S12 400 N 
454.0000 M454 1000000 S148 S117 400 N 
455.0000 M455 1000000 S156 S57 400 N 
456.0000 M456 1000000 S30 S3 400 N 
457.0000 M457 1000000 S74 S66 400 N 
458.0000 M458 1000000 S12 S127 400 N 
459.0000 M459 1000000 S183 S24 400 N 
460.0000 M460 1000000 S103 S199 400 N 
461.0000 M461 1000000 S93 S100 400 N 
462.0000 M462 1000000 S191 S8 400 N 
463.0000 M463 1000000 S135 S159 400 N 
464.0000 M464 1000000 S177 S64 400 N 
465.0000 M465 1000000 S58 S38 400 N 
466.0000 M466 1000000 S21 S194 400 N 
467.0000 M467 1000000 S116 S50 400 N 
468.0000 M468 1000000 S47 S176 400 N 
469.0000 M469 1000000 S192 S180 400 N 
470.0000 M470 1000000 S57 S103 400 N 
471.0000 M471 1000000 S13 S73 400 N 
472.0000 M472 1000000 S7 S66 400 N 
473.0000 M473 1000000 S61 S189 400 N 
474.0000 M474 1000000 S32 S22 400 N 
475.0000 M475 1000000 S6 S193 400 N 
476.0000 M476 1000000 S108 S188 400 N 
477.0000 M477 1000000 S73 S204 400 N 
478.0000 M478 1000000 S75 S180 400 N 
479.0000 M479 1000000 S85 S51 400 N 
480.0000 M480 1000000 S6 S157 400 N 
481.0000 M481 1000000 S155 S119 400 N 
482.0000 M482 1000000 S92 S105 400 N 
483.0000 M483 1000000 S160 S117 400 N 
484.0000 M484 1000000 S48 S186 400 N 
485.0000 M485 1000000 S70 S121 400 N 
486.0000 M486 1000000 S108 S121 400 N 
487.0000 M487 1000000 S150 S153 400 N 
488.0000 M488 1000000 S22 S18 400 N 
489.0000 M489 1000000 S10 S172 400 N 
490.0000 M490 1000000 S69 S48 400 N 
491.0000 M491 1000000 S59 S118 400 N 
492.0000 M492 1000000 S129 S40 400 N 
493.0000 M493 1000000 S14 S179 400 N 
494.0000 M494 1000000 S167 S1 400 N 
495.0000 M495 1000000 S184 S129 400 N 
496.0000 M496 1000000 S197 S174 400 N 
497.0000 M497 1000000 S17 S70 400 N 
498.0000 M498 1000000 S202 S155 400 N 
499.0000 M499 1000000 S53 S140 400 N 
500.0000 M500 1000000 S70 S210 400 N 
501.0000 M501 1000000 S87 S86 400 N 
502.0000 M502 1000000 S170 S109 400 N 
503.0000 M503 1000000 S189 S154 400 N 
504.0000 M504 1000000 S126 S184 400 N 
505.0000 M505 1000000 S29 S135 400 N 
506.0000 M506 1000000 S97 S14 400 N 
507.0000 M507 1000000 S62 S91 400 N 
508.0000 M508 1000000 S123 S6 400 N 
509.0000 M509 1000000 S202 S110 400 N 
510.0000 M510 1000000 S155 S165 400 N 
511.0000 M511 1000000 S36 S7 400 N 
512.0000 M512 1000000 S60 S92 400 N 
513.0000 M513 1000000 S69 S84 400 N 
514.0000 M514 1000000 S21 S127 400 N 
515.0000 M515 1000000 S192 S108 400 N 
516.0000 M516 1000000 S79 S117 400 N 
517.0000 M517 1000000 S18 S64 400 N 
518.0000 M518 1000000 S180 S59 400 N 
519.0000 M519 1000000 S177 S124 400 N 
520.0000 M520 1000000 S66 S104 400 N 
521.0000 M521 1000000 S136 S60 400 N 
522.0000 M522 1000000 S113 S2 400 N 
523.0000 M523 1000000 S74 S90 400 N 
524.0000 M524 1000000 S101 S14 400 N 
525.0000 M525 1000000 S66 S181 400 N 
526.0000 M526 1000000 S82 S54 400 N 
527.0000 M527 1000000 S111 S206 400 N 
528.0000 M528 1000000 S142 S200 400 N 
529.0000 M529 1000000 S18 S130 400 N 
530.0000 M530 1000000 S37 S95 400 N 
531.0000 M531 1000000 S74 S206 400 N 
532.0000 M532 1000000 S0 S57 400 N 
533.0000 M533 1000000 S185 S69 400 N 
534.0000 M534 1000000 S170 S59 400 N 
535.0000 M535 1000000 S181 S57 400 N 
536.0000 M536 1000000 S205 S139 400 N 
537.0000 M537 1000000 S3 S48 400 N 
538.0000 M538 1000000 S147 S24 400 N 
539.0000 M539 1000000 S156 S47 400 N 
540.0000 M540 1000000 S46 S112 400 N 
541.0000 M541 1000000 S62 S162 400 N 
542.0000 M542 1000000 S145 S146 400 N 
543.0000 M543 1000000 S188 S44 400 N 
544.0000 M544 1000000 S135 S134 400 N 
545.0000 M545 1000000 S63 S73 400 N 
546.0000 M546 1000000 S109 S145 400 N 
547.0000 M547 1000000 S165 S155 400 N 
548.0000 M548 1000000 S13 S168 400 N 
549.0000 M549 1000000 S172 S88 400 N 
550.0000 M550 1000000 S164 S152 400 N 
551.0000 M551 1000000 S79 S95 400 N 
552.0000 M552 1000000 S179 S84 400 N 
553.0000 M553 1000000 S33 S151 400 N 
554.0000 M554 1000000 S127 S49 400 N 
555.0000 M555 1000000 S7 S147 400 N 
556.0000 M556 1000000 S61 S28 400 N 
557.0000 M557 1000000 S177 S171 400 N 
558.0000 M558 1000000 S124 S29 400 N 
559.0000 M559 1000000 S39 S146 400 N 
560.0000 M560 1000000 S104 S8 400 N 
561.0000 M561 1000000 S72 S162 400 N 
562.0000 M562 1000000 S147 S84 400 N 
563.0000 M563 1000000 S88 S1 400 N 
564.0000 M564 1000000 S77 S107 400 N 
565.0000 M565 1000000 S137 S189 400 N 
566.0000 M566 1000000 S5 S204 400 N 
567.0000 M567 1000000 S121 S81 400 N 
568.0000 M568 1000000 S58 S61 400 N 
569.0000 M569 1000000 S168 S146 400 N 
570.0000 M570 1000000 S27 S184 400 N 
571.0000 M571 1000000 S74 S119 400 N 
572.0000 M572 1000000 S67 S64 400 N 
573.0000 M573 1000000 S107 S74 400 N 
574.0000 M574 1000000 S169 S208 400 N 
575.0000 M575 1000000 S141 S23 400 N 
576.0000 M576 1000000 S124 S52 400 N 
577.0000 M577 1000000 S186 S113 400 N 
578.0000 M578 1000000 S102 S197 400 N 
579.0000 M579 1000000 S206 S165 400 N 
580.0000 M580 1000000 S13 S32 400 N 
581.0000 M581 1000000 S40 S198 400 N 
582.0000 M582 1000000 S206 S100 400 N 
583.0000 M583 1000000 S14 S149 400 N 
584.0000 M584 1000000 S126 S133 400 N 
585.0000 M585 1000000 S25 S90 400 N 
586.0000 M586 1000000 S203 S45 400 N 
587.0000 M587 1000000 S149 S212 400 N 
588.0000 M588 1000000 S200 S167 400 N 
589.0000 M589 1000000 S117 S97 400 N 
590.0000 M590 1000000 S94 S62 400 N 
591.0000 M591 1000000 S103 S204 400 N 
592.0000 M592 1000000 S135 S4 400 N 
593.0000 M593 1000000 S87 S57 400 N 
594.0000 M594 1000000 S82 S98 400 N 
595.0000 M595 1000000 S39 S59 400 N 
596.0000 M596 1000000 S87 S187 400 N 
597.0000 M597 1000000 S58 S196 400 N 
598.0000 M598 1000000 S86 S113 400 N 
599.0000 M599 1000000 S165 S110 400 N 
600.0000 M600 1000000 S149 S156 400 N 
601.0000 M601 1000000 S211 S10 400 N 
602.0000 M602 1000000 S25 S96 400 N 
603.0000 M603 1000000 S133 S109 400 N 
604.0000 M604 1000000 S139 S49 400 N 
605.0000 M605 1000000 S4 S46 400 N 
606.0000 M606 1000000 S135 S29 400 N 
