# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
421.8000 M246 5000000 0 175.8000 S35 S19 397 N S35
489.0000 M252 5000000 0 237.0000 S46 S0 396 N S46
540.2000 M394 5000000 0 146.2000 S2 S32 397 N S2
602.0000 M597 5000000 0 5.0000 S52 S53 399 N S52
656.5000 M8 5000000 0 648.5000 S44 S5 389 N S44
720.8000 M232 5000000 0 488.8000 S35 S56 391 N S35
1013.1000 M341 5000000 0 672.1000 S19 S13 388 N S19
1018.1000 M40 5000000 0 978.1000 S58 S13 383 N S58
1085.0000 M1080 5000000 0 5.0000 S1 S33 399 N S1
1132.7000 M140 5000000 0 992.7000 S17 S1 383 N S17
1138.0000 M257 5000000 0 881.0000 S41 S53 385 N S41
1282.6000 M3 5000000 0 1279.6000 S48 S13 378 N S48
1336.6000 M336 5000000 0 1000.6000 S52 S1 383 N S52
1453.4000 M60 5000000 0 1393.4000 S43 S52 376 N S43
1453.7000 M190 5000000 0 1263.7000 S17 S58 378 N S17
1496.4000 M49 5000000 0 1447.4000 S26 S30 375 N S26
1556.8000 M175 5000000 0 1381.8000 S22 S47 376 N S22
1632.7000 M185 5000000 0 1447.7000 S33 S21 375 N S33
1672.3000 M93 5000000 0 1579.3000 S53 S4 373 N S53
1673.9000 M16 5000000 0 1657.9000 S30 S38 372 N S30
1674.1000 M2 5000000 0 1672.1000 S31 S18 372 N S31
1678.9000 M330 5000000 0 1348.9000 S35 S38 377 N S35
1683.9000 M379 5000000 0 1304.9000 S36 S38 378 N S36
1689.8000 M519 5000000 0 1170.8000 S17 S19 380 N S17
1692.4000 M27 5000000 0 1665.4000 S18 S41 372 N S18
1740.3000 M204 5000000 0 1536.3000 S21 S50 374 N S21
1745.3000 M715 5000000 0 1030.3000 S27 S50 382 N S27
1751.2000 M10 5000000 0 1741.2000 S3 S59 370 N S3
1756.2000 M102 5000000 0 1654.2000 S43 S59 372 N S43
1797.8000 M155 5000000 0 1642.8000 S8 S48 372 N S8
1861.7000 M22 5000000 0 1839.7000 S26 S49 369 N S26
1866.7000 M98 5000000 0 1768.7000 S37 S49 370 N S37
1881.3000 M158 5000000 0 1723.3000 S9 S37 371 N S9
1917.0000 M54 5000000 0 1863.0000 S26 S24 368 N S26
1974.7000 M201 5000000 0 1773.7000 S33 S20 370 N S33
1979.7000 M94 5000000 0 1885.7000 S52 S20 368 N S52
1998.1000 M223 5000000 0 1775.1000 S57 S54 370 N S57
2039.0000 M388 5000000 0 1651.0000 S13 S15 372 N S13
2042.1000 M1094 5000000 0 948.1000 S1 S60 384 N S1
2042.9000 M39 5000000 0 2003.9000 S28 S25 366 N S28
2117.9000 M202 5000000 0 1915.9000 S52 S8 368 N S52
2122.9000 M35 5000000 0 2087.9000 S37 S8 365 N S37
2157.9000 M647 5000000 0 1510.9000 S12 S0 374 N S12
2158.8000 M890 5000000 0 1268.8000 S4 S43 378 N S4
