# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
216.0000 M43 5000000 0 1.0000 S3 S1 399 N S3
652.5000 M71 5000000 0 297.5000 S24 S20 395 N S24
761.0000 M152 5000000 0 1.0000 S9 S6 399 N S9
788.1000 M90 5000000 0 338.1000 S26 S12 394 N S26
1009.1000 M100 5000000 0 509.1000 S53 S58 391 N S53
1091.3000 M45 5000000 0 866.3000 S51 S55 385 N S51
1091.7000 M74 5000000 0 721.7000 S22 S58 387 N S22
1134.0000 M73 5000000 0 769.0000 S24 S9 387 N S24
1135.0000 M55 5000000 0 860.0000 S24 S9 385 N S24
1272.2000 M83 5000000 0 857.2000 S56 S57 385 N S56
1311.5000 M40 5000000 0 1111.5000 S58 S13 381 N S58
1312.4000 M106 5000000 0 782.4000 S5 S3 386 N S5
1312.5000 M203 5000000 0 297.5000 S1 S13 395 N S1
1312.7000 M63 5000000 0 997.7000 S14 S6 383 N S14
1313.4000 M52 5000000 0 1053.4000 S5 S3 382 N S5
1314.4000 M109 5000000 0 769.4000 S8 S3 387 N S8
1323.7000 M177 5000000 0 438.7000 S5 S1 392 N S5
1374.0000 M88 5000000 0 934.0000 S34 S2 384 N S34
1376.5000 M154 5000000 0 606.5000 S58 S18 389 N S58
1389.1000 M72 5000000 0 1029.1000 S26 S5 382 N S26
1390.1000 M8 5000000 0 1350.1000 S44 S5 377 N S44
1391.0000 M80 5000000 0 991.0000 S45 S2 383 N S45
1428.3000 M86 5000000 0 998.3000 S49 S59 383 N S49
1429.3000 M10 5000000 0 1379.3000 S3 S59 377 N S3
1449.4000 M127 5000000 0 814.4000 S50 S6 386 N S50
1450.4000 M18 5000000 0 1360.4000 S13 S6 377 N S13
1490.4000 M114 5000000 0 920.4000 S16 S57 384 N S16
1492.4000 M29 5000000 0 1347.4000 S58 S22 377 N S58
1554.2000 M164 5000000 0 734.2000 S11 S60 387 N S11
1566.5000 M76 5000000 0 1186.5000 S25 S14 380 N S25
1567.5000 M172 5000000 0 707.5000 S57 S14 388 N S57
1615.2000 M17 5000000 0 1530.2000 S44 S19 374 N S44
1616.2000 M192 5000000 0 656.2000 S6 S19 389 N S6
1628.5000 M50 5000000 0 1378.5000 S40 S8 377 N S40
1629.5000 M35 5000000 0 1454.5000 S37 S8 375 N S37
1668.3000 M116 5000000 0 1088.3000 S58 S55 381 N S58
1669.9000 M143 5000000 0 954.9000 S1 S25 384 N S1
1670.1000 M93 5000000 0 1205.1000 S53 S4 379 N S53
1670.9000 M130 5000000 0 1020.9000 S53 S25 382 N S53
1671.9000 M170 5000000 0 821.9000 S3 S25 386 N S3
1688.2000 M115 5000000 0 1113.2000 S17 S11 381 N S17
1736.3000 M184 5000000 0 816.3000 S54 S10 386 N S54
1793.8000 M171 5000000 0 938.8000 S56 S51 384 N S56
1794.8000 M69 5000000 0 1449.8000 S25 S30 375 N S25
1852.4000 M137 5000000 0 1167.4000 S8 S12 380 N S8
1853.4000 M277 5000000 0 468.4000 S59 S12 392 N S59
1854.4000 M89 5000000 0 1409.4000 S18 S12 376 N S18
1855.4000 M47 5000000 0 1620.4000 S59 S12 372 N S59
1866.1000 M298 5000000 0 376.1000 S11 S16 393 N S11
1867.1000 M87 5000000 0 1432.1000 S4 S16 376 N S4
1868.1000 M236 5000000 0 688.1000 S3 S16 388 N S3
1869.1000 M65 5000000 0 1544.1000 S31 S16 374 N S31
1877.3000 M51 5000000 0 1622.3000 S9 S27 372 N S9
1878.3000 M37 5000000 0 1693.3000 S1 S27 371 N S1
1913.0000 M84 5000000 0 1493.0000 S25 S32 375 N S25
1914.0000 M46 5000000 0 1684.0000 S25 S32 371 N S25
1970.7000 M61 5000000 0 1665.7000 S18 S17 372 N S18
1988.6000 M94 5000000 0 1518.6000 S52 S20 374 N S52
1989.6000 M31 5000000 0 1834.6000 S7 S20 369 N S7
1994.1000 M132 5000000 0 1334.1000 S20 S29 377 N S20
1995.1000 M11 5000000 0 1940.1000 S18 S29 367 N S18
1996.1000 M91 5000000 0 1541.1000 S45 S29 374 N S45
1997.1000 M168 5000000 0 1157.1000 S52 S29 380 N S52
2035.0000 M155 5000000 0 1260.0000 S8 S48 379 N S8
2036.0000 M96 5000000 0 1556.0000 S7 S48 374 N S7
2038.1000 M21 5000000 0 1933.1000 S24 S23 367 N S24
2039.0000 M27 5000000 0 1904.0000 S18 S41 368 N S18
2113.9000 M82 5000000 0 1703.9000 S8 S34 371 N S8
2153.9000 M131 5000000 0 1498.9000 S54 S26 375 N S54
2154.8000 M13 5000000 0 2089.8000 S55 S47 365 N S55
2154.9000 M149 5000000 0 1409.9000 S58 S26 376 N S58
2155.8000 M14 5000000 0 2085.8000 S53 S47 365 N S53
2164.7000 M54 5000000 0 1894.7000 S26 S24 368 N S26
2220.9000 M312 5000000 0 660.9000 S29 S36 388 N S29
2221.9000 M157 5000000 0 1436.9000 S29 S36 376 N S29
2227.5000 M117 5000000 0 1642.5000 S59 S28 372 N S59
2228.5000 M85 5000000 0 1803.5000 S4 S28 369 N S4
2274.7000 M346 5000000 0 544.7000 S12 S31 390 N S12
2274.7000 M103 5000000 0 1759.7000 S54 S45 370 N S54
2275.7000 M59 5000000 0 1980.7000 S47 S45 366 N S47
2335.4000 M165 5000000 0 1510.4000 S53 S42 374 N S53
2336.4000 M66 5000000 0 2006.4000 S14 S42 366 N S14
2337.4000 M67 5000000 0 2002.4000 S46 S42 366 N S46
2355.1000 M158 5000000 0 1565.1000 S9 S37 373 N S9
2394.7000 M245 5000000 0 1169.7000 S3 S35 380 N S3
2395.7000 M247 5000000 0 1160.7000 S59 S35 380 N S59
2396.7000 M293 5000000 0 931.7000 S23 S35 384 N S23
2453.5000 M195 5000000 0 1478.5000 S9 S40 375 N S9
2569.1000 M4 5000000 0 2549.1000 S16 S39 357 N S16
2570.1000 M128 5000000 0 1930.1000 S53 S39 367 N S53
2571.1000 M38 5000000 0 2381.1000 S38 S39 360 N S38
2572.1000 M228 5000000 0 1432.1000 S51 S39 376 N S51
2573.1000 M309 5000000 0 1028.1000 S47 S39 382 N S47
2637.7000 M237 5000000 0 1452.7000 S57 S15 375 N S57
2638.7000 M24 5000000 0 2518.7000 S55 S15 358 N S55
2639.7000 M301 5000000 0 1134.7000 S40 S15 381 N S40
2640.7000 M92 5000000 0 2180.7000 S45 S15 363 N S45
2755.3000 M430 5000000 0 605.3000 S15 S0 389 N S15
2756.3000 M390 5000000 0 806.3000 S39 S0 386 N S39
2757.3000 M221 5000000 0 1652.3000 S2 S0 372 N S2
2758.3000 M36 5000000 0 2578.3000 S57 S0 357 N S57
4796.0000 M959 5000000 0 1.0000 S1 S3 399 N S1
6551.0000 M1310 5000000 0 1.0000 S58 S57 399 N S58
8566.0000 M1713 5000000 0 1.0000 S57 S58 399 N S57
10806.0000 M2161 5000000 0 1.0000 S57 S58 399 N S57
