/root/the-one-transit/reports/helsinki1True_router:ProphetV2Router_bSize:1000G_Ttl:200_Events1.size:1M_endTime:28800_warmup:18000_Events1.interval:3_updateInt:0.1_beta:0.6_gamma:1.0_tSpeed:5M_tRange:80_seed:1_MessageStatsReport.txt does not exist. Simulating...
Setting values: {'Group.router': 'ProphetV2Router', 'Group.bufferSize': '1000G', 'Group.msgTtl': '200', 'Events1.size': '1M', 'MovementModel.warmup': '18000', 'Scenario.endTime': '28800', 'Events1.interval': '3', 'Scenario.updateInterval': '0.1', 'ProphetV2Router.beta': '0.6', 'ProphetV2Router.gamma': '1.0', 'btInterface.transmitSpeed': '5M', 'btInterface.transmitRange': '80', 'MovementModel.rngSeed': '1'}
['./one.sh', '-b', '1', 'helsinki1True_settings.txt']
Percent: 1/144
Run 1/1
11 in line defined by file data/helsinki1True/1_schedule.csv
10 in line defined by file data/helsinki1True/2_schedule.csv
10 in line defined by file data/helsinki1True/3_schedule.csv
16 in line defined by file data/helsinki1True/4_schedule.csv
15 in line defined by file data/helsinki1True/6T_schedule.csv
18 in line defined by file data/helsinki1True/7_schedule.csv
12 in line defined by file data/helsinki1True/8_schedule.csv
11 in line defined by file data/helsinki1True/9_schedule.csv
13 in line defined by file data/helsinki1True/10_schedule.csv
Running simulation 'helsinki1True_router:ProphetV2Router_bSize:1000G_Ttl:200_Events1.size:1M_endTime:28800_warmup:18000_Events1.interval:3_updateInt:0.1_beta:0.6_gamma:1.0_tSpeed:5M_tRange:80_seed:1'
60.0 2808: 46.80 1/s
120.0 3527: 11.98 1/s
180.0 3948: 7.01 1/s
240.0 4323: 6.25 1/s
300.0 4629: 5.10 1/s
360.1 4885: 4.26 1/s
420.1 5128: 4.04 1/s
480.1 5326: 3.31 1/s
540.2 5495: 2.82 1/s
601.0 5640: 2.40 1/s
661.0 5832: 3.20 1/s
721.1 6005: 2.89 1/s
781.1 6161: 2.59 1/s
841.1 6356: 3.26 1/s
901.1 6555: 3.32 1/s
961.2 6748: 3.21 1/s
1021.2 6933: 3.07 1/s
1081.2 7122: 3.16 1/s
1141.2 7300: 2.96 1/s
1201.2 7481: 3.02 1/s
1261.3 7664: 3.05 1/s
1321.3 7846: 3.03 1/s
1381.3 8030: 3.05 1/s
1441.3 8213: 3.06 1/s
1501.4 8396: 3.05 1/s
1561.4 8585: 3.14 1/s
1621.4 8776: 3.18 1/s
1681.4 8964: 3.15 1/s
1741.4 9152: 3.13 1/s
1801.4 9343: 3.17 1/s
1861.4 9537: 3.24 1/s
1921.4 9728: 3.18 1/s
1981.5 9921: 3.22 1/s
2041.5 10111: 3.18 1/s
2101.5 10303: 3.19 1/s
2161.5 10492: 3.15 1/s
2221.6 10685: 3.22 1/s
2281.6 10875: 3.17 1/s
2341.6 11071: 3.26 1/s
2401.6 11262: 3.18 1/s
2461.6 11452: 3.17 1/s
2521.6 11640: 3.14 1/s
2581.6 11829: 3.14 1/s
2641.7 12018: 3.16 1/s
2701.7 12213: 3.24 1/s
2761.7 12423: 3.50 1/s
2821.7 12642: 3.64 1/s
2881.7 12868: 3.77 1/s
2941.7 13105: 3.95 1/s
3001.7 13357: 4.20 1/s
3061.7 13619: 4.36 1/s
3121.8 13902: 4.71 1/s
3181.8 14199: 4.96 1/s
3241.8 14527: 5.46 1/s
3301.8 14878: 5.86 1/s
3361.8 15265: 6.45 1/s
3421.8 15677: 6.86 1/s
3481.8 16149: 7.86 1/s
3541.8 16743: 9.91 1/s
3601.8 17488: 12.41 1/s
3661.8 18483: 16.58 1/s
3721.8 19375: 14.86 1/s
3781.8 19998: 10.38 1/s
3841.8 20409: 6.85 1/s
3901.8 20713: 5.08 1/s
3961.9 20992: 4.65 1/s
4021.9 21226: 3.90 1/s
4081.9 21411: 3.07 1/s
4141.9 21582: 2.86 1/s
4201.9 21735: 2.55 1/s
4261.9 21865: 2.17 1/s
4321.9 21990: 2.08 1/s
4382.0 22109: 1.97 1/s
4442.0 22215: 1.77 1/s
4502.0 22313: 1.63 1/s
4562.0 22405: 1.54 1/s
4622.1 22498: 1.54 1/s
4682.1 22587: 1.49 1/s
4742.2 22675: 1.46 1/s
4802.2 22758: 1.38 1/s
4862.2 22843: 1.41 1/s
4922.3 22925: 1.37 1/s
4982.4 23005: 1.32 1/s
5042.4 23075: 1.17 1/s
5102.5 23147: 1.19 1/s
5162.5 23216: 1.16 1/s
5222.5 23286: 1.16 1/s
5282.6 23351: 1.09 1/s
5342.7 23419: 1.13 1/s
5402.7 23490: 1.19 1/s
5462.8 23558: 1.13 1/s
5522.8 23623: 1.07 1/s
5582.8 23689: 1.11 1/s
5642.8 23755: 1.10 1/s
5702.9 23815: 1.00 1/s
5762.9 23874: 0.99 1/s
5823.0 23932: 0.96 1/s
5883.0 23990: 0.97 1/s
5943.1 24046: 0.93 1/s
6003.1 24100: 0.91 1/s
6063.1 24158: 0.96 1/s
6123.2 24214: 0.93 1/s
6183.2 24270: 0.93 1/s
6243.3 24327: 0.94 1/s
6303.3 24379: 0.87 1/s
6363.4 24430: 0.86 1/s
6423.4 24481: 0.85 1/s
6483.7 24534: 0.88 1/s
6543.7 24583: 0.82 1/s
6603.7 24632: 0.81 1/s
6663.8 24681: 0.81 1/s
6723.8 24730: 0.83 1/s
6783.9 24779: 0.81 1/s
6843.9 24826: 0.78 1/s
6904.0 24873: 0.79 1/s
6964.1 24921: 0.79 1/s
7024.1 24967: 0.76 1/s
7084.2 25013: 0.78 1/s
7144.2 25057: 0.73 1/s
7204.2 25101: 0.74 1/s
7264.3 25147: 0.76 1/s
7324.4 25192: 0.74 1/s
7384.4 25234: 0.71 1/s
7444.5 25277: 0.72 1/s
7504.6 25321: 0.73 1/s
7564.6 25366: 0.74 1/s
7624.7 25407: 0.69 1/s
7684.8 25451: 0.73 1/s
7744.9 25493: 0.70 1/s
7808.9 25535: 0.69 1/s
7869.0 25579: 0.73 1/s
7929.1 25625: 0.77 1/s
7989.3 25668: 0.72 1/s
8049.4 25711: 0.72 1/s
8109.4 25755: 0.73 1/s
8169.4 25799: 0.73 1/s
8229.5 25842: 0.72 1/s
8289.5 25880: 0.64 1/s
8349.6 25922: 0.69 1/s
8409.6 25962: 0.67 1/s
8469.8 26004: 0.69 1/s
8529.8 26045: 0.69 1/s
8589.8 26087: 0.70 1/s
8649.8 26125: 0.63 1/s
8710.0 26169: 0.73 1/s
8770.2 26211: 0.70 1/s
8830.3 26249: 0.64 1/s
8890.4 26289: 0.66 1/s
8950.4 26329: 0.66 1/s
9010.5 26369: 0.68 1/s
9070.6 26408: 0.64 1/s
9130.8 26448: 0.67 1/s
9190.8 26487: 0.64 1/s
9250.9 26528: 0.69 1/s
9311.0 26571: 0.70 1/s
9371.1 26610: 0.66 1/s
9431.2 26649: 0.64 1/s
9491.3 26688: 0.65 1/s
9551.3 26723: 0.59 1/s
9611.4 26761: 0.63 1/s
9671.4 26799: 0.63 1/s
9731.5 26834: 0.59 1/s
9791.5 26871: 0.61 1/s
9851.5 26906: 0.58 1/s
9911.6 26946: 0.66 1/s
9971.6 26987: 0.69 1/s
10031.7 27023: 0.59 1/s
10091.8 27063: 0.66 1/s
10151.9 27100: 0.61 1/s
10212.0 27135: 0.59 1/s
10272.0 27175: 0.67 1/s
10332.1 27212: 0.61 1/s
10392.1 27252: 0.66 1/s
10452.2 27291: 0.65 1/s
10512.5 27327: 0.60 1/s
10572.5 27364: 0.61 1/s
