/root/the-one-transit/reports/helsinki1True_router:ProphetV2Router_bSize:1000G_Ttl:800_Events1.size:1M_endTime:28800_warmup:18000_Events1.interval:5_updateInt:0.1_beta:0.6_gamma:1.0_tSpeed:5M_tRange:80_seed:2_MessageStatsReport.txt does not exist. Simulating...
Setting values: {'Group.router': 'ProphetV2Router', 'Group.bufferSize': '1000G', 'Group.msgTtl': '800', 'Events1.size': '1M', 'MovementModel.warmup': '18000', 'Scenario.endTime': '28800', 'Events1.interval': '5', 'Scenario.updateInterval': '0.1', 'ProphetV2Router.beta': '0.6', 'ProphetV2Router.gamma': '1.0', 'btInterface.transmitSpeed': '5M', 'btInterface.transmitRange': '80', 'MovementModel.rngSeed': '2'}
['./one.sh', '-b', '1', 'helsinki1True_settings.txt']
Percent: 1/144
Run 1/1
11 in line defined by file data/helsinki1True/1_schedule.csv
10 in line defined by file data/helsinki1True/2_schedule.csv
10 in line defined by file data/helsinki1True/3_schedule.csv
16 in line defined by file data/helsinki1True/4_schedule.csv
15 in line defined by file data/helsinki1True/6T_schedule.csv
18 in line defined by file data/helsinki1True/7_schedule.csv
12 in line defined by file data/helsinki1True/8_schedule.csv
11 in line defined by file data/helsinki1True/9_schedule.csv
13 in line defined by file data/helsinki1True/10_schedule.csv
Running simulation 'helsinki1True_router:ProphetV2Router_bSize:1000G_Ttl:800_Events1.size:1M_endTime:28800_warmup:18000_Events1.interval:5_updateInt:0.1_beta:0.6_gamma:1.0_tSpeed:5M_tRange:80_seed:2'
60.0 2475: 41.24 1/s
120.0 3202: 12.13 1/s
180.0 3762: 9.33 1/s
240.0 4261: 8.31 1/s
300.0 4757: 8.27 1/s
360.0 5204: 7.44 1/s
420.1 5568: 6.07 1/s
480.1 5875: 5.11 1/s
540.1 6205: 5.50 1/s
600.2 6518: 5.22 1/s
660.2 6827: 5.15 1/s
720.2 7147: 5.33 1/s
780.4 7450: 5.06 1/s
840.4 7758: 5.13 1/s
900.4 8071: 5.22 1/s
960.4 8386: 5.24 1/s
1020.4 8700: 5.23 1/s
1080.5 9016: 5.28 1/s
1140.5 9337: 5.35 1/s
1200.5 9657: 5.33 1/s
1261.3 9967: 5.17 1/s
1321.3 10286: 5.31 1/s
1381.4 10595: 5.15 1/s
1441.4 10897: 5.03 1/s
1501.4 11208: 5.18 1/s
1561.4 11524: 5.27 1/s
1621.4 11839: 5.25 1/s
1681.4 12142: 5.06 1/s
1741.4 12453: 5.19 1/s
1801.4 12765: 5.20 1/s
1861.4 13083: 5.29 1/s
1921.4 13405: 5.37 1/s
1981.5 13721: 5.25 1/s
2041.5 14034: 5.22 1/s
2101.5 14346: 5.21 1/s
2161.5 14654: 5.13 1/s
2221.5 14963: 5.14 1/s
2281.5 15278: 5.25 1/s
2341.5 15580: 5.03 1/s
2401.5 15888: 5.12 1/s
2461.5 16193: 5.09 1/s
2521.6 16494: 5.01 1/s
2581.6 16802: 5.13 1/s
2641.6 17114: 5.19 1/s
2701.6 17419: 5.09 1/s
2761.6 17720: 5.01 1/s
2821.6 18026: 5.09 1/s
2881.6 18326: 5.00 1/s
2941.6 18601: 4.58 1/s
3001.7 18880: 4.65 1/s
3061.7 19149: 4.48 1/s
3121.7 19398: 4.14 1/s
3181.7 19620: 3.71 1/s
3241.7 19845: 3.74 1/s
3301.7 20052: 3.45 1/s
3361.7 20246: 3.24 1/s
3421.8 20414: 2.80 1/s
3481.8 20579: 2.74 1/s
3541.8 20739: 2.67 1/s
3601.8 20890: 2.51 1/s
3661.9 21022: 2.21 1/s
3721.9 21150: 2.13 1/s
3781.9 21277: 2.12 1/s
3841.9 21394: 1.95 1/s
3902.0 21502: 1.80 1/s
3962.0 21604: 1.70 1/s
4022.0 21699: 1.58 1/s
4082.0 21791: 1.54 1/s
4142.1 21879: 1.47 1/s
4202.1 21967: 1.47 1/s
4262.1 22049: 1.35 1/s
4322.2 22129: 1.34 1/s
4382.2 22204: 1.24 1/s
4442.2 22275: 1.20 1/s
4502.3 22343: 1.12 1/s
4562.4 22409: 1.10 1/s
4622.4 22477: 1.13 1/s
4682.4 22540: 1.06 1/s
4742.4 22606: 1.09 1/s
4802.5 22671: 1.08 1/s
4862.6 22735: 1.08 1/s
4922.6 22798: 1.04 1/s
4982.7 22862: 1.06 1/s
5042.8 22922: 1.01 1/s
5102.9 22980: 0.96 1/s
5162.9 23035: 0.91 1/s
5223.1 23085: 0.84 1/s
5283.1 23136: 0.86 1/s
5343.3 23187: 0.84 1/s
5403.3 23236: 0.82 1/s
5463.4 23288: 0.86 1/s
5523.5 23335: 0.79 1/s
5583.6 23383: 0.80 1/s
5643.7 23435: 0.87 1/s
5703.8 23486: 0.84 1/s
5763.9 23534: 0.80 1/s
5823.9 23580: 0.77 1/s
5883.9 23623: 0.72 1/s
5944.0 23671: 0.80 1/s
6004.1 23719: 0.80 1/s
6064.1 23768: 0.81 1/s
6124.2 23812: 0.73 1/s
6184.3 23854: 0.71 1/s
6244.3 23897: 0.72 1/s
6304.4 23943: 0.76 1/s
6364.5 23984: 0.67 1/s
6424.5 24025: 0.69 1/s
6484.7 24067: 0.69 1/s
6544.8 24107: 0.68 1/s
6604.8 24148: 0.67 1/s
6664.9 24189: 0.69 1/s
6724.9 24231: 0.69 1/s
6785.0 24270: 0.65 1/s
6845.2 24312: 0.70 1/s
6905.2 24351: 0.64 1/s
6965.3 24388: 0.62 1/s
7025.3 24426: 0.63 1/s
7085.4 24463: 0.63 1/s
7145.5 24500: 0.60 1/s
7205.6 24537: 0.63 1/s
7265.7 24571: 0.57 1/s
7325.7 24607: 0.59 1/s
7385.9 24643: 0.61 1/s
7445.9 24677: 0.56 1/s
7508.5 24713: 0.60 1/s
7568.6 24748: 0.59 1/s
7628.7 24784: 0.60 1/s
7688.7 24816: 0.53 1/s
7748.9 24850: 0.56 1/s
7808.9 24884: 0.57 1/s
7869.0 24916: 0.52 1/s
7929.1 24949: 0.56 1/s
7990.4 24984: 0.58 1/s
8050.5 25019: 0.58 1/s
8110.5 25051: 0.52 1/s
8170.6 25082: 0.52 1/s
8230.7 25114: 0.53 1/s
8290.7 25147: 0.55 1/s
8350.7 25178: 0.51 1/s
8410.9 25210: 0.54 1/s
8471.0 25243: 0.55 1/s
8531.1 25274: 0.52 1/s
8591.3 25308: 0.57 1/s
8651.3 25339: 0.52 1/s
8711.5 25374: 0.57 1/s
8771.5 25404: 0.50 1/s
8831.7 25437: 0.54 1/s
8891.8 25467: 0.51 1/s
8952.0 25500: 0.54 1/s
9012.0 25529: 0.49 1/s
9072.4 25560: 0.51 1/s
9132.5 25590: 0.49 1/s
9192.6 25619: 0.49 1/s
9252.6 25648: 0.48 1/s
9312.8 25677: 0.49 1/s
9372.9 25705: 0.47 1/s
9432.9 25736: 0.51 1/s
9493.1 25766: 0.50 1/s
9553.1 25797: 0.52 1/s
9613.1 25827: 0.49 1/s
9673.2 25857: 0.49 1/s
9733.3 25884: 0.45 1/s
9793.5 25913: 0.48 1/s
9853.7 25940: 0.46 1/s
9913.8 25970: 0.50 1/s
9973.9 25998: 0.46 1/s
10033.9 26027: 0.47 1/s
10094.1 26054: 0.45 1/s
10154.1 26082: 0.48 1/s
10214.3 26111: 0.48 1/s
10274.5 26137: 0.44 1/s
10334.6 26167: 0.49 1/s
10394.6 26193: 0.44 1/s
10454.6 26221: 0.47 1/s
10514.7 26245: 0.39 1/s
10574.8 26269: 0.40 1/s
