/root/the-one-transit/reports/helsinki1True_router:ProphetV2Router_bSize:1000G_Ttl:800_Events1.size:1M_endTime:39600_warmup:18000_Events1.interval:5_updateInt:0.1_beta:0.6_gamma:1.0_tSpeed:5M_tRange:80_seed:3_MessageStatsReport.txt does not exist. Simulating...
Setting values: {'Group.router': 'ProphetV2Router', 'Group.bufferSize': '1000G', 'Group.msgTtl': '800', 'Events1.size': '1M', 'MovementModel.warmup': '18000', 'Scenario.endTime': '39600', 'Events1.interval': '5', 'Scenario.updateInterval': '0.1', 'ProphetV2Router.beta': '0.6', 'ProphetV2Router.gamma': '1.0', 'btInterface.transmitSpeed': '5M', 'btInterface.transmitRange': '80', 'MovementModel.rngSeed': '3'}
['./one.sh', '-b', '1', 'helsinki1True_settings.txt']
Percent: 1/144
Run 1/1
11 in line defined by file data/helsinki1True/1_schedule.csv
10 in line defined by file data/helsinki1True/2_schedule.csv
10 in line defined by file data/helsinki1True/3_schedule.csv
16 in line defined by file data/helsinki1True/4_schedule.csv
15 in line defined by file data/helsinki1True/6T_schedule.csv
18 in line defined by file data/helsinki1True/7_schedule.csv
12 in line defined by file data/helsinki1True/8_schedule.csv
11 in line defined by file data/helsinki1True/9_schedule.csv
13 in line defined by file data/helsinki1True/10_schedule.csv
Running simulation 'helsinki1True_router:ProphetV2Router_bSize:1000G_Ttl:800_Events1.size:1M_endTime:39600_warmup:18000_Events1.interval:5_updateInt:0.1_beta:0.6_gamma:1.0_tSpeed:5M_tRange:80_seed:3'
55018.2 27570: 0.10 1/s
55079.0 27575: 0.10 1/s
55139.6 27582: 0.10 1/s
55200.4 27587: 0.09 1/s
55261.3 27593: 0.09 1/s
55322.4 27598: 0.09 1/s
55383.1 27603: 0.09 1/s
55443.9 27609: 0.09 1/s
55504.4 27614: 0.09 1/s
55564.6 27619: 0.09 1/s
55624.6 27625: 0.09 1/s
55684.6 27630: 0.09 1/s
55744.9 27636: 0.10 1/s
55805.0 27642: 0.09 1/s
55865.7 27647: 0.09 1/s
55926.0 27652: 0.09 1/s
55986.3 27658: 0.09 1/s
56046.7 27663: 0.08 1/s
56107.2 27668: 0.08 1/s
56167.9 27673: 0.08 1/s
56228.1 27678: 0.08 1/s
56288.5 27683: 0.09 1/s
56348.9 27688: 0.09 1/s
56409.3 27694: 0.09 1/s
56469.9 27699: 0.09 1/s
56530.7 27705: 0.09 1/s
56591.0 27709: 0.08 1/s
56651.2 27714: 0.08 1/s
56711.3 27719: 0.08 1/s
56772.0 27724: 0.08 1/s
56832.5 27729: 0.09 1/s
56893.2 27735: 0.08 1/s
56953.4 27740: 0.09 1/s
57014.4 27745: 0.09 1/s
57074.9 27751: 0.10 1/s
57135.6 27757: 0.09 1/s
57195.9 27763: 0.10 1/s
57256.2 27768: 0.09 1/s
57316.6 27774: 0.10 1/s
57376.8 27780: 0.09 1/s
57437.1 27785: 0.09 1/s
57497.9 27790: 0.08 1/s
57558.2 27795: 0.08 1/s
57618.5 27800: 0.08 1/s
57679.4 27805: 0.09 1/s
57740.1 27811: 0.10 1/s
57800.1 27817: 0.10 1/s
57861.1 27823: 0.09 1/s
57921.4 27828: 0.09 1/s
57982.1 27833: 0.08 1/s
58042.8 27839: 0.09 1/s
58103.3 27844: 0.09 1/s
58163.8 27849: 0.09 1/s
58224.2 27854: 0.08 1/s
58284.5 27859: 0.08 1/s
58345.3 27864: 0.08 1/s
58405.7 27869: 0.08 1/s
58466.8 27874: 0.09 1/s
58527.7 27879: 0.09 1/s
58588.4 27884: 0.08 1/s
58649.0 27889: 0.08 1/s
58709.9 27894: 0.08 1/s
58770.7 27899: 0.08 1/s
58831.8 27904: 0.08 1/s
58892.1 27909: 0.08 1/s
58953.1 27914: 0.08 1/s
59013.8 27919: 0.08 1/s
59074.3 27924: 0.09 1/s
59135.0 27929: 0.08 1/s
59195.9 27935: 0.09 1/s
59255.9 27940: 0.09 1/s
59317.8 27945: 0.09 1/s
59379.7 27950: 0.08 1/s
59440.5 27955: 0.08 1/s
59502.0 27960: 0.08 1/s
59562.8 27965: 0.09 1/s
59623.7 27971: 0.09 1/s
59684.4 27976: 0.09 1/s
59744.5 27981: 0.09 1/s
59804.6 27987: 0.09 1/s
59865.1 27993: 0.10 1/s
59926.1 27998: 0.09 1/s
59987.0 28003: 0.09 1/s
60047.2 28009: 0.09 1/s
60107.7 28014: 0.09 1/s
60167.8 28019: 0.09 1/s
60228.0 28025: 0.09 1/s
60288.2 28030: 0.09 1/s
60349.0 28035: 0.08 1/s
60409.8 28039: 0.08 1/s
60470.5 28044: 0.08 1/s
60531.2 28049: 0.08 1/s
60591.2 28054: 0.08 1/s
60652.0 28059: 0.09 1/s
60712.0 28065: 0.09 1/s
60774.0 28070: 0.09 1/s
60834.5 28075: 0.08 1/s
60895.0 28080: 0.08 1/s
60955.1 28084: 0.07 1/s
61015.9 28089: 0.07 1/s
61076.3 28093: 0.07 1/s
61137.0 28098: 0.08 1/s
61197.4 28103: 0.08 1/s
61258.2 28108: 0.09 1/s
61318.9 28114: 0.09 1/s
61378.9 28120: 0.09 1/s
61440.3 28125: 0.09 1/s
61500.6 28130: 0.09 1/s
61560.7 28136: 0.09 1/s
61621.4 28141: 0.08 1/s
61681.9 28146: 0.09 1/s
61743.1 28151: 0.08 1/s
61804.0 28156: 0.08 1/s
61864.4 28162: 0.09 1/s
61925.6 28167: 0.09 1/s
61985.9 28173: 0.09 1/s
62046.2 28178: 0.08 1/s
62107.1 28182: 0.08 1/s
62167.3 28187: 0.08 1/s
62227.8 28193: 0.09 1/s
62288.7 28198: 0.09 1/s
62348.9 28203: 0.08 1/s
62409.3 28208: 0.08 1/s
62469.9 28213: 0.08 1/s
62529.9 28218: 0.08 1/s
62590.8 28223: 0.08 1/s
62650.9 28228: 0.09 1/s
62711.0 28234: 0.10 1/s
62771.1 28240: 0.10 1/s
62831.5 28245: 0.09 1/s
62891.5 28250: 0.08 1/s
62952.0 28255: 0.08 1/s
63012.4 28260: 0.08 1/s
63072.5 28265: 0.08 1/s
63133.1 28269: 0.07 1/s
63194.2 28274: 0.07 1/s
63254.9 28278: 0.07 1/s
63315.0 28283: 0.08 1/s
63375.8 28287: 0.07 1/s
63436.7 28292: 0.08 1/s
63497.6 28297: 0.08 1/s
63559.4 28302: 0.08 1/s
63620.6 28307: 0.08 1/s
63681.9 28311: 0.08 1/s
63742.6 28316: 0.07 1/s
63804.9 28320: 0.07 1/s
63866.3 28325: 0.07 1/s
63926.6 28329: 0.07 1/s
63987.2 28333: 0.07 1/s
64047.5 28338: 0.08 1/s
64108.1 28342: 0.08 1/s
64168.3 28348: 0.09 1/s
64228.8 28354: 0.10 1/s
64289.1 28360: 0.10 1/s
64349.1 28366: 0.09 1/s
64409.8 28371: 0.09 1/s
64470.2 28377: 0.09 1/s
64530.8 28382: 0.09 1/s
64591.4 28387: 0.09 1/s
64652.3 28392: 0.08 1/s
64713.1 28397: 0.08 1/s
64773.4 28402: 0.08 1/s
64834.0 28407: 0.08 1/s
64895.0 28412: 0.08 1/s
64955.8 28418: 0.09 1/s
65016.5 28423: 0.09 1/s
65077.1 28429: 0.09 1/s
65137.4 28434: 0.09 1/s
65197.9 28438: 0.07 1/s
65257.9 28442: 0.07 1/s
65318.6 28447: 0.07 1/s
65379.1 28451: 0.08 1/s
65440.0 28456: 0.08 1/s
65500.2 28461: 0.08 1/s
65560.3 28466: 0.08 1/s
65621.1 28471: 0.09 1/s
65681.3 28477: 0.09 1/s
65741.9 28482: 0.09 1/s
65802.9 28487: 0.09 1/s
65863.7 28493: 0.08 1/s
65924.0 28498: 0.08 1/s
65984.7 28503: 0.09 1/s
66045.1 28508: 0.08 1/s
66105.8 28513: 0.08 1/s
66166.0 28518: 0.08 1/s
66226.7 28523: 0.09 1/s
66287.2 28528: 0.09 1/s
66347.5 28533: 0.09 1/s
66407.9 28539: 0.08 1/s
66468.4 28544: 0.08 1/s
66529.5 28549: 0.08 1/s
66590.4 28554: 0.08 1/s
66650.5 28558: 0.07 1/s
66711.6 28563: 0.08 1/s
66771.9 28568: 0.08 1/s
66832.2 28572: 0.08 1/s
66893.1 28577: 0.08 1/s
66953.8 28583: 0.09 1/s
67014.7 28588: 0.09 1/s
67075.7 28594: 0.10 1/s
67136.7 28600: 0.09 1/s
67197.2 28606: 0.09 1/s
67257.5 28611: 0.09 1/s
67317.8 28616: 0.08 1/s
67378.0 28621: 0.08 1/s
67438.9 28626: 0.09 1/s
67498.9 28631: 0.08 1/s
67559.7 28636: 0.08 1/s
67620.8 28641: 0.08 1/s
67681.6 28646: 0.08 1/s
67742.1 28651: 0.09 1/s
67803.3 28656: 0.08 1/s
67864.2 28661: 0.08 1/s
67924.9 28666: 0.08 1/s
67985.7 28671: 0.08 1/s
68046.2 28676: 0.08 1/s
68107.0 28681: 0.08 1/s
68167.6 28685: 0.08 1/s
68228.0 28690: 0.08 1/s
68288.0 28694: 0.07 1/s
68348.5 28699: 0.08 1/s
68409.5 28704: 0.08 1/s
68469.9 28709: 0.09 1/s
68530.5 28715: 0.10 1/s
68591.3 28720: 0.09 1/s
68651.9 28726: 0.09 1/s
68712.1 28731: 0.09 1/s
68772.6 28737: 0.10 1/s
68833.3 28742: 0.09 1/s
68894.2 28748: 0.09 1/s
68954.8 28753: 0.09 1/s
69015.9 28758: 0.08 1/s
69076.0 28763: 0.08 1/s
69136.6 28768: 0.08 1/s
69197.0 28773: 0.08 1/s
69257.7 28778: 0.09 1/s
69318.7 28783: 0.09 1/s
69378.8 28789: 0.08 1/s
69438.9 28793: 0.08 1/s
69499.7 28798: 0.08 1/s
69533.0 28800: 0.05 1/s
Simulation done in 69520.75s
---
All done in 69538.25s
/root/the-one-transit/reports/helsinki1True_router:ProphetV2Router_bSize:1000G_Ttl:800_Events1.size:1M_endTime:28800_warmup:18000_Events1.interval:3_updateInt:0.1_beta:0.6_gamma:1.0_tSpeed:5M_tRange:80_seed:3_MessageStatsReport.txt does not exist. Simulating...
Setting values: {'Group.router': 'ProphetV2Router', 'Group.bufferSize': '1000G', 'Group.msgTtl': '800', 'Events1.size': '1M', 'MovementModel.warmup': '18000', 'Scenario.endTime': '28800', 'Events1.interval': '3', 'Scenario.updateInterval': '0.1', 'ProphetV2Router.beta': '0.6', 'ProphetV2Router.gamma': '1.0', 'btInterface.transmitSpeed': '5M', 'btInterface.transmitRange': '80', 'MovementModel.rngSeed': '3'}
['./one.sh', '-b', '1', 'helsinki1True_settings.txt']
Percent: 4/144
Run 1/1
11 in line defined by file data/helsinki1True/1_schedule.csv
10 in line defined by file data/helsinki1True/2_schedule.csv
10 in line defined by file data/helsinki1True/3_schedule.csv
16 in line defined by file data/helsinki1True/4_schedule.csv
15 in line defined by file data/helsinki1True/6T_schedule.csv
18 in line defined by file data/helsinki1True/7_schedule.csv
12 in line defined by file data/helsinki1True/8_schedule.csv
11 in line defined by file data/helsinki1True/9_schedule.csv
13 in line defined by file data/helsinki1True/10_schedule.csv
Running simulation 'helsinki1True_router:ProphetV2Router_bSize:1000G_Ttl:800_Events1.size:1M_endTime:28800_warmup:18000_Events1.interval:3_updateInt:0.1_beta:0.6_gamma:1.0_tSpeed:5M_tRange:80_seed:3'
60.0 2504: 41.72 1/s
120.0 3107: 10.06 1/s
180.0 3602: 8.24 1/s
240.0 4017: 6.91 1/s
300.0 4380: 6.05 1/s
360.0 4697: 5.29 1/s
420.0 4986: 4.81 1/s
480.1 5242: 4.27 1/s
540.1 5495: 4.21 1/s
600.1 5726: 3.85 1/s
660.1 5953: 3.79 1/s
720.1 6166: 3.53 1/s
780.1 6373: 3.46 1/s
840.1 6577: 3.41 1/s
900.2 6779: 3.36 1/s
960.2 6983: 3.40 1/s
1020.2 7188: 3.41 1/s
1080.2 7383: 3.26 1/s
1140.2 7576: 3.21 1/s
1200.3 7770: 3.23 1/s
1260.3 7958: 3.13 1/s
1320.3 8154: 3.27 1/s
1380.3 8345: 3.19 1/s
1440.3 8540: 3.24 1/s
1500.4 8679: 2.32 1/s
1560.6 8836: 2.62 1/s
1620.7 9006: 2.84 1/s
1680.7 9188: 3.02 1/s
1740.7 9374: 3.10 1/s
1800.7 9577: 3.39 1/s
1860.7 9778: 3.34 1/s
1920.8 9981: 3.39 1/s
1980.8 10166: 3.09 1/s
2040.8 10321: 2.58 1/s
2102.9 10478: 2.61 1/s
2164.1 10652: 2.91 1/s
2224.1 10832: 3.00 1/s
2284.2 11028: 3.26 1/s
2344.2 11227: 3.33 1/s
2404.2 11421: 3.23 1/s
2464.2 11613: 3.21 1/s
2524.2 11810: 3.27 1/s
2584.3 11984: 2.91 1/s
2644.3 12158: 2.90 1/s
2704.3 12343: 3.08 1/s
2764.7 12534: 3.19 1/s
2824.7 12733: 3.32 1/s
2884.7 12930: 3.29 1/s
2944.7 13130: 3.33 1/s
3004.7 13309: 2.98 1/s
3064.7 13453: 2.40 1/s
3124.8 13608: 2.59 1/s
3184.8 13787: 2.98 1/s
3244.8 13969: 3.02 1/s
3304.8 14147: 2.97 1/s
3364.8 14318: 2.85 1/s
3424.9 14499: 3.02 1/s
3484.9 14669: 2.83 1/s
3544.9 14854: 3.07 1/s
3604.9 15029: 2.92 1/s
3664.9 15211: 3.03 1/s
3725.0 15391: 3.00 1/s
3785.0 15566: 2.92 1/s
3845.0 15749: 3.04 1/s
3905.0 15928: 2.99 1/s
3965.0 16097: 2.81 1/s
4025.0 16282: 3.08 1/s
4085.0 16467: 3.08 1/s
4145.1 16644: 2.95 1/s
4205.1 16835: 3.20 1/s
4265.1 17023: 3.12 1/s
4325.1 17190: 2.79 1/s
4385.1 17362: 2.86 1/s
4445.8 17524: 2.69 1/s
4505.8 17699: 2.93 1/s
4565.8 17882: 3.04 1/s
4625.8 18062: 3.00 1/s
4685.9 18209: 2.44 1/s
4745.9 18374: 2.76 1/s
4805.9 18542: 2.79 1/s
4865.9 18711: 2.81 1/s
4926.4 18883: 2.85 1/s
4986.4 19043: 2.66 1/s
5046.4 19173: 2.17 1/s
5106.5 19299: 2.10 1/s
5174.8 19355: 0.81 1/s
5237.8 19460: 1.67 1/s
5297.9 19602: 2.36 1/s
5357.9 19753: 2.52 1/s
5417.9 19892: 2.30 1/s
5477.9 20026: 2.24 1/s
5537.9 20159: 2.22 1/s
5598.0 20289: 2.16 1/s
5658.0 20413: 2.06 1/s
5718.0 20535: 2.04 1/s
5778.1 20654: 1.98 1/s
5838.1 20764: 1.83 1/s
5898.1 20869: 1.75 1/s
5958.1 20969: 1.67 1/s
6018.2 21063: 1.56 1/s
6078.2 21156: 1.56 1/s
6138.3 21248: 1.53 1/s
6198.3 21340: 1.53 1/s
6258.3 21422: 1.37 1/s
6318.3 21503: 1.34 1/s
6378.4 21577: 1.23 1/s
6438.5 21647: 1.17 1/s
6498.5 21717: 1.17 1/s
6558.5 21788: 1.19 1/s
6618.6 21853: 1.08 1/s
6678.6 21921: 1.13 1/s
6738.6 21989: 1.13 1/s
6798.6 22054: 1.09 1/s
6858.7 22120: 1.09 1/s
6918.8 22180: 1.01 1/s
6978.8 22240: 0.99 1/s
7038.8 22296: 0.94 1/s
7098.9 22347: 0.85 1/s
7158.9 22402: 0.91 1/s
7219.0 22452: 0.84 1/s
7279.0 22504: 0.86 1/s
7339.0 22551: 0.79 1/s
7399.1 22601: 0.83 1/s
7459.1 22651: 0.83 1/s
7519.1 22702: 0.85 1/s
7579.2 22751: 0.81 1/s
7639.3 22797: 0.77 1/s
7699.3 22844: 0.78 1/s
7759.4 22890: 0.77 1/s
7819.5 22940: 0.83 1/s
7879.5 22987: 0.78 1/s
7939.6 23031: 0.73 1/s
7999.7 23071: 0.67 1/s
8059.8 23114: 0.71 1/s
8119.9 23156: 0.70 1/s
8180.0 23196: 0.67 1/s
8240.1 23234: 0.63 1/s
8300.1 23273: 0.65 1/s
8360.2 23310: 0.62 1/s
8420.3 23348: 0.63 1/s
8480.4 23385: 0.61 1/s
8540.4 23422: 0.62 1/s
8600.5 23462: 0.66 1/s
8660.8 23499: 0.62 1/s
8720.8 23537: 0.64 1/s
8780.9 23575: 0.63 1/s
8841.0 23612: 0.60 1/s
8901.0 23649: 0.63 1/s
8961.2 23685: 0.60 1/s
9021.2 23721: 0.59 1/s
9081.3 23757: 0.61 1/s
9141.3 23790: 0.55 1/s
9201.4 23823: 0.54 1/s
9261.6 23854: 0.52 1/s
9321.6 23889: 0.59 1/s
9381.8 23923: 0.55 1/s
9441.8 23955: 0.54 1/s
9501.9 23987: 0.53 1/s
9562.0 24017: 0.51 1/s
9622.0 24049: 0.52 1/s
9682.1 24081: 0.53 1/s
9742.3 24113: 0.54 1/s
9802.4 24143: 0.49 1/s
9862.5 24176: 0.55 1/s
9922.6 24207: 0.51 1/s
9982.6 24241: 0.56 1/s
10042.6 24270: 0.50 1/s
10102.7 24300: 0.50 1/s
10162.8 24331: 0.51 1/s
10222.9 24359: 0.47 1/s
10283.0 24386: 0.46 1/s
10343.0 24414: 0.46 1/s
10403.2 24440: 0.44 1/s
10463.3 24468: 0.46 1/s
10523.3 24496: 0.47 1/s
10583.3 24526: 0.51 1/s
10643.3 24553: 0.45 1/s
10703.5 24580: 0.44 1/s
10763.6 24607: 0.46 1/s
10823.6 24634: 0.45 1/s
10883.7 24662: 0.47 1/s
10943.8 24690: 0.45 1/s
11003.8 24719: 0.48 1/s
11063.9 24747: 0.47 1/s
11124.2 24774: 0.45 1/s
11184.2 24801: 0.45 1/s
11244.4 24829: 0.46 1/s
11304.5 24856: 0.45 1/s
11364.8 24881: 0.42 1/s
11424.9 24907: 0.43 1/s
11485.0 24933: 0.43 1/s
11545.2 24959: 0.43 1/s
11605.4 24985: 0.44 1/s
11665.6 25010: 0.41 1/s
11725.8 25033: 0.38 1/s
11785.9 25056: 0.38 1/s
11846.1 25081: 0.41 1/s
11906.2 25104: 0.40 1/s
11966.3 25131: 0.45 1/s
12026.5 25155: 0.40 1/s
12086.6 25181: 0.43 1/s
12146.8 25207: 0.43 1/s
12207.0 25232: 0.41 1/s
12267.2 25256: 0.40 1/s
12327.3 25277: 0.36 1/s
12387.4 25302: 0.41 1/s
12447.6 25326: 0.39 1/s
12507.8 25350: 0.41 1/s
12568.0 25375: 0.42 1/s
12628.1 25399: 0.40 1/s
12688.2 25425: 0.42 1/s
12748.2 25449: 0.39 1/s
12808.3 25472: 0.39 1/s
12868.5 25495: 0.37 1/s
12928.7 25516: 0.36 1/s
12988.9 25536: 0.33 1/s
13049.1 25558: 0.36 1/s
13109.3 25580: 0.36 1/s
13169.4 25602: 0.36 1/s
13229.6 25622: 0.33 1/s
13289.8 25643: 0.34 1/s
13350.0 25665: 0.37 1/s
13410.1 25686: 0.35 1/s
13470.1 25707: 0.34 1/s
13530.3 25730: 0.39 1/s
13590.4 25750: 0.33 1/s
13650.6 25771: 0.35 1/s
13710.7 25792: 0.36 1/s
13770.7 25814: 0.36 1/s
13830.9 25836: 0.37 1/s
13891.1 25859: 0.38 1/s
13951.3 25882: 0.39 1/s
14011.4 25905: 0.38 1/s
14071.5 25926: 0.34 1/s
14131.6 25947: 0.34 1/s
14191.8 25967: 0.34 1/s
14251.8 25988: 0.35 1/s
14312.0 26007: 0.32 1/s
14372.1 26028: 0.34 1/s
14432.2 26047: 0.33 1/s
14492.3 26069: 0.36 1/s
14552.3 26091: 0.37 1/s
14612.4 26112: 0.35 1/s
14672.6 26130: 0.30 1/s
14732.9 26150: 0.33 1/s
14793.2 26170: 0.34 1/s
14853.3 26190: 0.32 1/s
14913.5 26210: 0.33 1/s
14973.6 26229: 0.32 1/s
15034.2 26247: 0.30 1/s
15094.5 26265: 0.30 1/s
15154.7 26283: 0.29 1/s
15214.8 26301: 0.29 1/s
15275.1 26321: 0.33 1/s
15335.2 26340: 0.33 1/s
15395.4 26358: 0.29 1/s
15455.4 26376: 0.31 1/s
15515.6 26396: 0.33 1/s
15575.9 26414: 0.31 1/s
15636.0 26431: 0.29 1/s
15696.1 26450: 0.31 1/s
15756.5 26468: 0.29 1/s
15816.7 26485: 0.29 1/s
15876.9 26506: 0.34 1/s
15937.0 26526: 0.34 1/s
15997.3 26545: 0.32 1/s
16057.5 26565: 0.32 1/s
16117.7 26584: 0.32 1/s
16177.8 26603: 0.31 1/s
16238.1 26624: 0.34 1/s
16298.2 26641: 0.28 1/s
16358.5 26657: 0.27 1/s
16418.6 26674: 0.29 1/s
16478.9 26693: 0.31 1/s
16539.2 26710: 0.27 1/s
16599.2 26725: 0.25 1/s
16659.5 26742: 0.28 1/s
16719.7 26760: 0.30 1/s
16780.0 26778: 0.30 1/s
16840.1 26795: 0.30 1/s
16900.1 26813: 0.29 1/s
16960.3 26829: 0.26 1/s
17020.6 26843: 0.25 1/s
17080.6 26860: 0.28 1/s
17140.7 26877: 0.28 1/s
17200.9 26892: 0.26 1/s
17261.1 26908: 0.27 1/s
17321.4 26927: 0.31 1/s
17381.5 26944: 0.29 1/s
17441.7 26963: 0.30 1/s
17502.0 26980: 0.29 1/s
17562.3 26997: 0.28 1/s
17622.4 27013: 0.25 1/s
17682.6 27028: 0.26 1/s
17742.7 27047: 0.31 1/s
17802.9 27064: 0.28 1/s
17863.0 27079: 0.26 1/s
17923.3 27096: 0.28 1/s
17983.4 27113: 0.29 1/s
18043.6 27129: 0.26 1/s
18103.7 27145: 0.27 1/s
18163.7 27164: 0.31 1/s
18224.0 27181: 0.28 1/s
18284.3 27198: 0.27 1/s
18344.3 27214: 0.27 1/s
18404.6 27232: 0.30 1/s
18464.9 27248: 0.27 1/s
18525.2 27263: 0.25 1/s
18585.3 27281: 0.29 1/s
18645.7 27298: 0.29 1/s
18705.7 27315: 0.28 1/s
18765.9 27331: 0.27 1/s
18826.1 27347: 0.27 1/s
18886.6 27363: 0.26 1/s
18946.8 27377: 0.24 1/s
19006.9 27393: 0.27 1/s
19067.2 27411: 0.30 1/s
19127.4 27428: 0.28 1/s
19187.9 27443: 0.25 1/s
19248.0 27459: 0.27 1/s
19308.3 27475: 0.26 1/s
19368.6 27491: 0.28 1/s
19428.9 27507: 0.26 1/s
19489.1 27523: 0.26 1/s
19549.4 27538: 0.25 1/s
19609.5 27553: 0.25 1/s
19669.8 27570: 0.29 1/s
19730.0 27588: 0.29 1/s
19790.5 27603: 0.25 1/s
19850.8 27618: 0.25 1/s
19910.8 27633: 0.25 1/s
19971.1 27648: 0.26 1/s
20031.3 27665: 0.27 1/s
20091.5 27679: 0.24 1/s
20151.7 27696: 0.28 1/s
20212.0 27711: 0.25 1/s
20272.1 27727: 0.25 1/s
20332.3 27741: 0.24 1/s
20392.4 27757: 0.26 1/s
20452.5 27773: 0.26 1/s
20512.9 27788: 0.26 1/s
20573.0 27802: 0.23 1/s
20633.4 27817: 0.26 1/s
20693.7 27833: 0.26 1/s
20753.8 27848: 0.25 1/s
20814.2 27863: 0.24 1/s
20874.6 27877: 0.24 1/s
20934.7 27893: 0.25 1/s
20995.0 27908: 0.25 1/s
21055.3 27921: 0.22 1/s
21115.4 27935: 0.22 1/s
21175.8 27949: 0.25 1/s
21236.1 27964: 0.24 1/s
21296.5 27978: 0.23 1/s
21356.7 27993: 0.25 1/s
21416.9 28008: 0.26 1/s
21477.0 28023: 0.24 1/s
21537.1 28036: 0.23 1/s
21597.2 28050: 0.23 1/s
21657.6 28065: 0.24 1/s
21717.8 28079: 0.23 1/s
21778.0 28092: 0.23 1/s
21838.1 28106: 0.23 1/s
21898.4 28121: 0.25 1/s
21958.8 28136: 0.24 1/s
22018.8 28151: 0.25 1/s
22079.1 28167: 0.26 1/s
22139.5 28181: 0.24 1/s
22199.6 28196: 0.25 1/s
22259.9 28210: 0.23 1/s
22320.0 28224: 0.23 1/s
22380.3 28238: 0.23 1/s
22440.7 28252: 0.23 1/s
22500.7 28266: 0.23 1/s
22560.8 28279: 0.22 1/s
22621.2 28295: 0.26 1/s
22681.3 28309: 0.25 1/s
22741.5 28324: 0.24 1/s
22801.8 28338: 0.23 1/s
22862.1 28353: 0.25 1/s
22922.1 28368: 0.26 1/s
22982.2 28384: 0.26 1/s
23042.3 28398: 0.23 1/s
23102.3 28412: 0.23 1/s
23162.5 28426: 0.23 1/s
23222.6 28439: 0.22 1/s
23282.9 28453: 0.23 1/s
23342.9 28467: 0.22 1/s
23403.1 28480: 0.21 1/s
23463.9 28494: 0.24 1/s
23524.3 28507: 0.22 1/s
23584.5 28520: 0.22 1/s
23644.8 28534: 0.22 1/s
23705.1 28548: 0.24 1/s
23765.4 28563: 0.24 1/s
23825.5 28577: 0.24 1/s
23885.7 28591: 0.23 1/s
23946.0 28605: 0.24 1/s
24006.1 28619: 0.23 1/s
24066.4 28632: 0.22 1/s
24126.4 28645: 0.22 1/s
24186.5 28660: 0.24 1/s
24246.6 28673: 0.22 1/s
24306.8 28686: 0.21 1/s
24367.2 28699: 0.21 1/s
24427.2 28711: 0.21 1/s
24487.5 28726: 0.25 1/s
24547.6 28739: 0.22 1/s
24607.6 28753: 0.22 1/s
24667.8 28767: 0.24 1/s
24728.0 28782: 0.24 1/s
24788.0 28794: 0.21 1/s
24816.2 28800: 0.20 1/s
Simulation done in 24814.71s
---
All done in 24821.24s
Ignoring existing simulation:  /root/the-one-transit/reports/helsinki1True_router:EpidemicRouter_bSize:1000G_Ttl:800_Events1.size:1M_endTime:28800_warmup:18000_Events1.interval:1_updateInt:0.1_beta:0.9_gamma:0.999885791_tSpeed:5M_tRange:80_seed:2_MessageStatsReport.txt
/root/the-one-transit/reports/helsinki1True_router:EpidemicRouter_bSize:1000G_Ttl:800_Events1.size:1M_endTime:39600_warmup:18000_Events1.interval:1_updateInt:0.1_beta:0.9_gamma:0.999885791_tSpeed:5M_tRange:80_seed:3_MessageStatsReport.txt does not exist. Simulating...
Setting values: {'Group.router': 'EpidemicRouter', 'Group.bufferSize': '1000G', 'Group.msgTtl': '800', 'Events1.size': '1M', 'MovementModel.warmup': '18000', 'Scenario.endTime': '39600', 'Events1.interval': '1', 'Scenario.updateInterval': '0.1', 'ProphetV2Router.beta': '0.9', 'ProphetV2Router.gamma': '0.999885791', 'btInterface.transmitSpeed': '5M', 'btInterface.transmitRange': '80', 'MovementModel.rngSeed': '3'}
['./one.sh', '-b', '1', 'helsinki1True_settings.txt']
Percent: 6/144
Run 1/1
11 in line defined by file data/helsinki1True/1_schedule.csv
10 in line defined by file data/helsinki1True/2_schedule.csv
10 in line defined by file data/helsinki1True/3_schedule.csv
16 in line defined by file data/helsinki1True/4_schedule.csv
15 in line defined by file data/helsinki1True/6T_schedule.csv
18 in line defined by file data/helsinki1True/7_schedule.csv
12 in line defined by file data/helsinki1True/8_schedule.csv
11 in line defined by file data/helsinki1True/9_schedule.csv
13 in line defined by file data/helsinki1True/10_schedule.csv
Running simulation 'helsinki1True_router:EpidemicRouter_bSize:1000G_Ttl:800_Events1.size:1M_endTime:39600_warmup:18000_Events1.interval:1_updateInt:0.1_beta:0.9_gamma:0.999885791_tSpeed:5M_tRange:80_seed:3'
60.0 1667: 27.78 1/s
120.0 2009: 5.69 1/s
180.0 2297: 4.81 1/s
240.0 2487: 3.17 1/s
300.1 2646: 2.63 1/s
360.1 2778: 2.20 1/s
420.1 2888: 1.84 1/s
480.1 2993: 1.75 1/s
540.1 3096: 1.72 1/s
600.2 3191: 1.58 1/s
660.2 3285: 1.57 1/s
720.3 3378: 1.55 1/s
780.3 3467: 1.47 1/s
840.3 3545: 1.30 1/s
900.4 3611: 1.09 1/s
960.4 3681: 1.17 1/s
1020.4 3749: 1.13 1/s
1080.4 3815: 1.11 1/s
1140.5 3882: 1.12 1/s
1200.5 3945: 1.04 1/s
1260.5 4005: 1.00 1/s
1320.7 4066: 1.02 1/s
1380.7 4124: 0.96 1/s
1440.8 4177: 0.89 1/s
1500.8 4233: 0.94 1/s
